Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.13934025,0.1983625,0.05902225,0.050806875,0.286895875,0,0.0
MASTER_LEFT_POS_Y,-0.047705750000000005,-0.01260675,0.035099000000000005,-0.10035425,0.04004175000000001,0,0.0
MASTER_LEFT_POS_Z,0.29017925,0.30642675,0.016247500000000026,0.26580799999999993,0.33079800000000004,122,7.663316582914573
MASTER_LEFT_ROT_R11,-0.90749825,-0.61240925,0.29508899999999993,-1.3501317499999999,-0.16977575000000011,0,0.0
MASTER_LEFT_ROT_R12,-0.29517,0.08818075,0.38335074999999996,-0.8701961249999999,0.663206875,86,5.402010050251256
MASTER_LEFT_ROT_R13,-0.69935325,-0.287535,0.41181825000000005,-1.317080625,0.3301923750000001,0,0.0
MASTER_LEFT_ROT_R21,-0.47904725,0.22131925,0.7003665,-1.529597,1.2718690000000001,0,0.0
MASTER_LEFT_ROT_R22,-0.9497059999999999,-0.82802225,0.12168374999999998,-1.132231625,-0.645496625,124,7.788944723618091
MASTER_LEFT_ROT_R23,0.12865425,0.442218,0.31356375000000003,-0.341691375,0.912563625,0,0.0
MASTER_LEFT_ROT_R31,-0.6403835,-0.30965224999999996,0.33073125000000003,-1.136480375,0.18644462500000009,0,0.0
MASTER_LEFT_ROT_R32,0.15749000000000002,0.45437974999999997,0.29688974999999995,-0.2878446249999999,0.8997143749999998,0,0.0
MASTER_LEFT_ROT_R33,0.630542,0.9169765,0.2864344999999999,0.20089025000000016,1.3466282499999997,0,0.0
MASTER_LEFT_LIN_VEL_X,-0.000559,0.014813,0.015372,-0.023617000000000003,0.037871,244,15.326633165829145
MASTER_LEFT_LIN_VEL_Y,-0.003589,0.005711000000000001,0.009300000000000001,-0.017539,0.019661,224,14.07035175879397
MASTER_LEFT_LIN_VEL_Z,-0.00524975,0.005887,0.01113675,-0.021954875000000002,0.022592125,256,16.08040201005025
MASTER_LEFT_ROT_VEL_X,-0.007211250000000001,0.0358105,0.043021750000000004,-0.07174387500000001,0.100343125,410,25.753768844221103
MASTER_LEFT_ROT_VEL_Y,-0.02455325,0.05574625,0.0802995,-0.14500249999999998,0.1761955,451,28.32914572864322
MASTER_LEFT_ROT_VEL_Z,-0.01251125,0.07373325,0.0862445,-0.141878,0.2031,391,24.560301507537687
MASTER_LEFT_GRIPPER_ANGLE,-1.9160957500000002,0.0009627500000000001,1.9170585000000002,-4.7916835,2.8765505,0,0.0
MASTER_RIGHT_POS_X,-0.18327225,-0.1514985,0.03177374999999999,-0.23093287499999998,-0.10383787500000002,0,0.0
MASTER_RIGHT_POS_Y,-0.043941,-0.0015995,0.042341500000000004,-0.10745325,0.06191275000000001,0,0.0
MASTER_RIGHT_POS_Z,0.2827895,0.31815925,0.03536974999999998,0.22973487500000006,0.37121387499999997,0,0.0
MASTER_RIGHT_ROT_R11,-0.5901887499999999,-0.07174575,0.518443,-1.36785325,0.7059187499999999,87,5.464824120603015
MASTER_RIGHT_ROT_R12,-0.752428,-0.17042449999999998,0.5820035,-1.62543325,0.7025807500000001,21,1.3190954773869346
MASTER_RIGHT_ROT_R13,0.39624000000000004,0.78752,0.39127999999999996,-0.19067999999999985,1.3744399999999999,0,0.0
