Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.116138,0.13346825,0.017330250000000005,0.090142625,0.15946362500000003,133,8.250620347394541
MASTER_LEFT_POS_Y,-0.025707,0.020236999999999998,0.045944,-0.09462300000000001,0.08915300000000001,0,0.0
MASTER_LEFT_POS_Z,0.4289885,0.47022625,0.04123775000000002,0.367131875,0.5320828750000001,0,0.0
MASTER_LEFT_ROT_R11,-0.19710699999999998,0.5954714999999999,0.7925784999999999,-1.3859747499999997,1.7843392499999997,0,0.0
MASTER_LEFT_ROT_R12,0.70200275,0.816001,0.11399824999999997,0.5310053750000001,0.986998375,0,0.0
MASTER_LEFT_ROT_R13,-0.534258,-0.3875345,0.1467235,-0.75434325,-0.16744925,0,0.0
MASTER_LEFT_ROT_R21,-0.967485,-0.79053475,0.1769502500000001,-1.2329103750000001,-0.5251093749999998,0,0.0
MASTER_LEFT_ROT_R22,-0.2512995,0.5719252499999999,0.82322475,-1.4861366249999999,1.806762375,0,0.0
MASTER_LEFT_ROT_R23,-0.29602925,-0.0373905,0.25863875000000003,-0.6839873750000001,0.35056762500000005,0,0.0
MASTER_LEFT_ROT_R31,-0.12652750000000001,0.075468,0.2019955,-0.42952075,0.37846124999999997,33,2.0471464019851116
MASTER_LEFT_ROT_R32,0.377617,0.5455055,0.1678885,0.12578425,0.7973382499999999,0,0.0
MASTER_LEFT_ROT_R33,0.82972075,0.91680925,0.08708850000000001,0.6990879999999999,1.047442,14,0.8684863523573202
MASTER_LEFT_LIN_VEL_X,-0.0006795,0.0004975,0.001177,-0.002445,0.0022630000000000003,636,39.45409429280397
MASTER_LEFT_LIN_VEL_Y,-0.0011879999999999998,0.00297725,0.00416525,-0.007435875,0.009225125,336,20.843672456575682
MASTER_LEFT_LIN_VEL_Z,-0.000718,0.0017009999999999998,0.0024189999999999997,-0.0043465,0.005329499999999999,579,35.91811414392059
MASTER_LEFT_ROT_VEL_X,-0.00396125,0.001742,0.00570325,-0.012516125,0.010296875,709,43.98263027295285
MASTER_LEFT_ROT_VEL_Y,-0.01093075,0.011227000000000001,0.02215775,-0.044167374999999995,0.044463625,526,32.6302729528536
MASTER_LEFT_ROT_VEL_Z,-0.027523,0.018943500000000002,0.0464665,-0.09722275,0.08864325,405,25.12406947890819
MASTER_LEFT_GRIPPER_ANGLE,-1.3078729999999998,0.22586075,1.53373375,-3.608473625,2.526461375,0,0.0
MASTER_RIGHT_POS_X,-0.13172875,-0.0902995,0.04142925,-0.19387262500000002,-0.028155625000000004,0,0.0
MASTER_RIGHT_POS_Y,-0.0089395,0.03709075,0.046030249999999995,-0.077984875,0.106136125,0,0.0
MASTER_RIGHT_POS_Z,0.40587025,0.441822,0.035951750000000005,0.35194262499999995,0.49574962499999997,0,0.0
MASTER_RIGHT_ROT_R11,-0.0492765,0.346061,0.3953375,-0.6422827499999999,0.9390672499999999,91,5.64516129032258
MASTER_RIGHT_ROT_R12,0.57149425,0.7653194999999999,0.19382524999999995,0.28075637500000006,1.056057375,215,13.337468982630273
MASTER_RIGHT_ROT_R13,0.51199825,0.71379825,0.20179999999999998,0.20929825000000002,1.01649825,83,5.148883374689826
MASTER_RIGHT_ROT_R21,-0.9399635,-0.75423475,0.18572875,-1.218556625,-0.47564162499999996,214,13.275434243176178
MASTER_RIGHT_ROT_R22,0.22755025,0.5584195,0.33086924999999995,-0.26875362499999994,1.054723375,99,6.141439205955335
MASTER_RIGHT_ROT_R23,-0.16327825,0.023869,0.18714725000000001,-0.44399912500000005,0.304589875,122,7.568238213399504
MASTER_RIGHT_ROT_R31,-0.42734725,-0.15967175,0.2676755,-0.8288605,0.24184150000000004,157,9.739454094292805
MASTER_RIGHT_ROT_R32,-0.5662865,-0.46008825,0.10619825000000005,-0.7255838750000001,-0.3007908749999999,226,14.01985111662531
MASTER_RIGHT_ROT_R33,0.62003875,0.83746625,0.2174275,0.2938975,1.1636075,194,12.034739454094293
MASTER_RIGHT_LIN_VEL_X,-0.0068855,0.0028599999999999997,0.0097455,-0.021503750000000002,0.01747825,325,20.161290322580644
MASTER_RIGHT_LIN_VEL_Y,-0.0059837499999999995,0.00596025,0.011944,-0.02389975,0.02387625,118,7.320099255583126
MASTER_RIGHT_LIN_VEL_Z,-0.006311499999999999,0.00812175,0.01443325,-0.027961374999999997,0.029771625,132,8.188585607940446
MASTER_RIGHT_ROT_VEL_X,-0.0349245,0.034676,0.0696005,-0.13932524999999998,0.13907674999999997,370,22.95285359801489
MASTER_RIGHT_ROT_VEL_Y,-0.084002,0.0592295,0.14323149999999998,-0.29884924999999996,0.27407675,486,30.148883374689827
MASTER_RIGHT_ROT_VEL_Z,-0.05389775,0.10205499999999999,0.15595275,-0.28782687500000004,0.335984125,324,20.099255583126553
MASTER_RIGHT_GRIPPER_ANGLE,-1.4037332500000002,0.2652045,1.6689377500000002,-3.9071398750000004,2.768611125,0,0.0
SLAVE_LEFT_POS_X,0.02991175,0.050632250000000004,0.020720500000000003,-0.0011690000000000034,0.08171300000000001,0,0.0
SLAVE_LEFT_POS_Y,0.0370505,0.06006225,0.023011749999999997,0.002532875000000004,0.094579875,0,0.0
SLAVE_LEFT_POS_Z,-0.008881,0.0090885,0.0179695,-0.03583525,0.03604275,0,0.0
SLAVE_LEFT_ROT_R11,-0.183983,0.209157,0.39314000000000004,-0.7736930000000001,0.7988670000000001,89,5.521091811414392
SLAVE_LEFT_ROT_R12,-0.801082,-0.555581,0.24550099999999997,-1.1693335,-0.18732950000000004,196,12.158808933002481
SLAVE_LEFT_ROT_R13,0.5374835,0.7198725,0.18238900000000002,0.26389999999999997,0.9934560000000001,117,7.258064516129033
SLAVE_LEFT_ROT_R21,0.8443375,0.96827125,0.12393375000000006,0.6584368749999998,1.154171875,259,16.06699751861042
SLAVE_LEFT_ROT_R22,-0.40579175,-0.06107325,0.3447185,-0.9228695,0.4560045,143,8.870967741935484
SLAVE_LEFT_ROT_R23,-0.20401249999999999,-0.011024,0.19298849999999998,-0.49349524999999994,0.27845875,111,6.8858560794044665
SLAVE_LEFT_ROT_R31,0.10118675,0.34674425,0.24555749999999998,-0.2671495,0.7150805,166,10.297766749379653
SLAVE_LEFT_ROT_R32,0.504004,0.6177825,0.1137785,0.33333625,0.78845025,189,11.724565756823822
SLAVE_LEFT_ROT_R33,0.599851,0.82536325,0.22551224999999997,0.26158262500000007,1.1636316249999998,196,12.158808933002481
SLAVE_LEFT_LIN_VEL_X,-0.0024305,0.001274,0.0037045,-0.00798725,0.00683075,401,24.87593052109181
