Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.052567,0.112379,0.059812000000000004,-0.037151,0.20209700000000003,9,0.48674959437533805
MASTER_LEFT_POS_Y,0.044063,0.052647,0.008584000000000001,0.031186999999999996,0.065523,471,25.47322877230936
MASTER_LEFT_POS_Z,0.36819,0.414891,0.04670099999999999,0.29813850000000003,0.4849425,0,0.0
MASTER_LEFT_ROT_R11,-0.703982,-0.276793,0.427189,-1.3447654999999998,0.36399049999999994,0,0.0
MASTER_LEFT_ROT_R12,-0.458141,0.352977,0.811118,-1.6748180000000001,1.5696539999999999,0,0.0
MASTER_LEFT_ROT_R13,-0.803456,-0.576224,0.227232,-1.144304,-0.23537599999999997,0,0.0
MASTER_LEFT_ROT_R21,-0.632051,0.147724,0.779775,-1.8017135,1.3173865,0,0.0
MASTER_LEFT_ROT_R22,-0.895476,-0.715402,0.18007400000000007,-1.1655870000000002,-0.4452909999999999,99,5.354245538128718
MASTER_LEFT_ROT_R23,0.077853,0.381777,0.30392399999999997,-0.37803299999999995,0.8376629999999999,47,2.541914548404543
MASTER_LEFT_ROT_R31,-0.813709,-0.473696,0.340013,-1.3237285,0.036323500000000064,14,0.7571660356949702
MASTER_LEFT_ROT_R32,0.057481,0.492003,0.434522,-0.594302,1.143786,0,0.0
MASTER_LEFT_ROT_R33,0.417405,0.784817,0.36741199999999996,-0.13371299999999997,1.335935,0,0.0
MASTER_LEFT_LIN_VEL_X,-0.010217,0.004782,0.014999,-0.0327155,0.0272805,342,18.496484586262845
MASTER_LEFT_LIN_VEL_Y,-0.006309,0.005518,0.011827,-0.0240495,0.0232585,244,13.196322336398053
MASTER_LEFT_LIN_VEL_Z,-0.007818,0.004156,0.011974,-0.025779000000000003,0.022117,367,19.848566792861007
MASTER_LEFT_ROT_VEL_X,-0.033471,0.033127,0.06659799999999999,-0.133368,0.13302399999999998,610,32.99080584099513
MASTER_LEFT_ROT_VEL_Y,-0.073549,0.060303,0.133852,-0.274327,0.261081,601,32.5040562466198
MASTER_LEFT_ROT_VEL_Z,-0.044162,0.125071,0.169233,-0.2980115,0.3789205,459,24.82422931314224
MASTER_LEFT_GRIPPER_ANGLE,-1.218308,0.17795,1.396258,-3.312695,2.2723370000000003,0,0.0
MASTER_RIGHT_POS_X,-0.116913,-0.069643,0.047270000000000006,-0.187818,0.0012620000000000131,15,0.8112493239588967
MASTER_RIGHT_POS_Y,0.066484,0.082269,0.015784999999999993,0.04280650000000001,0.10594649999999999,0,0.0
MASTER_RIGHT_POS_Z,0.327219,0.362576,0.03535700000000003,0.2741834999999999,0.4156115,0,0.0
MASTER_RIGHT_ROT_R11,0.66206,0.842572,0.180512,0.391292,1.11334,207,11.195240670632774
MASTER_RIGHT_ROT_R12,-0.154852,0.442369,0.597221,-1.0506834999999999,1.3382005000000001,0,0.0
MASTER_RIGHT_ROT_R13,0.386109,0.667833,0.28172400000000003,-0.03647700000000004,1.090419,0,0.0
MASTER_RIGHT_ROT_R21,-0.634209,-0.143097,0.491112,-1.3708770000000001,0.593571,0,0.0
MASTER_RIGHT_ROT_R22,0.688976,0.895189,0.20621299999999998,0.37965650000000006,1.2045085,193,10.438074634937804
MASTER_RIGHT_ROT_R23,0.16567,0.496551,0.330881,-0.3306515,0.9928725,59,3.19091400757166
MASTER_RIGHT_ROT_R31,-0.535839,-0.179406,0.35643299999999994,-1.0704884999999997,0.3552434999999999,0,0.0
MASTER_RIGHT_ROT_R32,-0.592473,-0.329597,0.26287600000000005,-0.9867870000000001,0.06471700000000008,48,2.5959978366684693
MASTER_RIGHT_ROT_R33,0.633291,0.865061,0.23176999999999992,0.28563600000000017,1.212716,109,5.895078420767982
MASTER_RIGHT_LIN_VEL_X,-0.004318,0.009812,0.01413,-0.025512999999999997,0.031007,277,14.981070849107624
MASTER_RIGHT_LIN_VEL_Y,-0.005918,0.004912,0.01083,-0.022163,0.021157,201,10.870740941049215
MASTER_RIGHT_LIN_VEL_Z,-0.001632,0.009622,0.011254,-0.018513,0.026503,349,18.875067604110328
MASTER_RIGHT_ROT_VEL_X,-0.036559,0.038418,0.074977,-0.1490245,0.1508835,535,28.93455922120065
MASTER_RIGHT_ROT_VEL_Y,-0.074589,0.033615,0.108204,-0.23689500000000002,0.195921,512,27.690643591130343
MASTER_RIGHT_ROT_VEL_Z,-0.07807,0.04514,0.12321,-0.26288500000000004,0.22995500000000002,427,23.093564088696592
MASTER_RIGHT_GRIPPER_ANGLE,-1.400534,0.163854,1.564388,-3.7471159999999997,2.510436,0,0.0
SLAVE_LEFT_POS_X,0.031271,0.054887,0.023615999999999998,-0.004152999999999997,0.090311,15,0.8112493239588967
SLAVE_LEFT_POS_Y,0.04929,0.057191,0.007900999999999998,0.0374385,0.06904249999999999,0,0.0
SLAVE_LEFT_POS_Z,-0.019948,-0.002272,0.017676,-0.046462,0.024242000000000003,0,0.0
SLAVE_LEFT_ROT_R11,-0.785119,-0.593337,0.191782,-1.072792,-0.305664,203,10.978907517577069
SLAVE_LEFT_ROT_R12,-0.463478,0.129015,0.5924929999999999,-1.3522174999999999,1.0177545,0,0.0
SLAVE_LEFT_ROT_R13,0.438396,0.717471,0.27907499999999996,0.019783500000000065,1.1360834999999998,0,0.0
SLAVE_LEFT_ROT_R21,0.167955,0.631759,0.463804,-0.527751,1.327465,0,0.0
SLAVE_LEFT_ROT_R22,-0.909106,-0.722908,0.18619799999999997,-1.1884029999999999,-0.44361100000000003,205,11.087074094104922
SLAVE_LEFT_ROT_R23,0.077276,0.411858,0.334582,-0.424597,0.9137310000000001,61,3.299080584099513
SLAVE_LEFT_ROT_R31,0.244374,0.627777,0.38340300000000005,-0.33073050000000015,1.2028815000000002,0,0.0
