Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.08807520443655723,0.09131,0.016855875014365446,0.7762314761241386,0.052635,0.158713
MASTER_LEFT_POS_Y,0.004713738775510204,0.001291,0.024936478893120752,1.4569102924957893,-0.044044,0.130742
MASTER_LEFT_POS_Z,0.41171716823425025,0.411042,0.02815476323401272,-1.2237323611446833,0.295663,0.46984
MASTER_LEFT_ROT_R11,-0.3315317969831411,-0.298047,0.2567801413548302,-0.01663595012854156,-0.843642,0.293029
MASTER_LEFT_ROT_R12,0.3958897451641527,0.486564,0.40586459221906385,-0.745617560396031,-0.628181,0.998959
MASTER_LEFT_ROT_R13,-0.6673406583850932,-0.731859,0.2396846015213898,1.431390300349062,-0.98918,0.291264
MASTER_LEFT_ROT_R21,-0.5667215755102041,-0.664346,0.29561974556894216,0.9828731199762881,-0.98998,0.495738
MASTER_LEFT_ROT_R22,-0.6462511009760425,-0.687328,0.22554827924101564,0.7503159305569194,-0.999736,0.249949
MASTER_LEFT_ROT_R23,0.011766260337178364,-0.00336,0.35043227942233124,0.19267852455935128,-0.807542,0.756653
MASTER_LEFT_ROT_R31,-0.5361116136645964,-0.595377,0.3575626803926129,1.421647075888897,-0.999713,0.506871
MASTER_LEFT_ROT_R32,0.40464612599822536,0.470738,0.2142499964393721,-1.032749724605987,-0.364873,0.783443
MASTER_LEFT_ROT_R33,0.559229950310559,0.591397,0.24984502813767243,-0.557600684572003,-0.116876,0.996313
MASTER_LEFT_LIN_VEL_X,-3.422253771073647e-05,0.0,0.015954168863913175,-0.9812819201262231,-0.107443,0.077751
MASTER_LEFT_LIN_VEL_Y,-6.375882874889089e-05,0.0,0.018170092086607356,-0.7398281406574242,-0.14675,0.135925
MASTER_LEFT_LIN_VEL_Z,4.395776397515514e-05,0.0,0.01972293877269236,0.897335548528375,-0.087847,0.145356
MASTER_LEFT_ROT_VEL_X,-0.006789312333629106,0.0,0.7500328685391116,0.24331420375470533,-5.379807,5.461593
MASTER_LEFT_ROT_VEL_Y,0.002798223425022186,0.0,0.5519208638205271,-0.3336773910616115,-5.157439,4.199929
MASTER_LEFT_ROT_VEL_Z,0.013226669920141968,0.0,0.7060212105080538,0.8277642649388165,-5.5645,5.432499
MASTER_LEFT_GRIPPER_ANGLE,-0.5330076880212955,-0.056189,0.9601835725108208,-0.5379442877793869,-1.923568,0.523209
MASTER_RIGHT_POS_X,-0.08180980390417036,-0.076906,0.01577795565084756,-0.6810677002168422,-0.143721,-0.049007
MASTER_RIGHT_POS_Y,0.0199593669920142,0.018979,0.020721237908807155,-0.0021961270872141413,-0.022986,0.079429
MASTER_RIGHT_POS_Z,0.4222052574977817,0.422504,0.01988455936145376,0.022111387587540794,0.366701,0.471624
MASTER_RIGHT_ROT_R11,-0.16723128181011537,-0.148183,0.36065684609848436,0.023503218766059576,-0.859415,0.661406
MASTER_RIGHT_ROT_R12,-0.4322804626441881,-0.472994,0.394252952861045,0.32595149240472343,-0.999995,0.452421
MASTER_RIGHT_ROT_R13,0.620381085891748,0.707385,0.33889275634358906,-1.0771093072189746,-0.41151,0.99994
MASTER_RIGHT_ROT_R21,0.6135350578527063,0.692388,0.30279384779290874,-0.8390763483015502,-0.400665,0.998933
