Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.08388285783664458,0.082903,0.01893112890205659,1.4039139560328397,0.058287,0.154716
MASTER_LEFT_POS_Y,0.03630323929359824,0.030272,0.03536401726650125,1.8999959019103816,-0.010235,0.196369
MASTER_LEFT_POS_Z,0.36947488079470203,0.37294,0.037722912966690385,-0.7393409985141756,0.261957,0.434825
MASTER_LEFT_ROT_R11,-0.598125323178808,-0.609406,0.2532217571826752,1.220276846770044,-0.997835,0.551737
MASTER_LEFT_ROT_R12,0.30688715629139074,0.452758,0.3649399014725524,-0.6726880551400047,-0.580631,0.938533
MASTER_LEFT_ROT_R13,-0.5554216816777041,-0.586552,0.20596555525506052,0.08441740731713407,-0.988044,-0.062738
MASTER_LEFT_ROT_R21,-0.4873721642384106,-0.66114,0.3675853619737734,1.017939334454746,-0.975073,0.385827
MASTER_LEFT_ROT_R22,-0.7062129253863134,-0.72186,0.2621954093635912,2.5090499423403254,-0.998888,0.660928
MASTER_LEFT_ROT_R23,0.17266180573951434,0.153204,0.17357768872621473,0.6060077222372455,-0.105833,0.616506
MASTER_LEFT_ROT_R31,-0.3470102697571744,-0.358813,0.2910176612824345,0.9957866295314479,-0.850646,0.745207
MASTER_LEFT_ROT_R32,0.3896670406181016,0.415843,0.23023040357830785,-0.3713733251050374,-0.120519,0.826086
MASTER_LEFT_ROT_R33,0.7412604754966888,0.788801,0.20170474164186242,-1.925492395156513,0.097007,0.996262
MASTER_LEFT_LIN_VEL_X,0.00026008785871964687,-7.9e-05,0.02758483533525775,0.3760376956516397,-0.125216,0.129494
MASTER_LEFT_LIN_VEL_Y,-0.00038073200883002184,-1.4e-05,0.03842555696087799,-1.5675166174200914,-0.240086,0.128949
MASTER_LEFT_LIN_VEL_Z,-0.0009389686534216328,0.0,0.038967474586637456,-0.22605183939920756,-0.180704,0.175304
MASTER_LEFT_ROT_VEL_X,0.012541473289183229,0.0,0.761255939149989,0.5537346435738428,-4.148885,4.565618
MASTER_LEFT_ROT_VEL_Y,-0.02719428035320088,0.0,0.5801220995700272,-1.2587727383465048,-5.169527,3.1978
MASTER_LEFT_ROT_VEL_Z,-0.021467252980132454,0.0,1.112448510563231,-0.21338427885815664,-6.621201,6.046975
MASTER_LEFT_GRIPPER_ANGLE,-0.5262894649006623,-0.094669,0.8860508816702728,-0.6698767017919508,-1.915813,0.521643
MASTER_RIGHT_POS_X,-0.10153946622516558,-0.100566,0.014957930343044759,1.460411367126276,-0.136789,-0.041251
MASTER_RIGHT_POS_Y,0.049480691832229584,0.046062,0.018501015212700457,0.2770702633109541,0.012128,0.089332
MASTER_RIGHT_POS_Z,0.34094764238410596,0.344707,0.029707731726030515,-0.6095828615655037,0.269114,0.400429
MASTER_RIGHT_ROT_R11,0.6023180441501104,0.609324,0.25589444497375574,-0.5349749598088485,-0.620686,0.999312
MASTER_RIGHT_ROT_R12,0.2150993629139073,0.221944,0.5290710853421102,-0.2699037593135047,-0.787629,0.957901
MASTER_RIGHT_ROT_R13,0.3430892777041943,0.369896,0.35782282717197933,-0.13606529611373983,-0.275749,0.97978
MASTER_RIGHT_ROT_R21,-0.30496649668874176,-0.429458,0.49036326395911806,0.434696715915847,-0.993036,0.667679
MASTER_RIGHT_ROT_R22,0.6690788370860927,0.74937,0.29469350397666183,-1.5241780764475346,-0.702773,0.987758
MASTER_RIGHT_ROT_R23,0.33261835849889626,0.316193,0.1465655232650111,0.12991975301454023,-0.079549,0.622516
MASTER_RIGHT_ROT_R31,-0.14336778498896247,-0.173473,0.4670172688959262,0.13238807546804496,-0.90743,0.64356
MASTER_RIGHT_ROT_R32,-0.24623092759381895,-0.222324,0.28128136183364577,-0.47442146683644404,-0.954216,0.421768
MASTER_RIGHT_ROT_R33,0.7640486207505519,0.82297,0.1945054977313735,-1.4031797287817063,0.165683,0.991696
MASTER_RIGHT_LIN_VEL_X,0.0005554132450331124,3e-06,0.021036731515971997,-0.41283746544239736,-0.146946,0.13752
MASTER_RIGHT_LIN_VEL_Y,-0.0001639479028697574,-2.5e-05,0.018898233046527223,-0.9594402119888211,-0.184645,0.104249
MASTER_RIGHT_LIN_VEL_Z,-0.0004333306843267111,0.000651,0.024978213541963556,-1.5478333758881175,-0.146664,0.139761
MASTER_RIGHT_ROT_VEL_X,0.019418248565121417,0.0,0.7104573030179899,1.7366835282179012,-4.317962,5.387751
MASTER_RIGHT_ROT_VEL_Y,0.03849346401766004,0.0,0.8217601301654314,-0.34855916229140144,-6.151993,4.748753
MASTER_RIGHT_ROT_VEL_Z,0.054871830022075054,0.0,1.1367865064009886,0.48951640668912544,-6.910315,7.029954
MASTER_RIGHT_GRIPPER_ANGLE,-0.5452545324503311,-0.562746,0.7954900335450237,0.16726301266113378,-1.404225,0.534355
SLAVE_LEFT_POS_X,0.043263973068432666,0.043747,0.007479146513322044,1.459875417940079,0.025639,0.073409
SLAVE_LEFT_POS_Y,0.04718874216335541,0.045481,0.009250903167000633,0.2769565960609057,0.028465,0.06712
SLAVE_LEFT_POS_Z,-0.010105967770419427,-0.008224,0.014854462834184167,-0.6097126895615839,-0.046023,0.01963
SLAVE_LEFT_ROT_R11,-0.5400441761589403,-0.533038,0.2749099476616588,0.542098286769813,-0.99566,0.715709
SLAVE_LEFT_ROT_R12,-0.27330210331125826,-0.302757,0.5196899196180877,0.33347075960532013,-0.978013,0.747842
SLAVE_LEFT_ROT_R13,0.4006825011037528,0.462311,0.3573040829785275,-0.25609128966849587,-0.237778,0.985775
SLAVE_LEFT_ROT_R21,0.3945671103752759,0.521385,0.4715307107486036,-0.4887613675499275,-0.583315,0.999194
SLAVE_LEFT_ROT_R22,-0.6478529324503312,-0.745954,0.3201382314531255,1.3486516345081625,-0.993185,0.759044
SLAVE_LEFT_ROT_R23,0.2755151518763797,0.254609,0.15497594824204527,0.15419046236659037,-0.156593,0.592621
SLAVE_LEFT_ROT_R31,0.2071470017660044,0.225236,0.46050648690499024,-0.1003579037559211,-0.611498,0.956337
SLAVE_LEFT_ROT_R32,0.24012928741721853,0.205876,0.27488332090024414,0.7704195569496958,-0.38279,0.967677
SLAVE_LEFT_ROT_R33,0.7514174154525387,0.851647,0.21752950758515166,-1.1098100783385407,0.168044,0.989185
SLAVE_LEFT_LIN_VEL_X,0.0001988887417218543,3e-06,0.010507621861978567,-0.3630324014779097,-0.074855,0.074296
