Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.15980183769633508,0.156897,0.014576499400742677,0.8157119005204374,0.134395,0.21439
MASTER_LEFT_POS_Y,-0.028356099073701173,-0.027588,0.01809031926209941,0.13179351473865422,-0.067521,0.02556
MASTER_LEFT_POS_Z,0.3031779730165123,0.299523,0.03686486225931879,-1.1132924597516067,0.163153,0.361919
MASTER_LEFT_ROT_R11,-0.5268133878372937,-0.749311,0.48979592726872034,1.6455927146025824,-0.989536,0.86219
MASTER_LEFT_ROT_R12,-0.02779623721304873,-0.103128,0.39594935321303,0.564703848565386,-0.901839,0.974715
MASTER_LEFT_ROT_R13,-0.5415327925896093,-0.591834,0.17882722856220132,1.2530569729533252,-0.885626,0.088679
MASTER_LEFT_ROT_R21,-0.1965788912605719,-0.146489,0.3031930855216438,-0.6225938114907666,-0.912182,0.332086
MASTER_LEFT_ROT_R22,-0.7445160926298832,-0.875728,0.31082261816200973,1.9988245680265173,-0.996836,0.404013
MASTER_LEFT_ROT_R23,0.4118785493354813,0.428615,0.22122245773674448,0.0790950998772505,-0.23936,0.954092
MASTER_LEFT_ROT_R31,-0.4580358103101087,-0.559175,0.37668871734675347,1.3100561252589458,-0.999989,0.643538
MASTER_LEFT_ROT_R32,0.24248375553765603,0.307392,0.3643043374485345,-1.2979915271503328,-0.799787,0.931187
MASTER_LEFT_ROT_R33,0.5728672501006846,0.69282,0.35889471220516167,-1.599583646939121,-0.534361,0.977495
MASTER_LEFT_LIN_VEL_X,0.0001047422472815145,0.0,0.018035752976337426,0.04611541110159382,-0.09493,0.09267
MASTER_LEFT_LIN_VEL_Y,-7.103101087394331e-06,0.0,0.015252540181879257,-0.4008616428101404,-0.095379,0.090187
MASTER_LEFT_LIN_VEL_Z,0.0002458441401530409,0.0,0.026018663153699377,0.8514630657298974,-0.101704,0.142276
MASTER_LEFT_ROT_VEL_X,0.006052600080547723,0.0,0.5934056186834348,0.6978252487169286,-5.282192,4.754671
MASTER_LEFT_ROT_VEL_Y,0.004596741844542902,0.0,0.856620570866175,-0.3044941230159846,-6.067279,7.332672
MASTER_LEFT_ROT_VEL_Z,0.01437718002416432,0.0,0.7963846521767528,0.8416319040217343,-5.990117,5.396573
MASTER_LEFT_GRIPPER_ANGLE,-0.6228731437776883,-0.353432,1.053361826047035,-0.16791786054620686,-1.92029,0.523113
