Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.14852348637894092,0.150044,0.015575906648110024,0.4377715456490973,0.114841,0.191622
MASTER_LEFT_POS_Y,-0.011202253749617386,-0.015415,0.03900261019103218,3.3628136139538536,-0.05006,0.237667
MASTER_LEFT_POS_Z,0.3394367713498623,0.339374,0.02695448164546915,-0.5367799750358738,0.249014,0.390641
MASTER_LEFT_ROT_R11,-0.5104912923171104,-0.593191,0.21363526373747665,0.8763817306606189,-0.860574,0.038354
MASTER_LEFT_ROT_R12,0.026223894092439547,0.026723,0.3623173294740763,0.03375401959674461,-0.752556,0.980483
MASTER_LEFT_ROT_R13,-0.7302883122130395,-0.746748,0.1690687512226176,1.0022704816155583,-0.999773,0.257959
MASTER_LEFT_ROT_R21,-0.46195414416896236,-0.537693,0.28359651094373,1.199667873331432,-0.996268,0.533754
MASTER_LEFT_ROT_R22,-0.7279089280685643,-0.771417,0.17422963184306936,1.3247349376794844,-0.987193,-0.082364
MASTER_LEFT_ROT_R23,0.31831708754208754,0.298876,0.2113235937860958,0.3019960157125107,-0.196396,0.815976
MASTER_LEFT_ROT_R31,-0.5851176712580349,-0.605664,0.23872211308622243,0.53984135982054,-0.995942,0.382948
MASTER_LEFT_ROT_R32,0.5063519663299664,0.479595,0.22676406245949196,-0.8329775195527941,-0.276036,0.931192
MASTER_LEFT_ROT_R33,0.45862744291398844,0.507568,0.2873694471121966,-0.40799385813263483,-0.225416,0.998036
MASTER_LEFT_LIN_VEL_X,0.0002456807468625652,-1e-06,0.02256098072840452,-0.03548449780715348,-0.134968,0.133487
MASTER_LEFT_LIN_VEL_Y,-0.00010022252831343745,-8e-06,0.043116088125521916,-2.0506518432120378,-0.412514,0.247892
MASTER_LEFT_LIN_VEL_Z,0.00012764309764309748,-1.9e-05,0.02805753865242001,1.00332128262357,-0.132456,0.182275
MASTER_LEFT_ROT_VEL_X,-0.00452583899602081,0.0,0.6997332237132661,0.20598293321954483,-5.894334,5.829248
MASTER_LEFT_ROT_VEL_Y,0.007233299969390875,0.0,0.6883416922171248,-0.40860381162157045,-6.05463,4.599857
MASTER_LEFT_ROT_VEL_Z,-0.01320295500459137,0.0,0.6856848159377259,-0.2952696434982209,-7.503526,5.83286
MASTER_LEFT_GRIPPER_ANGLE,-0.6669303360881542,-0.388689,0.857113630104611,-0.3578435779724074,-1.918965,0.522354
MASTER_RIGHT_POS_X,-0.1778547095194368,-0.175191,0.01899603847468145,0.5141769102378106,-0.245714,-0.112332
MASTER_RIGHT_POS_Y,-0.0023210336700336697,-0.003352,0.019678628251680014,0.19267751542623365,-0.047588,0.043488
MASTER_RIGHT_POS_Z,0.3288289201101929,0.32844,0.023566399112777664,-0.15927559573514913,0.257293,0.379066
MASTER_RIGHT_ROT_R11,-0.6991512289562289,-0.763955,0.2818941669724423,1.9628376990053478,-0.999588,0.473089
MASTER_RIGHT_ROT_R12,-0.05687672819100091,-0.008469,0.518818202466836,-0.06215448674929701,-0.941311,0.851824
MASTER_RIGHT_ROT_R13,0.3170876002448729,0.335617,0.24266744240779592,0.2710055119702881,-0.32175,0.939462
MASTER_RIGHT_ROT_R21,0.16766732598714418,0.150843,0.39210393499141283,-0.29378748808011346,-0.761576,0.78091
MASTER_RIGHT_ROT_R22,-0.669493981634527,-0.70511,0.18687253223492672,0.6087891785059212,-0.964608,-0.217866
MASTER_RIGHT_ROT_R23,0.565907142332415,0.586305,0.12142445498478364,-0.33141223293098965,0.263148,0.836356
MASTER_RIGHT_ROT_R31,0.17643975267829815,0.248545,0.4679945713305285,-0.18838193435338968,-0.635037,0.908698
MASTER_RIGHT_ROT_R32,0.39522601316192224,0.465563,0.2975826762224138,-2.0044378336620836,-0.799391,0.84019
MASTER_RIGHT_ROT_R33,0.689130560453015,0.718827,0.17365661960942266,-1.8390851917079656,0.059265,0.93808
MASTER_RIGHT_LIN_VEL_X,-2.954973982246704e-05,1.7e-05,0.02520186538525896,0.971556136541538,-0.19892,0.275486
MASTER_RIGHT_LIN_VEL_Y,-0.00020382889501071309,0.0,0.017407851416242945,-0.6188381250807741,-0.121481,0.097464
MASTER_RIGHT_LIN_VEL_Z,0.00018181114172023262,0.000779,0.019702318547731877,-1.706399729255227,-0.214164,0.139798
MASTER_RIGHT_ROT_VEL_X,0.0033245298438934786,0.0,0.5354371115208426,0.6837951979847844,-4.451885,5.177008
MASTER_RIGHT_ROT_VEL_Y,-0.012711505356596266,0.0,0.8636255056499915,-0.67218571978882,-6.337578,5.654846
MASTER_RIGHT_ROT_VEL_Z,0.014153543311906954,0.0,0.9031888583749901,0.6688671191991045,-5.200366,5.797545
MASTER_RIGHT_GRIPPER_ANGLE,-0.7869246183042545,-1.402933,0.8272147219259866,0.6859640730166675,-1.408617,0.538045
SLAVE_LEFT_POS_X,0.03907829935720845,0.040408,0.009498098412274074,0.5141307970290375,0.00515,0.071839
SLAVE_LEFT_POS_Y,0.04294214906642179,0.042415,0.009839762731638566,0.1926624282661619,0.020267,0.065847
SLAVE_LEFT_POS_Z,-0.01660414876033058,-0.016795,0.01178397938035582,-0.15957531118390866,-0.052436,0.008517
SLAVE_LEFT_ROT_R11,0.6440794958677687,0.708887,0.3037583718490474,-1.951832890308399,-0.594969,0.991565
