Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.16317403266331656,0.15019749999999998,0.03659377123293781,0.5912064520745081,0.098473,0.242582
MASTER_LEFT_POS_Y,-0.028755346733668342,-0.026749000000000002,0.02418051888853494,-0.14398382712545527,-0.072992,0.015928
MASTER_LEFT_POS_Z,0.3001547518844221,0.298828,0.016928152387708093,1.0880467648980001,0.25317,0.354025
MASTER_LEFT_ROT_R11,-0.734261364321608,-0.7364605,0.20251622090797805,0.572969377666797,-0.979253,-0.260368
MASTER_LEFT_ROT_R12,-0.07833236118090452,-0.2178485,0.34500319068837765,1.037778715430897,-0.749274,0.802608
MASTER_LEFT_ROT_R13,-0.4777548925879397,-0.5374335,0.25811279807677573,0.460636910655382,-0.850532,0.070816
MASTER_LEFT_ROT_R21,-0.08357403140703518,0.037442,0.3801702661369973,-0.9085972188229416,-0.950918,0.481157
MASTER_LEFT_ROT_R22,-0.8506723033919598,-0.8923975,0.15061986373081965,2.098851631696987,-0.996962,-0.276391
MASTER_LEFT_ROT_R23,0.25262605025125623,0.2400465,0.19605451844350114,0.10917632241431333,-0.083309,0.765863
MASTER_LEFT_ROT_R31,-0.46059714195979895,-0.4481455,0.23576054704553626,0.09151432520480861,-0.93538,0.024028
MASTER_LEFT_ROT_R32,0.29613204334170856,0.3179845,0.20221031591944713,-0.1214559368571046,-0.158554,0.761514
MASTER_LEFT_ROT_R33,0.760922800879397,0.7826195,0.15742862139096847,-0.3337666001682815,0.290578,0.986359
MASTER_LEFT_LIN_VEL_X,-0.000324780778894472,9e-06,0.02923816006944854,-1.8956130164456584,-0.190419,0.126198
MASTER_LEFT_LIN_VEL_Y,0.0015241218592964823,0.0,0.014788617962165983,1.0760228640782075,-0.051757,0.075815
MASTER_LEFT_LIN_VEL_Z,0.0009317437185929647,0.0,0.021101472756389465,1.6472806357946248,-0.091779,0.15885
MASTER_LEFT_ROT_VEL_X,-0.008205744974874373,0.0,0.5487561145362624,-1.2005837590514377,-5.499481,4.666828
MASTER_LEFT_ROT_VEL_Y,0.018622506281407037,0.0,0.5163490382978383,1.4179057164428002,-3.343231,5.085029
MASTER_LEFT_ROT_VEL_Z,0.009669026381909555,0.0005945,0.5825103680597037,-0.4537646527153096,-6.076288,5.978195
MASTER_LEFT_GRIPPER_ANGLE,-1.0513268875628141,-1.479188,0.9740114410581745,0.5863571814384694,-1.925963,0.523663
MASTER_RIGHT_POS_X,-0.16567588756281407,-0.163451,0.021506392415767087,-0.1473171303510527,-0.212183,-0.123428
MASTER_RIGHT_POS_Y,-0.025980202261306533,-0.031162000000000002,0.024586321577930694,0.11510371701555437,-0.066666,0.021744
MASTER_RIGHT_POS_Z,0.30154542336683415,0.2973965,0.020908039391545008,0.349899644920163,0.248658,0.340982
MASTER_RIGHT_ROT_R11,-0.28893999309045226,-0.4644425,0.4600122842876117,0.9767314895793678,-0.96153,0.759523
MASTER_RIGHT_ROT_R12,-0.3848459968592965,-0.458328,0.4152133161194021,0.7128868894207231,-0.950019,0.737741
MASTER_RIGHT_ROT_R13,0.5846280822864321,0.5611035,0.20703456133873627,0.11438643878980426,0.19068,0.999084
MASTER_RIGHT_ROT_R21,0.6047800006281406,0.7140040000000001,0.3218870521653542,-1.8463898220370174,-0.706649,0.996311
MASTER_RIGHT_ROT_R22,-0.35571464698492467,-0.6070885,0.5339083710664576,1.0393460867002755,-0.979186,0.822084
MASTER_RIGHT_ROT_R23,0.3014703957286432,0.3069785,0.1683751853751984,-0.1449982298098336,-0.141607,0.636868
MASTER_RIGHT_ROT_R31,0.16090420414572865,0.2344685,0.45859855301457986,-0.3366419428751343,-0.754189,0.92574
MASTER_RIGHT_ROT_R32,0.41710089635678393,0.488526,0.30759208289336504,-0.8606322561459705,-0.361868,0.892654
MASTER_RIGHT_ROT_R33,0.6475290332914573,0.7351365000000001,0.2757167576507185,-1.8028782360055355,-0.437446,0.956448
MASTER_RIGHT_LIN_VEL_X,0.00015189761306532682,0.0,0.024336469007929698,0.6251534119231866,-0.087128,0.110881
MASTER_RIGHT_LIN_VEL_Y,0.001596802135678392,2e-06,0.015321913231470292,1.5068013077032014,-0.064855,0.106761
MASTER_RIGHT_LIN_VEL_Z,0.0010435464824120604,0.0007650000000000001,0.02745108394220273,0.7428858952627414,-0.097245,0.193511
MASTER_RIGHT_ROT_VEL_X,0.01901009736180904,0.0,0.8142238336038989,0.575099946825368,-5.191918,5.416234
MASTER_RIGHT_ROT_VEL_Y,0.013150430904522606,-6.5000000000000004e-06,0.7819291147513078,0.7742969993504248,-3.998624,4.909834
MASTER_RIGHT_ROT_VEL_Z,-0.01081535678391959,0.0,1.0065310178662787,-0.30290386832771493,-5.661176,5.295978
MASTER_RIGHT_GRIPPER_ANGLE,-0.6813538592964824,-0.9610529999999999,0.7216430374607042,0.3636015450390419,-1.407655,0.534065
SLAVE_LEFT_POS_X,0.04368032412060301,0.0447925,0.01075312717273126,-0.1474570370177128,0.020426,0.064804
SLAVE_LEFT_POS_Y,0.04094563253768844,0.0383685,0.01229315480203607,0.1151380934140462,0.020608,0.064804
SLAVE_LEFT_POS_Z,-0.0057790873115577904,-0.007855000000000001,0.010455419424421986,0.3494217455697051,-0.032274,0.013943
