Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.08842473068805402,0.085114,0.025751535472802418,0.37029970632081455,0.023954,0.156094
MASTER_LEFT_POS_Y,0.03567944364710849,0.034942,0.025318838172325796,0.09677872063229802,-0.009992,0.083989
MASTER_LEFT_POS_Z,0.395988021528071,0.399817,0.025648728956211755,-1.1390089942651473,0.302272,0.437166
MASTER_LEFT_ROT_R11,-0.3471668497256226,-0.371175,0.2352959085394257,0.5617238578675744,-0.692886,0.333165
MASTER_LEFT_ROT_R12,0.46873178809624316,0.495065,0.2037631697438677,-0.29979704084306713,-0.183087,0.848207
MASTER_LEFT_ROT_R13,-0.7390160840016884,-0.727595,0.1297326834622291,-0.2014127464408766,-0.998328,-0.454268
MASTER_LEFT_ROT_R21,-0.5388953875052764,-0.543406,0.22441605613812216,0.41148306978269716,-0.940676,0.224977
MASTER_LEFT_ROT_R22,-0.739665773322077,-0.809474,0.20009929127569645,0.9303016597883927,-0.999867,-0.072227
MASTER_LEFT_ROT_R23,-0.1987216158716758,-0.193524,0.1806030604410961,-0.44892128154040534,-0.630589,0.147212
MASTER_LEFT_ROT_R31,-0.6726071760236386,-0.710304,0.17455682320095645,0.4093715877131795,-0.9854,-0.183055
MASTER_LEFT_ROT_R32,0.3391942068383284,0.379398,0.19013240837035053,-0.20448246852583876,-0.19888,0.817434
MASTER_LEFT_ROT_R33,0.5725992840861123,0.592548,0.19526325725506585,-0.948582228877691,-0.339985,0.868078
MASTER_LEFT_LIN_VEL_X,1.8462220346137387e-05,0.0,0.028853495011296654,-0.7555417902164652,-0.201078,0.204319
MASTER_LEFT_LIN_VEL_Y,0.0005123368509919797,-2.1e-05,0.02042732118686346,1.62036669318281,-0.114872,0.168647
MASTER_LEFT_LIN_VEL_Z,0.0007994056563951033,0.0,0.033782823330834114,-0.4460387456614247,-0.155134,0.1608
MASTER_LEFT_ROT_VEL_X,-0.0012489822710004211,0.0,0.845258180621277,-0.5585706755315767,-5.853324,5.914848
MASTER_LEFT_ROT_VEL_Y,0.01649957577036724,0.0,0.43934415543044436,0.26825341017821097,-2.403693,3.024837
MASTER_LEFT_ROT_VEL_Z,-0.004517480793583792,0.0,0.6377094255304261,-0.6701254848593087,-5.432193,4.512635
MASTER_LEFT_GRIPPER_ANGLE,-0.22511665090755598,-0.175133,0.5593598205110959,-0.9868100031410678,-1.912881,0.522016
MASTER_RIGHT_POS_X,-0.10074032545377795,-0.100492,0.018632280472922615,-0.33370313015919384,-0.178371,-0.060681
MASTER_RIGHT_POS_Y,0.054259791895314484,0.05612,0.021125871497480107,-0.28189607252679577,0.009603,0.090031
MASTER_RIGHT_POS_Z,0.36618794934571547,0.367165,0.020592526438120616,-0.6473662235182902,0.308353,0.400762
MASTER_RIGHT_ROT_R11,0.4674506281131279,0.485088,0.2401012659485335,-0.7769784175378059,-0.262473,0.835318
MASTER_RIGHT_ROT_R12,0.38017546264246516,0.44913,0.35892890411935646,-0.6262356371341364,-0.543823,0.981185
MASTER_RIGHT_ROT_R13,0.6391100088644999,0.610614,0.2051932707541292,-0.11429145585902943,0.188154,0.997824
MASTER_RIGHT_ROT_R21,-0.5480358142676235,-0.596149,0.2997669250925855,0.8193964555921565,-0.979883,0.413515
MASTER_RIGHT_ROT_R22,0.7268388138455044,0.774351,0.21429051188161835,-1.1675143181517829,-0.06537,0.999821
MASTER_RIGHT_ROT_R23,0.03293738075137189,0.04076,0.18574791342359404,0.02432443968535907,-0.472408,0.541076
MASTER_RIGHT_ROT_R31,-0.5129253182777543,-0.507395,0.26659712650616585,0.2976141550220754,-0.999728,0.261386
MASTER_RIGHT_ROT_R32,-0.3340253191219924,-0.357491,0.20325442615707545,0.12482954117624195,-0.841778,0.207627
MASTER_RIGHT_ROT_R33,0.662586292106374,0.769897,0.2717892927538136,-1.4216685845276276,-0.310781,0.970888
MASTER_RIGHT_LIN_VEL_X,0.0003945774588433936,0.0,0.020803753168871546,1.5357418056551915,-0.122519,0.173193
MASTER_RIGHT_LIN_VEL_Y,0.00098687674124103,-1e-06,0.013524279194773349,1.4449948917038624,-0.067427,0.096998
MASTER_RIGHT_LIN_VEL_Z,0.00033192866188265095,4e-06,0.01812224523036778,-0.1087893819083848,-0.096991,0.093369
MASTER_RIGHT_ROT_VEL_X,0.005794199240185736,0.0,0.7029681310500583,0.531629597368801,-5.106483,5.418234
MASTER_RIGHT_ROT_VEL_Y,-0.006587143098353739,0.0,0.5459747213035261,0.1715648158157491,-3.64134,3.226579
MASTER_RIGHT_ROT_VEL_Z,-0.00015826086956521887,0.0,0.6932678398833606,-0.654392781705385,-5.240017,5.267019
MASTER_RIGHT_GRIPPER_ANGLE,-0.12519090375685946,-0.045399,0.5023971051607385,-0.5551146647769626,-1.408744,0.533122
SLAVE_LEFT_POS_X,0.040170990291262136,0.04029,0.009316316978972585,-0.33367533884398043,0.00135,0.0602
SLAVE_LEFT_POS_Y,0.04560027142254115,0.046531,0.010563055312534991,-0.2818967490661885,0.023252,0.063488
SLAVE_LEFT_POS_Z,-0.0017331950189953564,-0.001254,0.010295842843992984,-0.647343074846463,-0.030667,0.015552
SLAVE_LEFT_ROT_R11,-0.42792919966230475,-0.442971,0.24248386580486134,0.7343669680495493,-0.807152,0.29295
SLAVE_LEFT_ROT_R12,-0.3891142769100886,-0.460945,0.36055306246420493,0.6546710208633347,-0.980859,0.549783
SLAVE_LEFT_ROT_R13,0.6610851819333052,0.642316,0.19932681384692527,-0.19369182890900247,0.194595,0.999459
SLAVE_LEFT_ROT_R21,0.5687239582102153,0.618257,0.2909631242224477,-0.8369475950606244,-0.375671,0.988259
SLAVE_LEFT_ROT_R22,-0.7114803296749683,-0.757879,0.2207631193941157,1.1113722621268882,-0.999277,0.0931
SLAVE_LEFT_ROT_R23,0.01159579907133812,0.011684,0.19206463270382812,0.09135784665926064,-0.488719,0.541164
SLAVE_LEFT_ROT_R31,0.5320549210637399,0.527789,0.25879858027201724,-0.3153608470776329,-0.22504,0.998719
SLAVE_LEFT_ROT_R32,0.3511138104685522,0.373311,0.20114944273976004,-0.09194005724217803,-0.183684,0.853968
SLAVE_LEFT_ROT_R33,0.6383602030392571,0.748741,0.280663574820449,-1.3571213912463953,-0.352161,0.962538
SLAVE_LEFT_LIN_VEL_X,0.00021138539468130023,0.0,0.01046397514870144,1.4731239117480566,-0.066532,0.08663
SLAVE_LEFT_LIN_VEL_Y,0.00042798986914309835,-4e-06,0.00690036928989243,1.4868824751801484,-0.033882,0.048303
SLAVE_LEFT_LIN_VEL_Z,0.00021210130856901647,1.1e-05,0.008989619878870873,-0.07961577976525806,-0.045118,0.046157
SLAVE_LEFT_ROT_VEL_X,-0.001053800337695231,-1e-06,0.739312099574381,-0.3650390486669324,-5.4591,5.503042
SLAVE_LEFT_ROT_VEL_Y,-0.013560823976361339,-2e-06,0.5341765217688775,0.4319240248532835,-2.39444,3.570541
SLAVE_LEFT_ROT_VEL_Z,0.013997617138032924,4e-06,0.7199910068068698,-0.006498670225398731,-5.895506,5.390027
SLAVE_LEFT_GRIPPER_ANGLE,-0.20536657534824823,-0.22024,0.4773980553848629,0.06188747393382227,-0.907204,0.523059
SLAVE_RIGHT_POS_X,0.08214122878851837,0.080487,0.012876014996399258,0.3702854529448303,0.049914,0.115976
SLAVE_RIGHT_POS_Y,0.04205518742085268,0.04171,0.012659663850637678,0.09690151239289946,0.019215,0.066212
SLAVE_RIGHT_POS_Z,-0.04566373744195863,-0.043749,0.012827046937247812,-1.1391232627069492,-0.092526,-0.025071
SLAVE_RIGHT_ROT_R11,-0.38022028830730265,-0.403335,0.2318194947156362,0.5521004899598139,-0.72433,0.323659
SLAVE_RIGHT_ROT_R12,0.4839306496411988,0.504227,0.202646229826111,-0.16605321787561925,-0.127328,0.881845
SLAVE_RIGHT_ROT_R13,-0.7124094457577036,-0.701622,0.13768445754594752,-0.23263772611670455,-0.999646,-0.415968
SLAVE_RIGHT_ROT_R21,-0.501814203039257,-0.502533,0.23325534904880488,0.3652145430440973,-0.923064,0.271272
SLAVE_RIGHT_ROT_R22,-0.7569826492190797,-0.819211,0.19365653914105074,1.0464421550496572,-0.99984,-0.084475
SLAVE_RIGHT_ROT_R23,-0.22840755213170114,-0.224833,0.17643507765333377,-0.3550287173623011,-0.628492,0.102065
SLAVE_RIGHT_ROT_R31,-0.6828525018995356,-0.710266,0.17098451758954272,0.4195510547348304,-0.987321,-0.197339
SLAVE_RIGHT_ROT_R32,0.27645867792317436,0.317194,0.1945205670659623,-0.16322050665816265,-0.248551,0.780006
