Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.16214425732666188,0.158301,0.015600689353587108,1.6467041209158535,0.136687,0.216798
MASTER_LEFT_POS_Y,-0.018977714796283063,-0.019269,0.020513630712550017,-0.08833269947673386,-0.05481,0.024633
MASTER_LEFT_POS_Z,0.3126806619013581,0.31229,0.017674811253766756,0.22958557898582965,0.270448,0.358248
MASTER_LEFT_ROT_R11,-0.21649166619013582,-0.231045,0.21258175151903816,0.43726888319238205,-0.778412,0.372549
MASTER_LEFT_ROT_R12,0.2087547205146533,0.099687,0.46519753961662236,0.20548861761256182,-0.477703,0.89246
MASTER_LEFT_ROT_R13,-0.7851376154395997,-0.88595,0.17823290644294076,0.6782948688931741,-0.998199,-0.384169
MASTER_LEFT_ROT_R21,-0.49321760972122947,-0.413319,0.3974643370541228,-0.07868909943939167,-0.994416,0.032495
MASTER_LEFT_ROT_R22,-0.5914392573266618,-0.879043,0.4377161171163355,0.7782771768873895,-0.98068,0.409476
MASTER_LEFT_ROT_R23,0.1634200714796283,0.191001,0.17578490467342048,-0.5064807881233435,-0.20753,0.541741
MASTER_LEFT_ROT_R31,-0.5418205139385276,-0.816023,0.46158576134188495,0.5270890479228838,-0.999757,0.180817
MASTER_LEFT_ROT_R32,0.37978803431022157,0.368381,0.23309337018983442,-0.030125241336069204,-0.011833,0.921212
MASTER_LEFT_ROT_R33,0.45367137097927096,0.375698,0.29876734109754494,0.08917325324907768,0.010778,0.921877
MASTER_LEFT_LIN_VEL_X,5.960972122944974e-05,0.0,0.020077975459550135,-0.07375706517130393,-0.105303,0.12186
MASTER_LEFT_LIN_VEL_Y,0.001469915654038599,0.0,0.012481770051137611,0.6565999576412325,-0.064497,0.061603
MASTER_LEFT_LIN_VEL_Z,0.0010438484631879914,0.0,0.017657950780990618,0.1729305878941544,-0.075642,0.093576
MASTER_LEFT_ROT_VEL_X,-0.03385256683345246,0.0,0.5275866766907111,-3.6932592442283756,-5.427032,5.509331
MASTER_LEFT_ROT_VEL_Y,0.018100453895639745,0.0,0.4465039027947577,0.5818845238184713,-3.139688,3.540432
MASTER_LEFT_ROT_VEL_Z,0.004690260900643318,0.0,0.43954704476500495,1.434447483354351,-4.478246,4.97092
MASTER_LEFT_GRIPPER_ANGLE,-1.1513223931379557,-1.915655,1.0507165007544923,0.7080472789421134,-1.920885,0.521657
MASTER_RIGHT_POS_X,-0.154830308077198,-0.146687,0.022204746271883537,-0.6521807512080242,-0.197766,-0.119734
MASTER_RIGHT_POS_Y,-0.01037331808434596,-0.016656,0.02219160301891156,0.3728691168875418,-0.043291,0.039565
MASTER_RIGHT_POS_Z,0.30385752180128667,0.301407,0.023187332655760604,0.4519288243822185,0.258539,0.351007
MASTER_RIGHT_ROT_R11,0.08171762401715513,0.037729,0.3931203603809601,0.6390727886961352,-0.750738,0.980101
MASTER_RIGHT_ROT_R12,-0.641104641172266,-0.733458,0.2970333153338796,1.3390404663018907,-0.978324,0.133004
MASTER_RIGHT_ROT_R13,0.5578475768406005,0.583449,0.16889664348059885,-0.3678559805780795,0.1719,0.937601
MASTER_RIGHT_ROT_R21,0.7698319199428163,0.888742,0.28261928635234923,-1.9978453934869584,-0.076409,0.994827
MASTER_RIGHT_ROT_R22,0.2526200114367405,0.227513,0.3783608671320899,-0.11576131877292273,-0.731822,0.999932
MASTER_RIGHT_ROT_R23,0.2548443330950679,0.281557,0.2360060348652769,-0.8156225436661977,-0.373223,0.756316
