Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.16170797884755653,0.151572,0.033817906063957404,0.9020216883233201,0.112983,0.244233
MASTER_LEFT_POS_Y,-0.025626727935813276,-0.019781,0.029512971132335083,0.01501415581618003,-0.073158,0.031972
MASTER_LEFT_POS_Z,0.2983439700948213,0.293948,0.022646606157875136,0.3581266497519208,0.244539,0.354641
MASTER_LEFT_ROT_R11,-0.7052805499635303,-0.731286,0.18361595206272313,0.4715968431566109,-0.949954,-0.187175
MASTER_LEFT_ROT_R12,-0.16788756382202774,-0.319636,0.3069386807913087,0.9499820492738815,-0.778489,0.588945
MASTER_LEFT_ROT_R13,-0.5294716177972284,-0.629932,0.2575146884251867,0.5253062053538068,-0.926615,0.023276
MASTER_LEFT_ROT_R21,0.00770309044493072,0.25131,0.3825862618917615,-0.9287565399136077,-0.897716,0.432554
MASTER_LEFT_ROT_R22,-0.8646000897155361,-0.916112,0.15252483012088824,2.338967749992819,-0.995906,-0.325954
MASTER_LEFT_ROT_R23,0.2469047388767323,0.262711,0.14805730386993887,1.020046491463033,-0.025922,0.891015
MASTER_LEFT_ROT_R31,-0.5016004814004377,-0.550166,0.26501659729446925,0.16984502769255286,-0.966583,-0.002808
MASTER_LEFT_ROT_R32,0.21706351714077313,0.183565,0.24447317016763198,0.7312318429532061,-0.161577,0.889935
MASTER_LEFT_ROT_R33,0.7314379693654266,0.713507,0.19085718622589185,-0.37543803340220244,0.220059,0.986059
MASTER_LEFT_LIN_VEL_X,-0.00034084390955506935,9.9e-05,0.035042307064509254,-1.7988209089809404,-0.196374,0.156634
MASTER_LEFT_LIN_VEL_Y,0.0017096622902990518,0.0,0.016659337518322048,1.4302674136188882,-0.056601,0.088723
MASTER_LEFT_LIN_VEL_Z,0.0013910036469730127,0.0,0.019827389120371942,0.6052593978426825,-0.087142,0.097844
MASTER_LEFT_ROT_VEL_X,0.025821881838074403,0.000715,0.6970522245865999,1.3290550085622677,-4.646259,4.877721
MASTER_LEFT_ROT_VEL_Y,0.015283597374179435,0.0,0.631892019502957,2.2157185108169175,-3.237024,6.411015
MASTER_LEFT_ROT_VEL_Z,-0.04248553975200585,0.007599,0.814271069716066,-1.4689554501925002,-6.640472,5.102674
MASTER_LEFT_GRIPPER_ANGLE,-0.6143691363967906,-0.74276,0.8628891166888052,0.02811448707186756,-1.922637,0.52427
MASTER_RIGHT_POS_X,-0.16382774471188916,-0.161526,0.02294136208577945,-0.11633092624406399,-0.2084,-0.126756
MASTER_RIGHT_POS_Y,-0.026670805251641134,-0.024163,0.025052486987796725,-0.04080400313474227,-0.07085,0.014865
MASTER_RIGHT_POS_Z,0.2991484186725018,0.300004,0.022014219314778892,0.06564196011251174,0.242217,0.344377
MASTER_RIGHT_ROT_R11,-0.19912132822757114,-0.419335,0.5549919657360042,0.8753264209208141,-0.87167,0.953353
MASTER_RIGHT_ROT_R12,-0.43727248723559436,-0.445474,0.35265423176376653,0.19757664874620692,-0.991095,0.504829
MASTER_RIGHT_ROT_R13,0.5238372355944566,0.52112,0.2504186229544308,0.14551922050928193,0.078641,0.999937
MASTER_RIGHT_ROT_R21,0.618605390955507,0.727248,0.30062080056245366,-0.9748440179947878,-0.076356,0.998999
MASTER_RIGHT_ROT_R22,-0.20150992049598837,-0.374962,0.5871039107567205,0.7086445645797932,-0.996621,0.937201
MASTER_RIGHT_ROT_R23,0.341181309992706,0.357063,0.1597572686516195,-0.4961496753006399,-0.112755,0.678131
MASTER_RIGHT_ROT_R31,-0.005388369073668864,0.016055,0.4241456349975058,0.33047516914984115,-0.773476,0.930648
MASTER_RIGHT_ROT_R32,0.394527469730124,0.465328,0.3798610994045612,-0.7746473795897764,-0.472221,0.976669
MASTER_RIGHT_ROT_R33,0.6640713880379285,0.754349,0.28158777888482694,-2.067971654747567,-0.486756,0.95732
MASTER_RIGHT_LIN_VEL_X,0.00023572647702407005,8.8e-05,0.02146819922118092,0.039223273310960295,-0.088414,0.093849
MASTER_RIGHT_LIN_VEL_Y,0.0017645857038657911,-1e-06,0.016344401201408787,1.940748145518824,-0.058158,0.119838
