Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.13157800578034684,0.13413750000000002,0.011102658316750868,-0.5608816409747724,0.111613,0.152687
MASTER_LEFT_POS_Y,-0.0067574653179190754,-0.006924,0.00746791886810059,0.6010707685933044,-0.017321,0.012158
MASTER_LEFT_POS_Z,0.34961101156069363,0.3481745,0.016407594199466254,-0.05850711171573373,0.304112,0.384194
MASTER_LEFT_ROT_R11,-0.4456193121387283,-0.477489,0.09724336110878815,0.045298085148531064,-0.623263,-0.29302
MASTER_LEFT_ROT_R12,0.42430013872832373,0.5524795,0.4021131416516866,-0.42750311963894927,-0.226701,0.931101
MASTER_LEFT_ROT_R13,-0.6017216676300577,-0.6461605,0.298277696953329,0.48704408880051353,-0.946321,-0.029743
MASTER_LEFT_ROT_R21,-0.6160404479768786,-0.6186105,0.18130936327666597,-0.2328378287622007,-0.914031,-0.314331
MASTER_LEFT_ROT_R22,-0.7157347023121388,-0.7539625,0.16935553434360145,0.802249396479277,-0.941362,-0.36475
MASTER_LEFT_ROT_R23,-0.016142953757225454,-0.016642,0.21607302572337858,0.2556697345666187,-0.359618,0.349611
MASTER_LEFT_ROT_R31,-0.5597863352601157,-0.599323,0.25687562558765026,0.44017389308474547,-0.878281,-0.138605
MASTER_LEFT_ROT_R32,0.2985291416184971,0.3345785,0.16922129491972168,-0.24024483097603425,-0.031856,0.613783
MASTER_LEFT_ROT_R33,0.645002514450867,0.7374594999999999,0.29567471699188813,-0.5237700463433347,0.156326,0.989867
MASTER_LEFT_LIN_VEL_X,0.0011000057803468208,-0.000127,0.017402397721019543,-0.1020630653958072,-0.073676,0.054376
MASTER_LEFT_LIN_VEL_Y,0.0015287312138728326,-0.0010704999999999998,0.019972679906109056,1.4118111829272828,-0.053417,0.109278
MASTER_LEFT_LIN_VEL_Z,-0.0026167398843930634,-0.0020935,0.03265619852156662,-0.6781672682932374,-0.139867,0.078656
MASTER_LEFT_ROT_VEL_X,0.0340992774566474,0.0,0.6638210101338615,2.728939833448935,-3.802185,5.198696
MASTER_LEFT_ROT_VEL_Y,0.033335901734104056,0.0,0.5206767582683768,0.7150687572502722,-2.03316,2.20002
MASTER_LEFT_ROT_VEL_Z,0.030699994219653193,0.0,0.8695056003613427,0.8127979404552067,-4.257537,5.327721
MASTER_LEFT_GRIPPER_ANGLE,-0.8296829566473989,-1.814665,1.1008162693745727,0.04961579542746615,-1.915812,0.417935
MASTER_RIGHT_POS_X,-0.1414054450867052,-0.1370075,0.014385047842274006,-1.3389915234328704,-0.174984,-0.125993
