Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.11981933896046203,0.109513,0.026097095086110623,1.135054970599009,0.080689,0.191188
MASTER_LEFT_POS_Y,0.03403502310084407,0.039381,0.024468130807315677,-0.631497632836386,-0.015495,0.059535
MASTER_LEFT_POS_Z,0.388992352732119,0.387561,0.03783361864976663,-0.4528846728062741,0.295995,0.427322
MASTER_LEFT_ROT_R11,-0.3548534709018214,-0.416002,0.3923716794366285,1.0746613187481153,-0.97797,0.668026
MASTER_LEFT_ROT_R12,0.31443295068858285,0.503995,0.408603559948836,-1.2394543242235856,-0.722432,0.633851
MASTER_LEFT_ROT_R13,-0.651833693025322,-0.670326,0.1720825575815346,1.7451628445583731,-0.999449,0.025873
MASTER_LEFT_ROT_R21,-0.5822396161705908,-0.841342,0.45167404917898746,1.4813753330225388,-0.989651,0.614183
MASTER_LEFT_ROT_R22,-0.3736750000000001,-0.455785,0.494891742276003,1.3904732511705031,-0.965736,0.81913
MASTER_LEFT_ROT_R23,0.19778443669480233,0.128662,0.18304200844184101,0.4101522953018793,-0.275337,0.742114
MASTER_LEFT_ROT_R31,-0.19289088049755662,-0.225956,0.3738238489511068,0.69931725417922,-0.913077,0.712897
MASTER_LEFT_ROT_R32,0.5094457787649933,0.643128,0.29950323985808075,-1.274302018653845,-0.371366,0.991068
MASTER_LEFT_ROT_R33,0.6627686810306531,0.731681,0.18626302974439246,-1.5506360355248063,-0.086687,0.988425
MASTER_LEFT_LIN_VEL_X,-4.727987561083945e-05,0.0,0.01551718427701908,-2.0134994559375867,-0.113827,0.053752
MASTER_LEFT_LIN_VEL_Y,0.0009261479342514438,0.0,0.012349193696535421,1.6318499791128873,-0.047005,0.089655
MASTER_LEFT_LIN_VEL_Z,0.000808352732119058,0.0,0.01668124667728445,-0.722252688087257,-0.090674,0.087742
MASTER_LEFT_ROT_VEL_X,0.01539501999111505,0.0,0.6195832792968363,1.5987127164695851,-4.620407,5.335309
MASTER_LEFT_ROT_VEL_Y,0.007928953354064856,0.0,0.5265224823351285,-0.571506265274579,-4.386568,3.693706
MASTER_LEFT_ROT_VEL_Z,-0.00890355708573967,0.0,0.5348665788139574,-0.49585909910334447,-4.329071,4.66903
MASTER_LEFT_GRIPPER_ANGLE,-0.3675039266992448,0.160157,1.0378360890387346,-0.6221732069255553,-1.915665,0.522209
MASTER_RIGHT_POS_X,-0.15252627543314082,-0.145656,0.01738431768801642,-0.01721356334358932,-0.189724,-0.112173
MASTER_RIGHT_POS_Y,0.05669799067081297,0.064611,0.02525227258190002,-1.1532083389051409,-0.029997,0.079582
MASTER_RIGHT_POS_Z,0.35342661617059085,0.361413,0.019956337590788,-0.48943024834957954,0.309341,0.379713
MASTER_RIGHT_ROT_R11,0.28554258107507774,0.388387,0.23311153203320978,-0.4506554282013142,-0.183408,0.730447
MASTER_RIGHT_ROT_R12,0.48313660328742775,0.633481,0.23849797854042074,-0.8205186559309061,-0.140737,0.879218
MASTER_RIGHT_ROT_R13,0.7425541870279875,0.661374,0.14995411192433247,0.5358984174592234,0.461403,0.999341
MASTER_RIGHT_ROT_R21,-0.738993660151044,-0.901963,0.3165298737239336,1.984268966125787,-0.999831,0.269065
MASTER_RIGHT_ROT_R22,0.517417366059529,0.408062,0.2535855438759678,-0.0652068510366421,-0.176742,0.999504
MASTER_RIGHT_ROT_R23,0.026600504664593513,0.086747,0.14484279138983555,-1.1825197939841259,-0.349562,0.19379
MASTER_RIGHT_ROT_R31,-0.37476467525544205,-0.184686,0.2785322317279154,-0.5251939113534609,-0.99583,0.120073
MASTER_RIGHT_ROT_R32,-0.5400409093736117,-0.653843,0.2946349098968428,1.589923460620197,-0.884321,0.266264
MASTER_RIGHT_ROT_R33,0.5592395286539317,0.735786,0.30123900673552806,-1.31210065681894,-0.185745,0.885861
MASTER_RIGHT_LIN_VEL_X,0.000681889382496668,0.0,0.013792489235610265,1.159198650198646,-0.067303,0.125788
MASTER_RIGHT_LIN_VEL_Y,0.0013097956463793867,0.0,0.015019718096807091,2.3531927762079308,-0.102322,0.131627
MASTER_RIGHT_LIN_VEL_Z,0.0006480977343402931,0.0,0.015066541421846671,-0.7706335255085915,-0.084775,0.093315
MASTER_RIGHT_ROT_VEL_X,-0.005195263438471786,0.0,0.6345747295338652,-1.0381410552763475,-6.072351,5.981896
MASTER_RIGHT_ROT_VEL_Y,-0.008624254109284765,0.0,0.3770528083201118,-0.02831779232669965,-2.436713,2.289474
MASTER_RIGHT_ROT_VEL_Z,0.009403986672589959,0.0,0.4329060374462336,0.6907509869275825,-4.88635,4.554452
MASTER_RIGHT_GRIPPER_ANGLE,-0.26038710439804535,0.186841,0.8483407826365206,-0.3921182606178751,-1.409024,0.535943
SLAVE_LEFT_POS_X,0.04271327010217681,0.046173,0.008699094282146795,-0.022084678135765437,0.024098,0.062873
SLAVE_LEFT_POS_Y,0.051098474455797425,0.05501,0.012668260773011182,-1.1454934510329269,0.007702,0.062494
SLAVE_LEFT_POS_Z,-0.0005692310084406935,0.003413,0.009983988225284091,-0.4890528572408326,-0.022658,0.012571
SLAVE_LEFT_ROT_R11,-0.3344829111505997,-0.459177,0.24745202313004275,0.6081843808062363,-0.761966,0.191739
SLAVE_LEFT_ROT_R12,-0.48391764637938695,-0.621561,0.21784881394420563,0.5799562514680254,-0.910377,0.076534
SLAVE_LEFT_ROT_R13,0.7212922940915149,0.63382,0.15826995125792906,0.5335572338762731,0.411969,0.999951
SLAVE_LEFT_ROT_R21,0.6700069160373167,0.847631,0.3404407898113367,-1.8561330365689905,-0.383529,0.999978
SLAVE_LEFT_ROT_R22,-0.6052456121723678,-0.520508,0.2155183479122322,0.5209639649134061,-0.999518,0.056644
SLAVE_LEFT_ROT_R23,-0.01446387338960463,0.057719,0.1493035515450422,-1.181786096498394,-0.401372,0.151972
SLAVE_LEFT_ROT_R31,0.44516348956019547,0.2709,0.2530115164063683,0.3174226275195173,-0.053911,0.999901
SLAVE_LEFT_ROT_R32,0.4586036086183918,0.584502,0.3088044613681294,-1.595131308254911,-0.368478,0.816175
SLAVE_LEFT_ROT_R33,0.5807224300310972,0.766602,0.3082370246198033,-1.3669353704008131,-0.206812,0.91083
SLAVE_LEFT_LIN_VEL_X,0.002480090626388272,0.005489,0.007201546671144477,0.04022042668845044,-0.033625,0.06221
SLAVE_LEFT_LIN_VEL_Y,0.0009459089293647267,0.00062,0.007490662446312164,2.1372270177070356,-0.047794,0.066159
SLAVE_LEFT_LIN_VEL_Z,0.000265500666370502,-6.3e-05,0.007538213429859271,-0.6431231980584426,-0.041223,0.049336
SLAVE_LEFT_ROT_VEL_X,-0.0002725308751665902,0.002248,0.6688763305108778,-0.9722495239179327,-5.724289,5.988232
SLAVE_LEFT_ROT_VEL_Y,-0.010121627276765884,-0.014951,0.3793422817298314,0.46051603024389864,-2.684625,2.847083
