Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.1589454490627547,0.146567,0.051882195506350634,0.20405236732155657,0.059482,0.252272
MASTER_LEFT_POS_Y,-0.005994890790546048,-0.003374,0.025862239156639967,0.1288315777115175,-0.050192,0.059007
MASTER_LEFT_POS_Z,0.3365766332518338,0.337286,0.02145873973658173,-0.28402219777037413,0.260964,0.386591
MASTER_LEFT_ROT_R11,-0.3911826927465363,-0.331562,0.4011057183643953,0.6273487590230243,-0.963904,0.800981
MASTER_LEFT_ROT_R12,0.013293438467807658,-0.021375,0.25285729305196275,0.5098849237364368,-0.665513,0.76502
MASTER_LEFT_ROT_R13,-0.7462344058679707,-0.890139,0.25572027822737936,0.8343708011857107,-0.998701,-0.241736
MASTER_LEFT_ROT_R21,-0.3260060423797881,-0.220135,0.27143547621588276,-0.7284017390206852,-0.980852,0.106426
MASTER_LEFT_ROT_R22,-0.7836189046454769,-0.923152,0.36875852596831066,3.008103299143397,-0.990002,0.765985
MASTER_LEFT_ROT_R23,0.18039721352893234,0.227158,0.1939887640705469,-0.9604842725600324,-0.424854,0.673501
MASTER_LEFT_ROT_R31,-0.6401438247758761,-0.695416,0.3099545154096586,0.6399422818604894,-1.000012,0.148759
MASTER_LEFT_ROT_R32,0.37350541157294215,0.337321,0.21548252992629852,0.4378361427266614,-0.056368,0.954806
MASTER_LEFT_ROT_R33,0.4614457750611247,0.367783,0.3090209043536691,0.2099016737509191,-0.209898,0.941857
MASTER_LEFT_LIN_VEL_X,7.582885085574633e-05,1e-06,0.042460790858196144,-0.9104979434686118,-0.174432,0.128196
MASTER_LEFT_LIN_VEL_Y,0.001742959250203749,0.0,0.024676185063049656,0.3360240119192919,-0.11547,0.127581
MASTER_LEFT_LIN_VEL_Z,0.0016081198044009778,9e-06,0.02849182543283991,0.23160221870542697,-0.114175,0.132046
MASTER_LEFT_ROT_VEL_X,-0.013002660146699273,0.0,0.875917511053752,-0.014610480454743268,-5.359373,5.573491
MASTER_LEFT_ROT_VEL_Y,0.027118076609616952,0.0,0.6313947219833406,0.27453374388419405,-3.6813,4.495872
MASTER_LEFT_ROT_VEL_Z,0.008403044824775883,0.0,0.6775074621040404,0.6789267475592787,-5.389184,4.860891
MASTER_LEFT_GRIPPER_ANGLE,-1.0401047840260798,-1.219999,0.8507496471105953,0.5681189248212234,-1.916448,0.521714
MASTER_RIGHT_POS_X,-0.17516567889160556,-0.174445,0.030285328626513064,-0.81279121408852,-0.257215,-0.129055
MASTER_RIGHT_POS_Y,-0.015452321923390383,-0.014866,0.028953550953391475,0.11810229561939174,-0.064843,0.034272
MASTER_RIGHT_POS_Z,0.329370706601467,0.326389,0.022437850394186373,0.5255796431200196,0.270674,0.382352
MASTER_RIGHT_ROT_R11,-0.49919142542787287,-0.634368,0.3613109095795913,1.127682103728779,-0.932413,0.42095
MASTER_RIGHT_ROT_R12,-0.19719834881825588,-0.07309,0.4449354624903387,-0.5453982608197553,-0.98046,0.528586
MASTER_RIGHT_ROT_R13,0.5746204547677262,0.640408,0.2313474566503153,-1.056438977261606,-0.090364,0.925582
MASTER_RIGHT_ROT_R21,0.42398747514262425,0.378546,0.35435847313696456,0.07423902219531854,-0.1589,0.993298
MASTER_RIGHT_ROT_R22,-0.631946804400978,-0.833098,0.43780303644200846,1.355220451435903,-0.991272,0.409474
MASTER_RIGHT_ROT_R23,0.27978879951100244,0.287857,0.1598993314203633,-0.027143583604953243,-0.031165,0.625749
MASTER_RIGHT_ROT_R31,0.40249245884270585,0.527354,0.39238069577803314,-1.1304980249035972,-0.534182,0.928113
MASTER_RIGHT_ROT_R32,0.3506763031784841,0.362727,0.22262301729406864,-0.28511335813421795,-0.224498,0.770669
MASTER_RIGHT_ROT_R33,0.6931592159739202,0.694357,0.1763148176864118,-0.23530229611522316,0.170663,0.975431
MASTER_RIGHT_LIN_VEL_X,-3.531295843520788e-05,8e-06,0.03170590575907143,0.24739369689611035,-0.16352,0.180908
MASTER_RIGHT_LIN_VEL_Y,0.0019663871230643846,0.000321,0.019551362444965775,0.278876992528585,-0.109622,0.099405
