Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.08012521646178514,0.071162,0.04083806545645021,0.6730480540104821,0.023265,0.201196
MASTER_LEFT_POS_Y,0.04799018225547835,0.048486,0.01664375078129848,0.062202835526377495,0.00729,0.100109
MASTER_LEFT_POS_Z,0.38097431427044365,0.377324,0.022753922652701854,-0.17031618955040556,0.327719,0.438871
MASTER_LEFT_ROT_R11,-0.551327950828434,-0.5732,0.21809858998413578,0.7505066378043288,-0.945835,0.184301
MASTER_LEFT_ROT_R12,0.0066349962586851816,0.056475,0.4156735153182463,-0.17213299576945867,-0.85475,0.79847
MASTER_LEFT_ROT_R13,-0.6725635205772313,-0.687175,0.15321833248071035,0.522968214776677,-0.999292,-0.285888
MASTER_LEFT_ROT_R21,-0.12965836183858898,-0.283439,0.4949746208297255,0.20455525613306133,-0.952493,0.868148
MASTER_LEFT_ROT_R22,-0.7921149861036879,-0.83717,0.16850034191922597,1.6799618721771095,-0.999315,-0.042961
MASTER_LEFT_ROT_R23,0.23327380919294494,0.221018,0.16753079151253514,0.6182365638606105,-0.185365,0.816925
MASTER_LEFT_ROT_R31,-0.5680737145911278,-0.621942,0.2518929604728978,0.7533000335176955,-0.999846,0.229799
MASTER_LEFT_ROT_R32,0.17823169481560663,0.25214,0.37348445625656557,-0.564841045997728,-0.801078,0.805216
MASTER_LEFT_ROT_R33,0.6227206520577232,0.630889,0.23445439979140248,-2.1272290640886227,-0.350729,0.95786
MASTER_LEFT_LIN_VEL_X,0.00026077071084981294,-8.1e-05,0.027854860197221536,-1.2392426581254694,-0.180586,0.108897
MASTER_LEFT_LIN_VEL_Y,-0.00035152431854623196,-5.5e-05,0.017682325234986834,-1.727901375338214,-0.107997,0.079394
MASTER_LEFT_LIN_VEL_Z,0.000756775521111705,-9e-06,0.024831951010913456,-1.9423910523175645,-0.222909,0.105147
MASTER_LEFT_ROT_VEL_X,-0.023389173169428117,0.0,1.0660848383614772,-0.21446682473593834,-5.648725,6.213694
MASTER_LEFT_ROT_VEL_Y,0.008918518439337254,0.0,0.7031661592825327,0.3713528201460016,-4.444131,4.472132
MASTER_LEFT_ROT_VEL_Z,0.002288898450026724,0.0,0.9635194225609395,0.04433514449091457,-5.042684,5.491675
MASTER_LEFT_GRIPPER_ANGLE,-0.3846073949759487,-0.046362,0.7691592201793733,-0.6392934618261773,-1.917721,0.522823
MASTER_RIGHT_POS_X,-0.10004601763762692,-0.107796,0.034181980857030274,0.041088148876296124,-0.184254,-0.03795
MASTER_RIGHT_POS_Y,0.07070092089791555,0.072916,0.01169868050122215,-0.9628446170338244,0.038501,0.088217
MASTER_RIGHT_POS_Z,0.34476618439337253,0.341929,0.021329109923207024,0.11139551654390738,0.290537,0.392164
MASTER_RIGHT_ROT_R11,0.7770765163014431,0.848749,0.20028119412614154,-1.8673048804340684,-0.010735,0.995877
MASTER_RIGHT_ROT_R12,-0.16058259219668625,-0.211317,0.286669441886172,0.22095078131116327,-0.737023,0.635114
MASTER_RIGHT_ROT_R13,0.3503804371993587,0.397608,0.3541619633432788,-0.7759415369602268,-0.47636,0.975746
MASTER_RIGHT_ROT_R21,-0.04455117637626938,-0.037151,0.31168746901205896,0.20600479510618472,-0.748585,0.760986
MASTER_RIGHT_ROT_R22,0.8485666616782469,0.862934,0.08939400118756502,-1.0316245933618833,0.407495,0.995651
MASTER_RIGHT_ROT_R23,0.384578435595938,0.390911,0.1578360488324128,0.08198559528687482,0.088322,0.780896
