Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.08289764987681357,0.074394,0.035720909610855965,0.5061613603554141,0.028444,0.161031
MASTER_LEFT_POS_Y,0.033188481795784285,0.034503,0.01263988825600631,-0.17128085765070977,0.003292,0.062374
MASTER_LEFT_POS_Z,0.38639644319737204,0.391336,0.02111702649350907,-0.5818601837084013,0.337905,0.421612
MASTER_LEFT_ROT_R11,-0.4283371231864221,-0.418435,0.3163360337808645,0.08931648268428488,-0.999971,0.366401
MASTER_LEFT_ROT_R12,0.45475769668765403,0.497808,0.43381335208052774,-0.7348317371610384,-0.590995,0.987052
MASTER_LEFT_ROT_R13,-0.48738095428415,-0.491623,0.2899435324744693,0.28198046584357644,-0.983913,0.267162
MASTER_LEFT_ROT_R21,-0.5133563892690939,-0.652849,0.514879217769426,1.416591278005741,-0.998536,0.941584
MASTER_LEFT_ROT_R22,-0.583270556802628,-0.605517,0.3138651094046544,0.29892195738478694,-0.999238,-0.00396
MASTER_LEFT_ROT_R23,0.024799575417465098,0.036018,0.17920343326256322,-0.17384930048915087,-0.523582,0.441187
MASTER_LEFT_ROT_R31,-0.32475158390364084,-0.344404,0.2866099376954793,0.11836012045454204,-0.88381,0.316371
MASTER_LEFT_ROT_R32,0.18369542841500136,0.243148,0.3635982056723235,-1.1689856085721855,-0.945038,0.824805
MASTER_LEFT_ROT_R33,0.7759424790583082,0.848466,0.21084266076914412,-1.0413747951984342,0.130549,0.999816
MASTER_LEFT_LIN_VEL_X,-0.00014243553243909103,0.0,0.014686004831702069,-1.1516888587963854,-0.126851,0.073555
MASTER_LEFT_LIN_VEL_Y,4.563920065699424e-05,0.0,0.012920154345168461,0.3692178126895311,-0.072409,0.078193
MASTER_LEFT_LIN_VEL_Z,-1.7000821242814062e-05,0.0,0.016130754934099496,-0.49021701419865676,-0.094393,0.081369
MASTER_LEFT_ROT_VEL_X,0.019327218450588563,0.0,0.6766624405949886,0.5128426263334154,-5.920922,5.030275
MASTER_LEFT_ROT_VEL_Y,0.0024520741856008743,0.0,0.4687249528004504,0.07477060053008025,-3.407098,3.513038
MASTER_LEFT_ROT_VEL_Z,0.0020514254037777135,0.0,0.920743588361822,0.23165243394909413,-5.544203,5.658113
MASTER_LEFT_GRIPPER_ANGLE,-0.6294886665754174,-0.226889,0.9435626022320628,-0.21145300475656115,-1.920266,0.523317
MASTER_RIGHT_POS_X,-0.09920327648508077,-0.100112,0.04527005906981745,-0.6807604670108124,-0.209764,-0.036628
MASTER_RIGHT_POS_Y,0.07001870681631536,0.07241,0.0126907563841615,-1.0289768798652346,0.038308,0.091479
MASTER_RIGHT_POS_Z,0.34903462825075277,0.348084,0.022419142240245948,0.09616152608004071,0.295097,0.403177
MASTER_RIGHT_ROT_R11,0.7814535327128389,0.792024,0.09346726006130322,-0.6421812983885445,0.489977,0.96267
MASTER_RIGHT_ROT_R12,0.5385789326580893,0.538545,0.12362888610957719,-0.059655873721233973,0.05016,0.868796
MASTER_RIGHT_ROT_R13,0.10347801697235148,0.13346,0.25406854777860843,-0.46211855448405176,-0.470886,0.758752
MASTER_RIGHT_ROT_R21,-0.5540746016972351,-0.547864,0.1203889126215386,0.10220876441227547,-0.83272,-0.25602
MASTER_RIGHT_ROT_R22,0.7867477966055295,0.821563,0.12220390821218602,-1.6301659325732123,0.286893,0.966354
MASTER_RIGHT_ROT_R23,0.08970039583903641,0.054502,0.19106988422223747,1.0548957609381546,-0.17176,0.763185
MASTER_RIGHT_ROT_R31,-0.012360965234054203,-0.057011,0.24262007543614883,0.5538109341661278,-0.41097,0.639669
MASTER_RIGHT_ROT_R32,-0.13552092718313716,-0.15466,0.2065303840063308,-0.15287233069279693,-0.796795,0.22592
MASTER_RIGHT_ROT_R33,0.9360027032575966,0.944382,0.06126049291613301,-2.705581827234746,0.568345,0.999904
MASTER_RIGHT_LIN_VEL_X,6.52696413906386e-06,0.0,0.015785127954974807,-1.3983074949642171,-0.14823,0.11057
MASTER_RIGHT_LIN_VEL_Y,-0.0001102515740487271,0.0,0.010980515202394778,-1.3190375849086045,-0.100757,0.064277
MASTER_RIGHT_LIN_VEL_Z,0.00019388721598686016,7e-06,0.016357858008118984,-1.2610881419620468,-0.103495,0.087086
MASTER_RIGHT_ROT_VEL_X,-0.004638114152751163,0.0,0.2696880146813513,-0.007657408219441768,-2.775263,3.961392
MASTER_RIGHT_ROT_VEL_Y,-0.003450344921981933,0.0,0.4061069995269038,-0.6340097980371308,-4.975275,5.672243
MASTER_RIGHT_ROT_VEL_Z,-0.006944108130303862,0.0,0.4994533455533273,-0.8370204501834819,-5.512327,5.727761
MASTER_RIGHT_GRIPPER_ANGLE,-0.6199154538735288,-1.061087,0.8113284933774362,0.17858564018535691,-1.409442,0.536645
SLAVE_LEFT_POS_X,0.04377509499041883,0.04332,0.02263315213898521,-0.6804720428555194,-0.011507,0.075062
SLAVE_LEFT_POS_Y,0.053813569395017795,0.055005,0.006341292338719145,-1.0266963159673248,0.037948,0.064544
SLAVE_LEFT_POS_Z,-0.008737067615658362,-0.009214,0.011213845517157204,0.09748733543866604,-0.035707,0.018336
SLAVE_LEFT_ROT_R11,-0.7098047949630442,-0.724914,0.1109790278414358,0.4851930871902488,-0.921642,-0.385595
SLAVE_LEFT_ROT_R12,-0.6244214407336436,-0.627227,0.11493715831202019,0.14181713621190153,-0.919234,-0.158609
SLAVE_LEFT_ROT_R13,0.1333919181494662,0.171919,0.25095339163200264,-0.46659281891209514,-0.436552,0.775971
SLAVE_LEFT_ROT_R21,0.6422951437174924,0.635986,0.1122550089261951,-0.11150716735420943,0.363109,0.89395
SLAVE_LEFT_ROT_R22,-0.7209103588831097,-0.752896,0.13005287620308348,1.3541371540214722,-0.931677,-0.226706
SLAVE_LEFT_ROT_R23,0.04281308349301944,0.006519,0.19082428201350374,1.1007935458184974,-0.211988,0.725066
SLAVE_LEFT_ROT_R31,0.048383737749794695,0.06739,0.23747959554740006,-0.6283056615350983,-0.646203,0.409675
SLAVE_LEFT_ROT_R32,0.12056614754995894,0.152947,0.21388060997329725,0.042926898589534954,-0.267212,0.805059
SLAVE_LEFT_ROT_R33,0.9369358557350124,0.949782,0.056211605349977545,-2.5776102577680624,0.574543,0.999059
SLAVE_LEFT_LIN_VEL_X,0.0002566961401587736,4e-06,0.007962365558395258,-1.4758583556304918,-0.073999,0.055309
SLAVE_LEFT_LIN_VEL_Y,9.872132493840675e-05,1.4e-05,0.005457949276174099,-1.4560976632425693,-0.050732,0.028313
SLAVE_LEFT_LIN_VEL_Z,8.52236517930469e-05,3.4e-05,0.008179574094775764,-1.3126282178983162,-0.053163,0.044172
