Variable,mean,median,std,skewness,min,max
MASTER_LEFT_POS_X,0.14562979668595477,0.1455395,0.035615071432140995,0.12492391710088219,0.087737,0.227165
MASTER_LEFT_POS_Y,-0.01519446422935297,-0.01259,0.01591995013076913,-0.5429495220512374,-0.04965,0.020104
MASTER_LEFT_POS_Z,0.3020251173066807,0.29518849999999996,0.021318197074140482,0.07635634863147013,0.254298,0.34519
MASTER_LEFT_ROT_R11,-0.4161921407154129,-0.5268865,0.3340406167331618,0.853539983915129,-0.958566,0.364936
MASTER_LEFT_ROT_R12,-0.3622340633876907,-0.4722135,0.42734208842658844,0.6238693264848261,-0.999062,0.530688
MASTER_LEFT_ROT_R13,-0.5727386770120989,-0.5741985000000001,0.2710693249772579,0.7079148138709151,-0.997498,0.164342
MASTER_LEFT_ROT_R21,0.134297881378222,0.246207,0.3763908749449118,-0.9206832011816644,-0.868856,0.790537
MASTER_LEFT_ROT_R22,-0.6964843364018937,-0.7794665000000001,0.25297252835760703,1.6660900973372255,-0.99902,0.204875
MASTER_LEFT_ROT_R23,0.42818935928458707,0.46296099999999996,0.32850674506462785,-0.41309672327321534,-0.336626,0.98432
MASTER_LEFT_ROT_R31,-0.7219888469226723,-0.7734445000000001,0.18349191278211008,0.8852895842821665,-0.997891,-0.21331
MASTER_LEFT_ROT_R32,0.10238038216728039,0.125891,0.3560335336607143,-0.0006723371843615557,-0.587911,0.938711
MASTER_LEFT_ROT_R33,0.47727063150973176,0.528053,0.2830623014551426,-0.9156983673318076,-0.260555,0.955319
MASTER_LEFT_LIN_VEL_X,0.0005017101525512885,0.0,0.016432357612616504,-0.8983221852456873,-0.151673,0.113224
MASTER_LEFT_LIN_VEL_Y,0.0001316422935297211,0.0,0.009176137723006393,-0.2760784838975758,-0.042969,0.044605
MASTER_LEFT_LIN_VEL_Z,0.0005497674907943186,0.0,0.012930560916201324,-1.1308411812412673,-0.075976,0.066265
MASTER_LEFT_ROT_VEL_X,0.003898214360862705,0.0,0.5862984243911445,0.08922800460669655,-5.315815,5.521244
