Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.114403,0.163675,0.04927199999999998,0.04049500000000003,0.23758299999999996,0,0.0
MASTER_LEFT_POS_Y,0.003404,0.04717,0.043766,-0.062245,0.112819,0,0.0
MASTER_LEFT_POS_Z,0.344233,0.396804,0.05257099999999998,0.2653765,0.47566049999999993,0,0.0
MASTER_LEFT_ROT_R11,-0.745761,-0.3149,0.430861,-1.3920525000000001,0.3313915,0,0.0
MASTER_LEFT_ROT_R12,-0.090544,0.428487,0.519031,-0.8690905,1.2070335,0,0.0
MASTER_LEFT_ROT_R13,-0.806435,-0.633658,0.17277699999999996,-1.0656005,-0.3744925000000001,108,7.2337575351640995
MASTER_LEFT_ROT_R21,-0.729481,-0.176037,0.553444,-1.559647,0.6541290000000001,0,0.0
MASTER_LEFT_ROT_R22,-0.93442,-0.588377,0.346043,-1.4534845,-0.0693125,183,12.257200267916947
MASTER_LEFT_ROT_R23,0.063322,0.322401,0.259079,-0.3252965,0.7110194999999999,0,0.0
MASTER_LEFT_ROT_R31,-0.643462,-0.306968,0.33649399999999996,-1.1482029999999999,0.19777299999999987,146,9.778968519758875
MASTER_LEFT_ROT_R32,0.3289,0.73767,0.40877,-0.284255,1.350825,0,0.0
MASTER_LEFT_ROT_R33,0.527697,0.746654,0.21895700000000007,0.19926149999999987,1.0750895000000003,72,4.822505023442733
MASTER_LEFT_LIN_VEL_X,-0.001229,0.011602,0.012830999999999999,-0.0204755,0.0308485,242,16.20897521768252
MASTER_LEFT_LIN_VEL_Y,-0.00354,0.006064,0.009604,-0.017946,0.02047,207,13.864701942397856
MASTER_LEFT_LIN_VEL_Z,-0.00215,0.006954,0.009104000000000001,-0.015806,0.020610000000000003,234,15.67314132618888
MASTER_LEFT_ROT_VEL_X,-0.031123,0.021859,0.052982,-0.110596,0.101332,360,24.112525117213664
MASTER_LEFT_ROT_VEL_Y,-0.030623,0.052253,0.082876,-0.15493700000000002,0.176567,447,29.939718687206966
MASTER_LEFT_ROT_VEL_Z,-0.036191,0.055433,0.09162400000000001,-0.173627,0.192869,350,23.442732752846617
MASTER_LEFT_GRIPPER_ANGLE,-1.191329,0.149265,1.340594,-3.20222,2.160156,0,0.0
MASTER_RIGHT_POS_X,-0.184086,-0.129907,0.054179000000000005,-0.2653545,-0.04863849999999999,0,0.0
MASTER_RIGHT_POS_Y,0.027074,0.075395,0.048321,-0.0454075,0.14787650000000002,0,0.0
MASTER_RIGHT_POS_Z,0.322631,0.37377,0.05113899999999999,0.24592250000000002,0.4504785,0,0.0
MASTER_RIGHT_ROT_R11,-0.051907,0.407507,0.459414,-0.741028,1.096628,0,0.0
MASTER_RIGHT_ROT_R12,0.175561,0.679623,0.504062,-0.580532,1.435716,0,0.0
MASTER_RIGHT_ROT_R13,0.541889,0.932135,0.3902460000000001,-0.043480000000000185,1.5175040000000002,0,0.0
MASTER_RIGHT_ROT_R21,-0.934271,-0.645589,0.288682,-1.367294,-0.21256599999999998,67,4.48760884125921
MASTER_RIGHT_ROT_R22,0.30807,0.747451,0.43938099999999997,-0.3510014999999999,1.4065225,0,0.0
MASTER_RIGHT_ROT_R23,-0.037422,0.07959,0.11701199999999999,-0.21293999999999996,0.255108,44,2.9470864032150033
MASTER_RIGHT_ROT_R31,-0.644494,-0.2267,0.417794,-1.271185,0.399991,0,0.0
MASTER_RIGHT_ROT_R32,-0.712598,-0.386077,0.32652099999999995,-1.2023795,0.10370449999999992,0,0.0
MASTER_RIGHT_ROT_R33,0.309289,0.835014,0.525725,-0.4792985,1.6236015,0,0.0
MASTER_RIGHT_LIN_VEL_X,-0.009488,0.010848,0.020336,-0.039992,0.041352,85,5.693235097119893
MASTER_RIGHT_LIN_VEL_Y,-0.005003,0.006137,0.01114,-0.021713000000000003,0.022847000000000003,138,9.243134628265237
MASTER_RIGHT_LIN_VEL_Z,-0.00282,0.010573,0.013393,-0.0229095,0.030662500000000002,151,10.113864701942397
MASTER_RIGHT_ROT_VEL_X,-0.034011,0.029865,0.063876,-0.12982500000000002,0.125679,310,20.763563295378432
MASTER_RIGHT_ROT_VEL_Y,-0.135542,0.059591,0.195133,-0.4282415,0.3522905,351,23.50971198928332
MASTER_RIGHT_ROT_VEL_Z,-0.06711,0.064539,0.13164900000000002,-0.2645835,0.26201250000000004,313,20.964501004688547
MASTER_RIGHT_GRIPPER_ANGLE,-1.238456,0.159466,1.3979219999999999,-3.3353390000000003,2.256349,0,0.0
SLAVE_LEFT_POS_X,0.026573,0.053662,0.027089000000000002,-0.014060500000000004,0.0942955,0,0.0
SLAVE_LEFT_POS_Y,0.03674,0.060905,0.024165,0.0004924999999999999,0.0971525,0,0.0
SLAVE_LEFT_POS_Z,-0.016533,0.009034,0.025567,-0.054883499999999995,0.047384499999999996,0,0.0
SLAVE_LEFT_ROT_R11,-0.432507,0.019658,0.452165,-1.1107545,0.6979055,0,0.0
SLAVE_LEFT_ROT_R12,-0.654959,-0.173758,0.481201,-1.3767605,0.5480435,0,0.0
SLAVE_LEFT_ROT_R13,0.538345,0.929134,0.39078900000000005,-0.04783850000000012,1.5153175,0,0.0
