Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.143892,0.164271,0.020379000000000008,0.11332349999999998,0.1948395,132,3.6738101864736987
MASTER_LEFT_POS_Y,-0.052018,-0.016199,0.035819000000000004,-0.10574650000000001,0.03752950000000001,17,0.4731422209852491
MASTER_LEFT_POS_Z,0.30202,0.331151,0.029130999999999962,0.25832350000000004,0.3748474999999999,214,5.956025605343724
MASTER_LEFT_ROT_R11,-0.814773,-0.367161,0.44761199999999995,-1.4861909999999998,0.30425699999999994,258,7.180629000834957
MASTER_LEFT_ROT_R12,-0.540542,0.194218,0.73476,-1.6426819999999998,1.296358,0,0.0
MASTER_LEFT_ROT_R13,-0.739689,-0.415641,0.32404800000000006,-1.225761,0.07043100000000008,0,0.0
MASTER_LEFT_ROT_R21,-0.246221,0.273294,0.519515,-1.0254934999999998,1.0525665,0,0.0
MASTER_LEFT_ROT_R22,-0.932726,-0.677272,0.25545400000000007,-1.3159070000000002,-0.2940909999999999,97,2.699693849151127
MASTER_LEFT_ROT_R23,0.22867,0.565143,0.3364729999999999,-0.2760394999999999,1.0698524999999999,0,0.0
MASTER_LEFT_ROT_R31,-0.892633,-0.414385,0.478248,-1.6100050000000001,0.302987,85,2.365711104926245
MASTER_LEFT_ROT_R32,0.09008,0.379835,0.289755,-0.3445525,0.8144674999999999,274,7.625939326468132
MASTER_LEFT_ROT_R33,0.412942,0.814181,0.40123900000000007,-0.1889165000000001,1.4160395000000001,95,2.64403005844698
MASTER_LEFT_LIN_VEL_X,-0.000466,0.00041,0.000876,-0.0017800000000000001,0.001724,1335,37.15558029501809
MASTER_LEFT_LIN_VEL_Y,-0.002227,0.002513,0.004739999999999999,-0.009336999999999998,0.009623,927,25.800166991372116
MASTER_LEFT_LIN_VEL_Z,-0.003482,0.003175,0.006657,-0.0134675,0.013160499999999999,1048,29.167826328973
MASTER_LEFT_ROT_VEL_X,-0.005635,0.019411,0.025046000000000002,-0.043204000000000006,0.05698,1175,32.70247703868633
MASTER_LEFT_ROT_VEL_Y,-0.014715,0.023436,0.038151,-0.0719415,0.0806625,1422,39.57695519064848
MASTER_LEFT_ROT_VEL_Z,-0.021008,0.041157,0.062165,-0.1142555,0.13440449999999998,1035,28.80601168939605
MASTER_LEFT_GRIPPER_ANGLE,-1.642309,0.401759,2.044068,-4.708411,3.467861,0,0.0
MASTER_RIGHT_POS_X,-0.180013,-0.156806,0.023207000000000005,-0.2148235,-0.12199549999999999,0,0.0
MASTER_RIGHT_POS_Y,-0.043596,-0.005106,0.03849,-0.101331,0.05262900000000001,0,0.0
MASTER_RIGHT_POS_Z,0.293844,0.321703,0.027859000000000023,0.2520555,0.3634915000000001,24,0.6679654884497634
MASTER_RIGHT_ROT_R11,-0.874953,-0.48132,0.39363299999999996,-1.4654025,0.10912949999999993,177,4.926245477317005
MASTER_RIGHT_ROT_R12,-0.561394,0.498287,1.0596809999999999,-2.1509155,2.0878085,0,0.0
MASTER_RIGHT_ROT_R13,0.227445,0.512701,0.28525599999999995,-0.20043899999999992,0.9405849999999999,57,1.5864180350681882
