Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.067423,0.083316,0.015893000000000004,0.04358349999999999,0.10715550000000001,289,8.873196192815474
MASTER_LEFT_POS_Y,0.017054,0.035856,0.018802,-0.011149,0.064059,378,11.605772182990481
MASTER_LEFT_POS_Z,0.392896,0.441655,0.048759,0.31975750000000003,0.5147935,288,8.842493091802272
MASTER_LEFT_ROT_R11,-0.752432,-0.479538,0.27289399999999997,-1.161773,-0.07019700000000006,58,1.7807798587657353
MASTER_LEFT_ROT_R12,-0.139541,0.584838,0.724379,-1.2261095,1.6714065,0,0.0
MASTER_LEFT_ROT_R13,-0.766524,-0.457542,0.308982,-1.229997,0.005930999999999964,116,3.5615597175314706
MASTER_LEFT_ROT_R21,-0.566728,-0.136869,0.429859,-1.2115165,0.5079195,56,1.7193736567393307
MASTER_LEFT_ROT_R22,-0.907631,-0.494504,0.41312699999999997,-1.5273214999999998,0.12518649999999992,0,0.0
MASTER_LEFT_ROT_R23,0.220698,0.445987,0.22528900000000002,-0.11723549999999999,0.7839205,262,8.044212465459012
MASTER_LEFT_ROT_R31,-0.755926,0.023468,0.779394,-1.925017,1.1925590000000001,0,0.0
MASTER_LEFT_ROT_R32,0.232266,0.602845,0.370579,-0.3236025,1.1587135,87,2.671169788148603
MASTER_LEFT_ROT_R33,0.539045,0.721119,0.18207399999999996,0.26593400000000006,0.99423,42,1.289530242554498
MASTER_LEFT_LIN_VEL_X,-0.005397,0.004782,0.010179,-0.0206655,0.0200505,584,17.930610991710164
MASTER_LEFT_LIN_VEL_Y,-0.004228,0.005746,0.009974,-0.019189,0.020707,641,19.680687749462695
MASTER_LEFT_LIN_VEL_Z,-0.005566,0.009809,0.015375,-0.0286285,0.0328715,709,21.768498618360454
MASTER_LEFT_ROT_VEL_X,-0.035887,0.03254,0.068427,-0.1385275,0.13518049999999998,929,28.523180841264967
MASTER_LEFT_ROT_VEL_Y,-0.063649,0.032794,0.096443,-0.20831349999999998,0.1774585,1085,33.312864599324534
MASTER_LEFT_ROT_VEL_Z,-0.046091,0.049026,0.09511700000000001,-0.1887665,0.19170150000000002,878,26.95732268959165
MASTER_LEFT_GRIPPER_ANGLE,-1.904269,0.269676,2.173945,-5.1651865,3.5305934999999997,0,0.0
MASTER_RIGHT_POS_X,-0.096694,-0.07344,0.023253999999999997,-0.131575,-0.03855900000000001,5,0.15351550506601166
MASTER_RIGHT_POS_Y,-0.012512,0.016125,0.028637000000000003,-0.05546750000000001,0.05908050000000001,0,0.0
MASTER_RIGHT_POS_Z,0.396624,0.423203,0.02657900000000002,0.35675549999999995,0.4630715,0,0.0
MASTER_RIGHT_ROT_R11,-0.048763,0.406278,0.455041,-0.7313244999999999,1.0888395,0,0.0
MASTER_RIGHT_ROT_R12,0.076722,0.583366,0.5066440000000001,-0.6832440000000002,1.3433320000000002,0,0.0
MASTER_RIGHT_ROT_R13,0.555141,0.97572,0.42057900000000004,-0.07572750000000006,1.6065885,123,3.776481424623887
MASTER_RIGHT_ROT_R21,-0.845774,-0.572815,0.27295900000000006,-1.2552125,-0.16337649999999987,421,12.926005526558182
MASTER_RIGHT_ROT_R22,0.346712,0.783958,0.437246,-0.309157,1.4398270000000002,0,0.0
MASTER_RIGHT_ROT_R23,-0.161203,0.035647,0.19685000000000002,-0.45647800000000005,0.33092200000000005,158,4.851089960085968
MASTER_RIGHT_ROT_R31,-0.717025,-0.328152,0.388873,-1.3003345,0.25515750000000004,52,1.5965612526865212
