Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.020202,0.105055,0.084853,-0.10707749999999999,0.2323345,0,0.0
MASTER_LEFT_POS_Y,-0.004587,0.014245,0.018832,-0.032835,0.042493,0,0.0
MASTER_LEFT_POS_Z,0.369871,0.389163,0.019291999999999976,0.34093300000000004,0.41810099999999994,158,4.9732451998740945
MASTER_LEFT_ROT_R11,0.163087,0.650693,0.487606,-0.568322,1.382102,0,0.0
MASTER_LEFT_ROT_R12,-0.10744,0.622766,0.730206,-1.202749,1.7180750000000002,0,0.0
MASTER_LEFT_ROT_R13,-0.803389,-0.577249,0.22614,-1.1425990000000001,-0.238039,0,0.0
MASTER_LEFT_ROT_R21,-0.15687,0.36486,0.52173,-0.939465,1.1474550000000001,0,0.0
MASTER_LEFT_ROT_R22,0.696718,0.859766,0.16304800000000008,0.4521459999999998,1.1043380000000003,20,0.6295247088448221
MASTER_LEFT_ROT_R23,0.365868,0.592353,0.226485,0.026140500000000066,0.9320805,0,0.0
MASTER_LEFT_ROT_R31,0.474198,0.95232,0.47812200000000005,-0.24298500000000012,1.6695030000000002,0,0.0
MASTER_LEFT_ROT_R32,-0.435952,-0.028552,0.4074,-1.0470519999999999,0.582548,26,0.8183821214982688
MASTER_LEFT_ROT_R33,0.260045,0.622891,0.36284599999999995,-0.28422399999999987,1.16716,0,0.0
MASTER_LEFT_LIN_VEL_X,-0.001231,0.002265,0.003496,-0.006475000000000001,0.007509,1144,36.008813345923826
MASTER_LEFT_LIN_VEL_Y,-0.002861,0.003738,0.006599,-0.0127595,0.0136365,347,10.922253698457665
MASTER_LEFT_LIN_VEL_Z,-0.00309,0.003469,0.006559,-0.012928499999999999,0.0133075,626,19.704123386842934
MASTER_LEFT_ROT_VEL_X,-0.025383,0.028458,0.053841,-0.1061445,0.1092195,690,21.718602455146367
MASTER_LEFT_ROT_VEL_Y,-0.01673,0.026027,0.042757,-0.0808655,0.0901625,1044,32.86118980169972
