Variable,Q1,Q3,IQR,lower_bound,upper_bound,outlier_count,outlier_percent
MASTER_LEFT_POS_X,0.08562575,0.13719925,0.051573499999999994,0.008265500000000009,0.2145595,0,0.0
MASTER_LEFT_POS_Y,0.02909775,0.03797475,0.008877000000000003,0.015782249999999994,0.05129025000000001,563,10.511575802837939
MASTER_LEFT_POS_Z,0.34988175,0.39824775,0.04836600000000002,0.27733274999999996,0.47079675000000004,0,0.0
MASTER_LEFT_ROT_R11,-0.63489525,-0.1718405,0.46305475,-1.3294773750000002,0.5227416250000001,206,3.8461538461538463
MASTER_LEFT_ROT_R12,-0.33667825,0.2623355,0.59901375,-1.235198875,1.160856125,0,0.0
MASTER_LEFT_ROT_R13,-0.899209,-0.581432,0.3177770000000001,-1.3758745000000001,-0.10476649999999982,245,4.574309185959671
MASTER_LEFT_ROT_R21,-0.66607175,-0.12340775,0.5426639999999999,-1.48006775,0.6905882499999999,58,1.0828976848394325
MASTER_LEFT_ROT_R22,-0.8074105,-0.61499725,0.19241324999999998,-1.096030375,-0.3263773750000001,409,7.6362957430918605
MASTER_LEFT_ROT_R23,0.089492,0.4632185,0.37372649999999996,-0.47109774999999987,1.0238082499999999,488,9.111277072442121
MASTER_LEFT_ROT_R31,-0.784082,-0.51594025,0.26814174999999996,-1.186294625,-0.11372762500000005,37,0.6908140403286034
MASTER_LEFT_ROT_R32,0.18252100000000002,0.6874582499999999,0.5049372499999999,-0.5748848749999999,1.4448641249999998,539,10.063480209111276
MASTER_LEFT_ROT_R33,0.09792725,0.55050875,0.45258149999999997,-0.5809449999999999,1.229381,204,3.8088125466766245
MASTER_LEFT_LIN_VEL_X,-0.0041265,0.0016714999999999998,0.005797999999999999,-0.0128235,0.0103685,1654,30.881254667662432
MASTER_LEFT_LIN_VEL_Y,-0.004948,0.00486275,0.00981075,-0.019664125,0.019578875,750,14.002987303958179
MASTER_LEFT_LIN_VEL_Z,-0.0035455,0.0051785,0.008723999999999999,-0.0166315,0.0182645,906,16.915608663181477
MASTER_LEFT_ROT_VEL_X,-0.03214625,0.01719225,0.0493385,-0.106154,0.0912,1241,23.170276325616133
