Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,2479.0,0.1619114558289633,0.036717940142935016,0.109713,0.1385095,0.152428,0.17296650000000002,0.286173
MASTER_LEFT_POS_Y,2479.0,0.002441793465106898,0.0671339251449469,-0.052733,-0.030468500000000003,-0.017374,-0.00033299999999999996,0.258275
MASTER_LEFT_POS_Z,2479.0,0.33855635215812824,0.036130703133885694,0.230907,0.3171725,0.344882,0.369307,0.390429
MASTER_LEFT_ROT_R11,2479.0,-0.5828390746268657,0.18396332852444985,-0.866443,-0.7172615,-0.603032,-0.5204169999999999,0.156608
MASTER_LEFT_ROT_R12,2479.0,0.13083357523194836,0.3658125125031713,-0.621013,-0.1420785,0.136919,0.4235455,0.998549
MASTER_LEFT_ROT_R13,2479.0,-0.6669351936264623,0.175620960859834,-0.993498,-0.77545,-0.685564,-0.608304,0.109562
MASTER_LEFT_ROT_R21,2479.0,-0.412093704719645,0.2863714882249331,-0.998398,-0.6383145,-0.409281,-0.237151,0.372597
MASTER_LEFT_ROT_R22,2479.0,-0.7876619866881808,0.18178483773972776,-0.984808,-0.89432,-0.851947,-0.7310515,0.165949
MASTER_LEFT_ROT_R23,2479.0,0.2298185542557483,0.2047720260757806,-0.416417,0.0908475,0.186862,0.393304,0.738276
MASTER_LEFT_ROT_R31,2479.0,-0.5697139447357806,0.2221153511441921,-0.96903,-0.7341709999999999,-0.587623,-0.4747685,0.183308
MASTER_LEFT_ROT_R32,2479.0,0.40470355344897135,0.17816701427293344,-0.14404,0.307891,0.41148,0.53301,0.828023
MASTER_LEFT_ROT_R33,2479.0,0.6257174578459057,0.1977764407336662,-0.058495,0.540933,0.656682,0.7606875,0.994154
MASTER_LEFT_LIN_VEL_X,2479.0,-2.5115772488906476e-05,0.03517129505684565,-0.211683,-0.0017245,1e-06,0.013118000000000001,0.130735
MASTER_LEFT_LIN_VEL_Y,2479.0,-0.0001894033884630901,0.06516506159036539,-0.474649,-0.0044155,1.5e-05,0.007903,0.226807
MASTER_LEFT_LIN_VEL_Z,2479.0,6.383138362242853e-05,0.03632501385453959,-0.159841,-0.009112499999999999,-0.000116,0.0034805,0.218756
MASTER_LEFT_ROT_VEL_X,2479.0,0.015937194433239214,0.7135943042917882,-5.084007,-0.035125,0.0,0.0229645,5.496661
MASTER_LEFT_ROT_VEL_Y,2479.0,-0.036638202501008466,0.6715541559429078,-4.906101,-0.114846,0.0,0.014715,4.119612
MASTER_LEFT_ROT_VEL_Z,2479.0,-0.0192941617587737,0.9140379469526942,-7.965715,-0.0548545,0.0,0.06893250000000001,5.960387
MASTER_LEFT_GRIPPER_ANGLE,2479.0,-0.6175719019766034,0.9343048936988348,-1.915339,-1.9064130000000001,-0.12353,0.147923,0.521768
