Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,2650.0,0.1029560754716981,0.04321652698640497,0.043726,0.08574525,0.09399099999999999,0.10090375,0.296799
MASTER_LEFT_POS_Y,2650.0,0.03917232754716981,0.020873020440063613,0.001256,0.0256785,0.0332915,0.0488105,0.112528
MASTER_LEFT_POS_Z,2650.0,0.3975475033962264,0.028505580557189228,0.326543,0.3782475,0.4010775,0.419243,0.450372
MASTER_LEFT_ROT_R11,2650.0,-0.1290254966037736,0.20345402775609062,-0.578257,-0.226829,-0.147482,-0.04261775,0.588066
MASTER_LEFT_ROT_R12,2650.0,0.09347246490566039,0.4725037209913741,-0.895521,-0.2691885,0.0646605,0.35121825,0.999145
MASTER_LEFT_ROT_R13,2650.0,-0.7806362935849056,0.31741480080912415,-0.99947,-0.977642,-0.93838,-0.75605575,0.339391
MASTER_LEFT_ROT_R21,2650.0,-0.5281209754716981,0.3049873202410888,-0.99996,-0.73236525,-0.584507,-0.34665825,0.320595
MASTER_LEFT_ROT_R22,2650.0,-0.6535850969811321,0.3461643740135942,-0.999968,-0.8672095,-0.7920085,-0.5975975,0.585736
MASTER_LEFT_ROT_R23,2650.0,0.15833331962264152,0.23679431405970247,-0.273378,-0.000296,0.10056000000000001,0.31555500000000003,0.896117
MASTER_LEFT_ROT_R31,2650.0,-0.6621185766037736,0.36260758599418513,-0.999884,-0.92223775,-0.7726770000000001,-0.6062525000000001,0.332862
MASTER_LEFT_ROT_R32,2650.0,0.3850685769811321,0.26982435303998437,-0.346553,0.19173075,0.40593999999999997,0.60544025,0.899799
MASTER_LEFT_ROT_R33,2650.0,0.2892419101886793,0.35429135017036106,-0.311441,0.009292,0.18027100000000001,0.5304982500000001,0.999828
MASTER_LEFT_LIN_VEL_X,2650.0,0.00042585735849056544,0.03832825372473679,-0.210607,-0.0029047499999999998,-0.0,0.007143999999999999,0.140996
MASTER_LEFT_LIN_VEL_Y,2650.0,0.0004993905660377357,0.0168625906219504,-0.096122,-0.0031590000000000003,0.0,0.0051065,0.074862
MASTER_LEFT_LIN_VEL_Z,2650.0,0.0006378871698113206,0.018959950247612614,-0.076924,-0.003042,0.0,0.00366775,0.085914
MASTER_LEFT_ROT_VEL_X,2650.0,0.017504395471698117,0.7820196708980864,-5.345979,-0.033613,0.0,0.02752125,5.519059
MASTER_LEFT_ROT_VEL_Y,2650.0,-0.0055135483018868,0.5640370520163509,-4.278555,-0.029429,0.0,0.06002275,4.749396
MASTER_LEFT_ROT_VEL_Z,2650.0,0.03899862943396226,0.6905851011879345,-5.334211,-0.031138,0.0,0.061999,5.608204
MASTER_LEFT_GRIPPER_ANGLE,2650.0,-0.1561588569811321,0.5368553460319546,-1.023737,-0.7107575,0.1802885,0.327685,0.522036
MASTER_RIGHT_POS_X,2650.0,-0.10734155358490564,0.011033302086536181,-0.130569,-0.11476675,-0.1058875,-0.097994,-0.085399
MASTER_RIGHT_POS_Y,2650.0,0.05908056339622642,0.017047643598026057,0.02168,0.0464065,0.059641,0.0754195,0.090711
MASTER_RIGHT_POS_Z,2650.0,0.37403427698113206,0.022966858038000606,0.319052,0.35644775,0.376949,0.38996325,0.411082
MASTER_RIGHT_ROT_R11,2650.0,0.16231069018867925,0.1672526632333083,-0.157941,0.02498175,0.158219,0.31044574999999996,0.602116
MASTER_RIGHT_ROT_R12,2650.0,0.07446129886792453,0.45280299353482406,-0.929939,-0.1879655,-0.0228365,0.32639275,0.96426
MASTER_RIGHT_ROT_R13,2650.0,0.8337116267924528,0.2003152408087399,0.240851,0.82039575,0.921709,0.96173375,0.999035
MASTER_RIGHT_ROT_R21,2650.0,-0.7329641083018867,0.3112326847649107,-0.999393,-0.88776875,-0.8041955000000001,-0.7477812500000001,0.434162
MASTER_RIGHT_ROT_R22,2650.0,0.4614519237735849,0.20022448361905168,-0.117738,0.40498975,0.4905195,0.5672545,0.91535
MASTER_RIGHT_ROT_R23,2650.0,0.1743146728301887,0.2872300865978382,-0.418462,-0.05652525,0.1810835,0.34175374999999997,0.910123
MASTER_RIGHT_ROT_R31,2650.0,-0.5166503430188678,0.21167229462766363,-0.960719,-0.61575925,-0.5495155,-0.367616,0.041018
MASTER_RIGHT_ROT_R32,2650.0,-0.6717949418867926,0.2920962781962909,-0.927959,-0.84777875,-0.7919565,-0.58539875,0.330851
MASTER_RIGHT_ROT_R33,2650.0,0.24515293886792455,0.30246543696124284,-0.198578,0.0128215,0.19583450000000002,0.35866125,0.945147
