Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,1779.0,0.15033091849353572,0.019493318722364546,0.091416,0.13308550000000002,0.150027,0.16556749999999998,0.191842
MASTER_LEFT_POS_Y,1779.0,-0.02493491062394604,0.015960350006078483,-0.054083,-0.03639,-0.023002,-0.014839,0.011753
MASTER_LEFT_POS_Z,1779.0,0.3179165193929174,0.01945853500075863,0.280525,0.307531,0.315171,0.325068,0.376537
MASTER_LEFT_ROT_R11,1779.0,-0.6474702861157954,0.21318849570385112,-0.978375,-0.8225260000000001,-0.665233,-0.5505709999999999,-0.108831
MASTER_LEFT_ROT_R12,1779.0,0.5127773310848792,0.2369730105461885,-0.256952,0.40420049999999996,0.557397,0.6869015,0.901758
MASTER_LEFT_ROT_R13,1779.0,-0.33996032377740304,0.3175250570644683,-0.991613,-0.43945449999999997,-0.318462,-0.1461095,0.234152
MASTER_LEFT_ROT_R21,1779.0,-0.5400470803822371,0.21796136085659204,-0.922823,-0.7155765000000001,-0.594892,-0.39572399999999996,0.079155
MASTER_LEFT_ROT_R22,1779.0,-0.7784840961214164,0.13101383086819343,-0.999977,-0.901935,-0.783457,-0.674164,-0.384861
MASTER_LEFT_ROT_R23,1779.0,0.05673468858909499,0.185603169770351,-0.311519,-0.10321749999999999,0.081755,0.20599050000000002,0.394167
MASTER_LEFT_ROT_R31,1779.0,-0.25856131197301857,0.35946685254397787,-0.966068,-0.369486,-0.204421,-0.0112885,0.414056
MASTER_LEFT_ROT_R32,1779.0,0.2107777745924677,0.11412772388841252,-0.206721,0.167268,0.217087,0.272805,0.597308
MASTER_LEFT_ROT_R33,1779.0,0.8316237414277683,0.2345570963205647,0.124004,0.8846355,0.93927,0.9619605,0.994893
MASTER_LEFT_LIN_VEL_X,1779.0,1.0894322653175432e-05,0.024370790366775388,-0.119386,-0.000336,0.0,0.0024725,0.090447
MASTER_LEFT_LIN_VEL_Y,1779.0,1.5480607082630383e-05,0.016666682092247698,-0.097484,-0.0029185,0.0,0.004991,0.063432
MASTER_LEFT_LIN_VEL_Z,1779.0,1.9852726250702496e-05,0.025746649216163802,-0.114434,-0.005681,0.0,0.006299,0.082213
MASTER_LEFT_ROT_VEL_X,1779.0,0.0010964137155705447,0.4992956912226081,-5.379034,-0.0220635,0.0,0.013582,5.367235
MASTER_LEFT_ROT_VEL_Y,1779.0,0.004376604834176505,0.5004156022442229,-3.44038,-0.06271399999999999,0.0,0.015890500000000002,3.993086
MASTER_LEFT_ROT_VEL_Z,1779.0,0.024454355255761662,0.7722737549052857,-6.246808,-0.0257195,0.0,0.060418,5.81113
MASTER_LEFT_GRIPPER_ANGLE,1779.0,-0.8786632720629567,0.8286752618416372,-1.919703,-1.676818,-0.976214,-0.3211805,0.522231
MASTER_RIGHT_POS_X,1779.0,-0.1718235137717819,0.023764448880623807,-0.273324,-0.18603599999999998,-0.170754,-0.1554735,-0.122333
MASTER_RIGHT_POS_Y,1779.0,-0.013674695334457561,0.017972853919564033,-0.04856,-0.028061,-0.01405,0.0008604999999999999,0.01965
MASTER_RIGHT_POS_Z,1779.0,0.31943303372681287,0.016450351441159836,0.277108,0.304686,0.318514,0.33283850000000004,0.362755
MASTER_RIGHT_ROT_R11,1779.0,-0.6540064114671164,0.3923870609582935,-0.999787,-0.9344105,-0.826706,-0.37282000000000004,0.67873
MASTER_RIGHT_ROT_R12,1779.0,0.18183708544125915,0.49627108980077617,-0.65842,-0.2206795,0.155442,0.7130365000000001,0.899958
MASTER_RIGHT_ROT_R13,1779.0,0.2718973518830804,0.2555055548769375,-0.177151,0.049909499999999996,0.289231,0.4459325,0.836823
MASTER_RIGHT_ROT_R21,1779.0,-0.04744308937605396,0.3643934986424213,-0.782217,-0.374342,0.018719,0.235938,0.691138
MASTER_RIGHT_ROT_R22,1779.0,-0.599457328836425,0.15159164572732461,-0.950684,-0.715819,-0.580554,-0.497306,-0.151543
MASTER_RIGHT_ROT_R23,1779.0,0.6832316750983698,0.12594538701829888,0.23205,0.5998870000000001,0.706944,0.7880655,0.863044
