Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,3257.0,0.07835330150445194,0.017855090199231802,0.046963,0.067423,0.07717,0.083316,0.142085
MASTER_LEFT_POS_Y,3257.0,0.03306484126496776,0.03450169814089335,-0.009786,0.017054,0.02428,0.035856,0.176805
MASTER_LEFT_POS_Z,3257.0,0.4077081086889776,0.05017331660847552,0.237716,0.392896,0.417574,0.441655,0.488709
MASTER_LEFT_ROT_R11,3257.0,-0.5974384080442124,0.18856773774889676,-0.877742,-0.752432,-0.640355,-0.479538,0.186332
MASTER_LEFT_ROT_R12,3257.0,0.2254824485723058,0.39813911331051627,-0.463941,-0.139541,0.272507,0.584838,0.998597
MASTER_LEFT_ROT_R13,3257.0,-0.571863667792447,0.26692893973361564,-0.974608,-0.766524,-0.610462,-0.457542,0.210326
MASTER_LEFT_ROT_R21,3257.0,-0.37112482253607615,0.31522973093302886,-0.887566,-0.566728,-0.457099,-0.136869,0.711071
MASTER_LEFT_ROT_R22,3257.0,-0.7134485873503223,0.2663230314143732,-0.995562,-0.907631,-0.82089,-0.494504,0.053844
MASTER_LEFT_ROT_R23,3257.0,0.3557995102855388,0.23750338508960814,-0.170911,0.220698,0.383462,0.445987,0.906659
MASTER_LEFT_ROT_R31,3257.0,-0.35354137273564634,0.4950117360845631,-0.932822,-0.755926,-0.460424,0.023468,0.838078
MASTER_LEFT_ROT_R32,3257.0,0.374833697881486,0.26455303600191993,-0.675672,0.232266,0.379051,0.602845,0.85116
MASTER_LEFT_ROT_R33,3257.0,0.6294131056186675,0.15314485082443346,0.19698,0.539045,0.640578,0.721119,0.988469
MASTER_LEFT_LIN_VEL_X,3257.0,-0.00016441879029782008,0.017994065605566618,-0.102626,-0.005397,0.0,0.004782,0.066266
MASTER_LEFT_LIN_VEL_Y,3257.0,8.013355848940732e-05,0.025945254080077168,-0.164474,-0.004228,0.0,0.005746,0.123294
MASTER_LEFT_LIN_VEL_Z,3257.0,0.00072453454098864,0.032494858398594485,-0.126345,-0.005566,0.0,0.009809,0.140089
MASTER_LEFT_ROT_VEL_X,3257.0,0.017433929382867676,0.7319550458316226,-5.119525,-0.035887,0.0,0.03254,5.68507
MASTER_LEFT_ROT_VEL_Y,3257.0,-0.002435997236720905,0.6626019879996818,-5.049979,-0.063649,0.0,0.032794,4.533628
MASTER_LEFT_ROT_VEL_Z,3257.0,0.01559972858458704,0.8081738696401943,-5.363355,-0.046091,0.0,0.049026,5.347836
MASTER_LEFT_GRIPPER_ANGLE,3257.0,-0.5282113739637704,0.9981584365919939,-1.918073,-1.904269,0.009464,0.269676,0.523695
MASTER_RIGHT_POS_X,3257.0,-0.08627071661037765,0.017064594560815372,-0.133158,-0.096694,-0.080733,-0.07344,-0.057111
MASTER_RIGHT_POS_Y,3257.0,0.0021910598710469763,0.01877742139994192,-0.043896,-0.012512,0.00571,0.016125,0.037225
MASTER_RIGHT_POS_Z,3257.0,0.41344321123733496,0.02042222545676854,0.365495,0.396624,0.412096,0.423203,0.459798
MASTER_RIGHT_ROT_R11,3257.0,0.19072144458090265,0.2887099203874821,-0.592388,-0.048763,0.186548,0.406278,0.940472
MASTER_RIGHT_ROT_R12,3257.0,0.35388948725821306,0.381501655946291,-0.575194,0.076722,0.369687,0.583366,0.991761
MASTER_RIGHT_ROT_R13,3257.0,0.7093083536997238,0.32629234473412194,-0.491479,0.555141,0.804507,0.97572,0.999707
MASTER_RIGHT_ROT_R21,3257.0,-0.5442860073687442,0.5250770950331908,-0.992461,-0.845774,-0.675838,-0.572815,0.98924
