Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,2265.0,0.08388285783664458,0.01893112890205659,0.058287,0.069202,0.082903,0.091383,0.154716
MASTER_LEFT_POS_Y,2265.0,0.03630323929359824,0.03536401726650125,-0.010235,0.014907,0.030272,0.050986,0.196369
MASTER_LEFT_POS_Z,2265.0,0.36947488079470203,0.037722912966690385,0.261957,0.350851,0.37294,0.397815,0.434825
MASTER_LEFT_ROT_R11,2265.0,-0.598125323178808,0.2532217571826752,-0.997835,-0.74108,-0.609406,-0.511161,0.551737
MASTER_LEFT_ROT_R12,2265.0,0.30688715629139074,0.3649399014725524,-0.580631,0.010105,0.452758,0.582027,0.938533
MASTER_LEFT_ROT_R13,2265.0,-0.5554216816777041,0.20596555525506052,-0.988044,-0.659316,-0.586552,-0.423119,-0.062738
MASTER_LEFT_ROT_R21,2265.0,-0.4873721642384106,0.3675853619737734,-0.975073,-0.765365,-0.66114,-0.268757,0.385827
MASTER_LEFT_ROT_R22,2265.0,-0.7062129253863134,0.2621954093635912,-0.998888,-0.887675,-0.72186,-0.61485,0.660928
MASTER_LEFT_ROT_R23,2265.0,0.17266180573951434,0.17357768872621473,-0.105833,0.054978,0.153204,0.257721,0.616506
MASTER_LEFT_ROT_R31,2265.0,-0.3470102697571744,0.2910176612824345,-0.850646,-0.551204,-0.358813,-0.199516,0.745207
MASTER_LEFT_ROT_R32,2265.0,0.3896670406181016,0.23023040357830785,-0.120519,0.201976,0.415843,0.540814,0.826086
MASTER_LEFT_ROT_R33,2265.0,0.7412604754966888,0.20170474164186242,0.097007,0.681422,0.788801,0.858758,0.996262
MASTER_LEFT_LIN_VEL_X,2265.0,0.00026008785871964687,0.02758483533525775,-0.125216,-0.009542,-7.9e-05,0.003347,0.129494
MASTER_LEFT_LIN_VEL_Y,2265.0,-0.00038073200883002184,0.03842555696087799,-0.240086,-0.005605,-1.4e-05,0.008496,0.128949
MASTER_LEFT_LIN_VEL_Z,2265.0,-0.0009389686534216328,0.038967474586637456,-0.180704,-0.004699,0.0,0.010094,0.175304
MASTER_LEFT_ROT_VEL_X,2265.0,0.012541473289183229,0.761255939149989,-4.148885,-0.035673,0.0,0.015885,4.565618
MASTER_LEFT_ROT_VEL_Y,2265.0,-0.02719428035320088,0.5801220995700272,-5.169527,-0.063395,0.0,0.033833,3.1978
MASTER_LEFT_ROT_VEL_Z,2265.0,-0.021467252980132454,1.112448510563231,-6.621201,-0.04424,0.0,0.061237,6.046975
MASTER_LEFT_GRIPPER_ANGLE,2265.0,-0.5262894649006623,0.8860508816702728,-1.915813,-1.71745,-0.094669,0.047241,0.521643
MASTER_RIGHT_POS_X,2265.0,-0.10153946622516558,0.014957930343044759,-0.136789,-0.110082,-0.100566,-0.097402,-0.041251
MASTER_RIGHT_POS_Y,2265.0,0.049480691832229584,0.018501015212700457,0.012128,0.035088,0.046062,0.065662,0.089332
MASTER_RIGHT_POS_Z,2265.0,0.34094764238410596,0.029707731726030515,0.269114,0.322486,0.344707,0.365164,0.400429
MASTER_RIGHT_ROT_R11,2265.0,0.6023180441501104,0.25589444497375574,-0.620686,0.451073,0.609324,0.814411,0.999312
MASTER_RIGHT_ROT_R12,2265.0,0.2150993629139073,0.5290710853421102,-0.787629,-0.225339,0.221944,0.768635,0.957901
MASTER_RIGHT_ROT_R13,2265.0,0.3430892777041943,0.35782282717197933,-0.275749,0.033293,0.369896,0.618427,0.97978
MASTER_RIGHT_ROT_R21,2265.0,-0.30496649668874176,0.49036326395911806,-0.993036,-0.747218,-0.429458,0.171568,0.667679
MASTER_RIGHT_ROT_R22,2265.0,0.6690788370860927,0.29469350397666183,-0.702773,0.511731,0.74937,0.895198,0.987758
MASTER_RIGHT_ROT_R23,2265.0,0.33261835849889626,0.1465655232650111,-0.079549,0.20676,0.316193,0.466911,0.622516
MASTER_RIGHT_ROT_R31,2265.0,-0.14336778498896247,0.4670172688959262,-0.90743,-0.599725,-0.173473,0.324884,0.64356
MASTER_RIGHT_ROT_R32,2265.0,-0.24623092759381895,0.28128136183364577,-0.954216,-0.422051,-0.222324,-0.073597,0.421768
MASTER_RIGHT_ROT_R33,2265.0,0.7640486207505519,0.1945054977313735,0.165683,0.656255,0.82297,0.907398,0.991696
MASTER_RIGHT_LIN_VEL_X,2265.0,0.0005554132450331124,0.021036731515971997,-0.146946,-0.002189,3e-06,0.004776,0.13752
MASTER_RIGHT_LIN_VEL_Y,2265.0,-0.0001639479028697574,0.018898233046527223,-0.184645,-0.006486,-2.5e-05,0.004308,0.104249
MASTER_RIGHT_LIN_VEL_Z,2265.0,-0.0004333306843267111,0.024978213541963556,-0.146664,-0.001239,0.000651,0.009068,0.139761
MASTER_RIGHT_ROT_VEL_X,2265.0,0.019418248565121417,0.7104573030179899,-4.317962,-0.046838,0.0,0.028352,5.387751
MASTER_RIGHT_ROT_VEL_Y,2265.0,0.03849346401766004,0.8217601301654314,-6.151993,-0.032856,0.0,0.097584,4.748753
MASTER_RIGHT_ROT_VEL_Z,2265.0,0.054871830022075054,1.1367865064009886,-6.910315,-0.075105,0.0,0.038706,7.029954
MASTER_RIGHT_GRIPPER_ANGLE,2265.0,-0.5452545324503311,0.7954900335450237,-1.404225,-1.401284,-0.562746,0.321264,0.534355
SLAVE_LEFT_POS_X,2265.0,0.043263973068432666,0.007479146513322044,0.025639,0.038978,0.043747,0.045334,0.073409
SLAVE_LEFT_POS_Y,2265.0,0.04718874216335541,0.009250903167000633,0.028465,0.039992,0.045481,0.055269,0.06712
SLAVE_LEFT_POS_Z,2265.0,-0.010105967770419427,0.014854462834184167,-0.046023,-0.019336,-0.008224,0.001996,0.01963
SLAVE_LEFT_ROT_R11,2265.0,-0.5400441761589403,0.2749099476616588,-0.99566,-0.790992,-0.533038,-0.381185,0.715709
SLAVE_LEFT_ROT_R12,2265.0,-0.27330210331125826,0.5196899196180877,-0.978013,-0.809301,-0.302757,0.146684,0.747842
SLAVE_LEFT_ROT_R13,2265.0,0.4006825011037528,0.3573040829785275,-0.237778,0.101779,0.462311,0.683863,0.985775
SLAVE_LEFT_ROT_R21,2265.0,0.3945671103752759,0.4715307107486036,-0.583315,-0.073616,0.521385,0.81822,0.999194
SLAVE_LEFT_ROT_R22,2265.0,-0.6478529324503312,0.3201382314531255,-0.993185,-0.918459,-0.745954,-0.445983,0.759044
SLAVE_LEFT_ROT_R23,2265.0,0.2755151518763797,0.15497594824204527,-0.156593,0.155763,0.254609,0.385036,0.592621
SLAVE_LEFT_ROT_R31,2265.0,0.2071470017660044,0.46050648690499024,-0.611498,-0.242866,0.225236,0.639101,0.956337
SLAVE_LEFT_ROT_R32,2265.0,0.24012928741721853,0.27488332090024414,-0.38279,0.044014,0.205876,0.394598,0.967677
SLAVE_LEFT_ROT_R33,2265.0,0.7514174154525387,0.21752950758515166,0.168044,0.627977,0.851647,0.92228,0.989185
SLAVE_LEFT_LIN_VEL_X,2265.0,0.0001988887417218543,0.010507621861978567,-0.074855,-0.001088,3e-06,0.001831,0.074296
SLAVE_LEFT_LIN_VEL_Y,2265.0,-6.976821192052982e-05,0.009406184009273025,-0.086606,-0.003128,-1.2e-05,0.002007,0.052191
SLAVE_LEFT_LIN_VEL_Z,2265.0,-0.00024161721854304644,0.012486628582715563,-0.073444,-0.000532,0.000325,0.004472,0.070254
SLAVE_LEFT_ROT_VEL_X,2265.0,-0.006957407064017658,0.7080819821765586,-4.78302,-0.048862,-0.000241,0.017911,5.396027
SLAVE_LEFT_ROT_VEL_Y,2265.0,0.004629267549668882,0.8520868016128794,-6.324678,-0.031105,-1e-05,0.091236,4.423429
SLAVE_LEFT_ROT_VEL_Z,2265.0,0.036787638410596034,1.1977175634776172,-7.571823,-0.081853,-1.9e-05,0.041035,7.554716
SLAVE_LEFT_GRIPPER_ANGLE,2265.0,-0.35114981103752757,0.5516203704554073,-0.892344,-0.815108,-0.718603,0.252486,0.522895
SLAVE_RIGHT_POS_X,2265.0,0.0785875068432671,0.009465153471428558,0.06579,0.071268,0.078097,0.082335,0.114002
SLAVE_RIGHT_POS_Y,2265.0,0.04133361456953642,0.017681463283821273,0.018061,0.030635,0.038328,0.048673,0.121356
SLAVE_RIGHT_POS_Z,2265.0,-0.05510787682119205,0.018860297153621267,-0.108877,-0.064418,-0.053368,-0.040941,-0.022434
SLAVE_RIGHT_ROT_R11,2265.0,-0.4419547876379691,0.28640272583785537,-0.96926,-0.589661,-0.452583,-0.320199,0.711232
SLAVE_RIGHT_ROT_R12,2265.0,0.42874886622516556,0.34765030928075624,-0.453193,0.135661,0.576854,0.701717,0.962753
SLAVE_RIGHT_ROT_R13,2265.0,-0.6173386052980132,0.19225076101344957,-0.997208,-0.746616,-0.623162,-0.479501,-0.160552
SLAVE_RIGHT_ROT_R21,2265.0,-0.6083251752759382,0.33020349493238493,-0.998805,-0.861954,-0.757945,-0.417647,0.183698
SLAVE_RIGHT_ROT_R22,2265.0,-0.6284339395143488,0.2953331842286036,-0.997762,-0.892235,-0.607929,-0.490877,0.736343
SLAVE_RIGHT_ROT_R23,2265.0,0.03328871037527593,0.19429067366739192,-0.273408,-0.100877,0.000912,0.151616,0.523688
SLAVE_RIGHT_ROT_R31,2265.0,-0.4086401245033113,0.2769215399515059,-0.911236,-0.558375,-0.401525,-0.285116,0.629936
SLAVE_RIGHT_ROT_R32,2265.0,0.39803595629139077,0.23418925594938134,-0.139089,0.21833,0.426377,0.537521,0.896809
SLAVE_RIGHT_ROT_R33,2265.0,0.7043876176600441,0.21671544885953148,0.064337,0.604726,0.766472,0.83333,0.972623
SLAVE_RIGHT_LIN_VEL_X,2265.0,0.0004155395143487859,0.01386547674795912,-0.062739,-0.004652,-1.8e-05,0.005447,0.061753
SLAVE_RIGHT_LIN_VEL_Y,2265.0,0.0002857849889624722,0.019334851839779007,-0.120394,-0.002669,2e-05,0.006011,0.062829
SLAVE_RIGHT_LIN_VEL_Z,2265.0,-0.0005790154525386315,0.019506306421502938,-0.093558,-0.002785,-5e-06,0.005036,0.090058
SLAVE_RIGHT_ROT_VEL_X,2265.0,-0.00836707461368654,0.764233736259727,-4.722869,-0.040249,-8e-06,0.034426,5.066109
SLAVE_RIGHT_ROT_VEL_Y,2265.0,-0.02430464326710817,0.6249952235911663,-4.275071,-0.052366,-2e-06,0.032317,3.47707
SLAVE_RIGHT_ROT_VEL_Z,2265.0,-0.004413580132450337,1.064457466653187,-6.715231,-0.046103,5e-06,0.067006,6.100393
SLAVE_RIGHT_GRIPPER_ANGLE,2265.0,-0.3197188706401766,0.4198209101897519,-0.887013,-0.802919,-0.275164,-0.140122,0.517939
