Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,9012.0,0.08284361429205503,0.024227897192628394,0.036272,0.06845274999999999,0.085534,0.092392,0.214719
MASTER_LEFT_POS_Y,9012.0,0.03647857956058589,0.015669043498816062,0.007057,0.024404750000000003,0.0349675,0.04773875,0.119352
MASTER_LEFT_POS_Z,9012.0,0.3972131229471816,0.027021508266007296,0.282831,0.37988075,0.40093650000000003,0.4153945,0.445601
MASTER_LEFT_ROT_R11,9012.0,-0.24681434154460719,0.18805590086258014,-0.636881,-0.364529,-0.2613765,-0.12959075,0.406523
MASTER_LEFT_ROT_R12,9012.0,0.3344384176653351,0.3572049373125767,-0.659333,0.14031274999999999,0.29802,0.62099275,0.99995
MASTER_LEFT_ROT_R13,9012.0,-0.7841102850643588,0.2225155422477786,-0.999754,-0.94596875,-0.8670445,-0.671319,0.338995
MASTER_LEFT_ROT_R21,9012.0,-0.5548976767643142,0.2305346801914595,-0.999072,-0.6702195,-0.6032895,-0.454938,0.338611
MASTER_LEFT_ROT_R22,9012.0,-0.7230852247003995,0.21039847245208373,-0.997979,-0.8556435,-0.775765,-0.68108875,0.258471
MASTER_LEFT_ROT_R23,9012.0,-0.08868606435863295,0.25287758557351253,-0.908458,-0.230244,-0.0797795,0.040084,0.654901
MASTER_LEFT_ROT_R31,9012.0,-0.7050373756102973,0.2126060515091876,-0.999824,-0.8127417499999999,-0.7451295,-0.669499,0.181215
MASTER_LEFT_ROT_R32,9012.0,0.39740550787838436,0.18763457435057868,-0.323689,0.2459985,0.406279,0.5693915,0.78771
MASTER_LEFT_ROT_R33,9012.0,0.43119334165557033,0.2805353405069078,-0.429966,0.26480325,0.41253850000000003,0.644173,0.999845
MASTER_LEFT_LIN_VEL_X,9012.0,-7.227252552152639e-06,0.021093796659523545,-0.175046,-0.000755,0.0,0.00109625,0.103027
MASTER_LEFT_LIN_VEL_Y,9012.0,4.4427430093209135e-05,0.015401939471548531,-0.142578,-0.0021265,0.0,0.00271875,0.079535
MASTER_LEFT_LIN_VEL_Z,9012.0,4.938748335552571e-06,0.01888777961520056,-0.111314,-0.00113225,0.0,0.00232525,0.126506
