Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,2329.0,0.12447637097466724,0.01973668075968119,0.092979,0.114148,0.120685,0.125269,0.213587
MASTER_LEFT_POS_Y,2329.0,0.020344276942893945,0.02501369170914727,-0.017066,0.001025,0.01296,0.04579,0.087198
MASTER_LEFT_POS_Z,2329.0,0.35176174967797336,0.025016058528994085,0.293196,0.333833,0.349796,0.362108,0.422023
MASTER_LEFT_ROT_R11,2329.0,-0.12045413525118077,0.2415923424250807,-0.529774,-0.307123,-0.149387,0.133245,0.267738
MASTER_LEFT_ROT_R12,2329.0,0.6864086981537141,0.323002017801665,-0.765752,0.554321,0.781174,0.903205,0.999562
MASTER_LEFT_ROT_R13,2329.0,-0.5238371305281236,0.278172255506382,-1.000006,-0.729726,-0.590696,-0.401997,0.0529
MASTER_LEFT_ROT_R21,2329.0,-0.7956257771575784,0.22830148456237742,-0.998752,-0.942622,-0.865917,-0.814299,-0.073955
MASTER_LEFT_ROT_R22,2329.0,-0.333714386431945,0.3494993254116575,-0.969727,-0.564632,-0.368562,0.017395,0.230633
MASTER_LEFT_ROT_R23,2329.0,-0.13123023100042938,0.25336894389408704,-0.72978,-0.365138,-0.102948,0.048444,0.73037
MASTER_LEFT_ROT_R31,2329.0,-0.3829474637183341,0.30857796835712414,-0.970638,-0.510911,-0.414709,-0.162128,0.204662
MASTER_LEFT_ROT_R32,2329.0,0.3627975607556891,0.24276560249714768,-0.211497,0.217838,0.432038,0.556632,0.894387
MASTER_LEFT_ROT_R33,2329.0,0.7037045530270503,0.2692544014932859,-0.280651,0.674493,0.764081,0.832876,0.999508
MASTER_LEFT_LIN_VEL_X,2329.0,-0.00022519793902962663,0.02954402863960202,-0.291197,-0.001585,2.4e-05,0.006007,0.149382
MASTER_LEFT_LIN_VEL_Y,2329.0,0.000932167453842851,0.01772061357369244,-0.086375,-0.005834,0.0,0.006609,0.115628
MASTER_LEFT_LIN_VEL_Z,2329.0,0.0007599033920137395,0.022539414961035835,-0.119826,-0.004231,0.000109,0.008427,0.09199
