Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,2722.0,0.1057922086700955,0.03395156930921493,0.036096,0.101502,0.1067385,0.11246125000000001,0.191265
MASTER_LEFT_POS_Y,2722.0,0.030360004775900073,0.021669842987770836,-0.01917,0.0142955,0.02247,0.0545895,0.062178
MASTER_LEFT_POS_Z,2722.0,0.3807441987509184,0.028410777549977305,0.259516,0.36861275,0.3814025,0.400777,0.436765
MASTER_LEFT_ROT_R11,2722.0,-0.04532075679647318,0.1667084785521833,-0.281646,-0.15448725,-0.0866715,-0.00296125,0.511868
MASTER_LEFT_ROT_R12,2722.0,0.2243593622336517,0.42935996892689604,-0.489819,-0.1358755,0.194645,0.41485375,0.974733
MASTER_LEFT_ROT_R13,2722.0,-0.8198346616458487,0.25196204080300977,-0.999864,-0.98339,-0.9206405,-0.865228,-0.090562
MASTER_LEFT_ROT_R21,2722.0,-0.3472557997795738,0.31961998590319146,-0.978806,-0.60087225,-0.31204699999999996,-0.0438155,0.260657
MASTER_LEFT_ROT_R22,2722.0,-0.7080382619397502,0.38344066775595226,-0.998824,-0.969682,-0.8806620000000001,-0.64325025,0.358969
MASTER_LEFT_ROT_R23,2722.0,-0.0894585448199853,0.34787438365790113,-0.796547,-0.34771825,-0.0281015,0.1762005,0.520723
MASTER_LEFT_ROT_R31,2722.0,-0.8128923005143278,0.29429754860503354,-1.000006,-0.980696,-0.94154,-0.7687855,0.147485
MASTER_LEFT_ROT_R32,2722.0,0.2568095176340926,0.22558991144723245,-0.254435,0.045129999999999997,0.2563545,0.40988975,0.809921
MASTER_LEFT_ROT_R33,2722.0,0.2505138626010287,0.2703707649900881,-0.151977,0.05233975,0.177244,0.32542,0.97372
MASTER_LEFT_LIN_VEL_X,2722.0,-0.0004540543717854518,0.023210667063069557,-0.213321,-0.00125425,-0.0,0.0028835,0.114366
MASTER_LEFT_LIN_VEL_Y,2722.0,0.00042038611315209405,0.01328592221353184,-0.064961,-0.0040625,0.0,0.0038097499999999998,0.084432
MASTER_LEFT_LIN_VEL_Z,2722.0,0.0005834000734753857,0.019495172768308474,-0.160119,-0.00213975,0.0,0.0066525,0.097562
MASTER_LEFT_ROT_VEL_X,2722.0,-0.010818952608376195,0.7134358686931463,-7.026069,-0.027095249999999998,0.0,0.00226975,5.882514
MASTER_LEFT_ROT_VEL_Y,2722.0,0.010158753857457748,0.41890290092883087,-3.601856,-0.014715,0.0,0.02805725,4.062948
MASTER_LEFT_ROT_VEL_Z,2722.0,0.013127434974283618,0.550287655509134,-4.537843,-0.04235625,0.0,0.025252999999999998,4.889508
MASTER_LEFT_GRIPPER_ANGLE,2722.0,-1.3040886789125643,1.0050017574915187,-1.922997,-1.91600275,-1.9138009999999999,-0.5311985,0.523477
MASTER_RIGHT_POS_X,2722.0,-0.1448422736958119,0.018478572760786193,-0.183292,-0.158573,-0.14679799999999998,-0.12588725,-0.119957
MASTER_RIGHT_POS_Y,2722.0,0.03528569911829537,0.024954517345641167,-0.013691,0.0176935,0.0277535,0.05989325,0.07584
MASTER_RIGHT_POS_Z,2722.0,0.3444222847171198,0.027039371837947558,0.285426,0.32173475,0.34001400000000004,0.37064025,0.400283
MASTER_RIGHT_ROT_R11,2722.0,0.4453425727406319,0.21430586428284618,-0.093293,0.3336965,0.5036134999999999,0.5940775,0.85234
MASTER_RIGHT_ROT_R12,2722.0,0.21502970205731078,0.6449098136595572,-0.967018,-0.276439,0.4290935,0.789066,0.992204
MASTER_RIGHT_ROT_R13,2722.0,0.48185684092578984,0.24818172400208305,-0.046203,0.28511525000000004,0.4122215,0.737438,0.989861
MASTER_RIGHT_ROT_R21,2722.0,-0.5243674037472448,0.3614545524319441,-0.976623,-0.848417,-0.7197800000000001,-0.198911,0.158678
MASTER_RIGHT_ROT_R22,2722.0,0.5747052123438647,0.22224499215138893,0.08428,0.37972625,0.5164375,0.817388,0.993566
MASTER_RIGHT_ROT_R23,2722.0,0.34129691366642173,0.31346924173234547,-0.266824,0.10242124999999999,0.281915,0.511051,0.966614
MASTER_RIGHT_ROT_R31,2722.0,-0.41519308963997065,0.42202382997800664,-0.999779,-0.795562,-0.24298999999999998,-0.023032499999999997,0.231663
MASTER_RIGHT_ROT_R32,2722.0,-0.3315023963997061,0.22069743110084794,-0.963019,-0.49473725,-0.319354,-0.16215925,0.062902
MASTER_RIGHT_ROT_R33,2722.0,0.6050930246142542,0.35321951675573326,-0.256286,0.37994275,0.627075,0.93206625,0.999593
MASTER_RIGHT_LIN_VEL_X,2722.0,0.00025904335047758996,0.012620064397056187,-0.05626,-0.0009,0.0,0.00089025,0.070114
MASTER_RIGHT_LIN_VEL_Y,2722.0,0.0003241609110947831,0.010826462395878872,-0.112459,-0.0021395,0.0,0.004561,0.039178
