Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,1257.0,0.16485405171042164,0.028488877591608428,0.136572,0.144114,0.152693,0.171849,0.230938
MASTER_LEFT_POS_Y,1257.0,-0.03506678520286396,0.02424730324725484,-0.074547,-0.057355,-0.029593,-0.021228,0.018706
MASTER_LEFT_POS_Z,1257.0,0.2996409554494829,0.0280259786178833,0.238908,0.276546,0.294308,0.320871,0.352052
MASTER_LEFT_ROT_R11,1257.0,-0.7242400596658711,0.1381815772681745,-0.936134,-0.867075,-0.692953,-0.644513,-0.284988
MASTER_LEFT_ROT_R12,1257.0,-0.21478420525059666,0.24727513552612648,-0.68695,-0.390605,-0.306949,-0.134687,0.525511
MASTER_LEFT_ROT_R13,1257.0,-0.5530045735879078,0.20840999524089165,-0.820795,-0.719622,-0.630886,-0.362911,-0.065247
MASTER_LEFT_ROT_R21,1257.0,0.011534221957040573,0.2967324270453068,-0.664643,-0.18738,0.115185,0.28599,0.452267
MASTER_LEFT_ROT_R22,1257.0,-0.8974882903739061,0.0572226442791121,-0.98402,-0.926923,-0.905632,-0.878042,-0.600539
MASTER_LEFT_ROT_R23,1257.0,0.27899378440731903,0.159010869661576,0.007034,0.130887,0.281576,0.386073,0.789773
MASTER_LEFT_ROT_R31,1257.0,-0.5707438377088305,0.20403836624797023,-0.899189,-0.741523,-0.618765,-0.38475,-0.089551
MASTER_LEFT_ROT_R32,1257.0,0.223911000795545,0.1842966733484361,-0.142501,0.066517,0.187613,0.398533,0.664789
MASTER_LEFT_ROT_R33,1257.0,0.7198099331742243,0.17465291029769336,0.381876,0.57553,0.692963,0.894247,0.994749
MASTER_LEFT_LIN_VEL_X,1257.0,-0.00015236038186157514,0.024875300991837504,-0.142171,-0.000187,8e-06,0.002749,0.10143
MASTER_LEFT_LIN_VEL_Y,1257.0,0.0019428854415274462,0.013657034151429038,-0.035342,-0.001358,0.0,0.003747,0.10833
MASTER_LEFT_LIN_VEL_Z,1257.0,0.00129061416070008,0.019450174095545482,-0.106681,-0.002349,0.0,0.005218,0.102875
MASTER_LEFT_ROT_VEL_X,1257.0,0.002771988066825776,0.5005246321539984,-3.841637,-0.000984,0.0,0.035451,4.537519
MASTER_LEFT_ROT_VEL_Y,1257.0,0.00639611933174224,0.4296228899553603,-2.514442,-0.023151,0.0,0.036866,4.336638
MASTER_LEFT_ROT_VEL_Z,1257.0,-0.0022009681782020714,0.5595108721887732,-4.914468,-0.008823,0.0,0.061577,4.59162
MASTER_LEFT_GRIPPER_ANGLE,1257.0,-0.6705619761336516,0.7937170881822797,-1.922775,-1.169043,-0.748213,0.221169,0.522314
MASTER_RIGHT_POS_X,1257.0,-0.16587073906125696,0.018301751736762413,-0.200949,-0.179806,-0.164419,-0.155669,-0.131665
MASTER_RIGHT_POS_Y,1257.0,-0.027260939538583925,0.028365887308394212,-0.072325,-0.052256,-0.023621,-0.00201,0.021597
MASTER_RIGHT_POS_Z,1257.0,0.3012324017501989,0.024675345044698628,0.249831,0.2801,0.297641,0.319981,0.343025
MASTER_RIGHT_ROT_R11,1257.0,-0.36477194988066824,0.26995821496050515,-0.87504,-0.574209,-0.391372,-0.214846,0.272273
MASTER_RIGHT_ROT_R12,1257.0,-0.2957209204455052,0.5049531841405608,-0.9391,-0.69177,-0.406528,-0.050331,0.921407
MASTER_RIGHT_ROT_R13,1257.0,0.6331135974542562,0.22604282752475027,0.197739,0.432519,0.688856,0.788861,0.99222
MASTER_RIGHT_ROT_R21,1257.0,0.6072583922036594,0.41811054521112206,-0.608716,0.556443,0.75682,0.893023,0.991391
MASTER_RIGHT_ROT_R22,1257.0,-0.4912773206046141,0.29033552803693713,-0.998798,-0.724784,-0.526985,-0.333469,0.345368
MASTER_RIGHT_ROT_R23,1257.0,0.28265854494828957,0.2259588365976887,-0.233403,0.158621,0.223225,0.453783,0.84143
MASTER_RIGHT_ROT_R31,1257.0,0.31855212012728723,0.3866539385625088,-0.392275,0.012326,0.33158,0.654994,0.970017
MASTER_RIGHT_ROT_R32,1257.0,0.4926196062052506,0.3001216330638345,-0.329777,0.37117,0.514052,0.754939,0.931884
MASTER_RIGHT_ROT_R33,1257.0,0.5892728058870326,0.2629495794724187,-0.345652,0.426609,0.616174,0.822466,0.964435
MASTER_RIGHT_LIN_VEL_X,1257.0,0.00013550119331742265,0.019145687987828165,-0.068688,-0.003126,3.2e-05,0.002836,0.081148
MASTER_RIGHT_LIN_VEL_Y,1257.0,0.002037321400159109,0.01448262725197157,-0.046447,-0.004217,9e-06,0.007731,0.073551
MASTER_RIGHT_LIN_VEL_Z,1257.0,0.0013232736674622114,0.024902553006891356,-0.074294,-0.00755,3e-05,0.010095,0.119084
MASTER_RIGHT_ROT_VEL_X,1257.0,-0.0017145346062052435,1.0215925802576267,-5.187685,-0.046312,0.0,0.089001,5.573484
MASTER_RIGHT_ROT_VEL_Y,1257.0,-0.03093240095465394,0.9488173063331878,-4.942523,-0.269393,0.0,0.122404,4.694759
MASTER_RIGHT_ROT_VEL_Z,1257.0,-0.06513284645982496,1.03481405922678,-5.042799,-0.149118,0.0,0.12728,5.089581
MASTER_RIGHT_GRIPPER_ANGLE,1257.0,-0.5146333929992044,0.6762926308073344,-1.406911,-1.209465,-0.470427,0.138944,0.531295
SLAVE_LEFT_POS_X,1257.0,0.04427831185361973,0.0091509235259176,0.02674,0.037311,0.044992,0.049379,0.061382
SLAVE_LEFT_POS_Y,1257.0,0.04102631503579952,0.014183184523705386,0.01849,0.028528,0.042849,0.053657,0.06546
SLAVE_LEFT_POS_Z,1257.0,-0.004644832140015911,0.012338557974165072,-0.030358,-0.01521,-0.006476,0.00473,0.016257
SLAVE_LEFT_ROT_R11,1257.0,0.40729152028639615,0.2710522136531544,-0.229943,0.248729,0.445895,0.615499,0.900163
SLAVE_LEFT_ROT_R12,1257.0,0.26828162688941926,0.5064138779176781,-0.93017,0.021949,0.372702,0.664837,0.932996
SLAVE_LEFT_ROT_R13,1257.0,0.61931315433572,0.22128143494184868,0.199672,0.425433,0.662084,0.760766,0.995692
SLAVE_LEFT_ROT_R21,1257.0,-0.5767199284009545,0.42799475836651857,-0.982831,-0.869976,-0.724556,-0.516598,0.652355
SLAVE_LEFT_ROT_R22,1257.0,0.4991976062052506,0.2863849350470025,-0.327944,0.341449,0.53804,0.730804,0.997555
SLAVE_LEFT_ROT_R23,1257.0,0.32896407716785997,0.21219791021204212,-0.174316,0.217323,0.275375,0.498222,0.823301
SLAVE_LEFT_ROT_R31,1257.0,-0.2986684630071599,0.39494678441830855,-0.953155,-0.649205,-0.320423,0.019419,0.428366
SLAVE_LEFT_ROT_R32,1257.0,-0.49974909069212414,0.3015733065159552,-0.926052,-0.764588,-0.524711,-0.388035,0.341441
SLAVE_LEFT_ROT_R33,1257.0,0.5938242458233891,0.24846594337465036,-0.30755,0.456729,0.608712,0.804704,0.954592
SLAVE_LEFT_LIN_VEL_X,1257.0,-2.6406523468575995e-05,0.00965400771994413,-0.034339,-0.001853,1.9e-05,0.001191,0.042178
SLAVE_LEFT_LIN_VEL_Y,1257.0,0.0009606388225934765,0.007226183021852331,-0.023347,-0.002122,1.9e-05,0.003872,0.036652
SLAVE_LEFT_LIN_VEL_Z,1257.0,0.0007109745425616549,0.012395644426674079,-0.037213,-0.003779,2.7e-05,0.005138,0.059131
SLAVE_LEFT_ROT_VEL_X,1257.0,0.04655155131264915,0.8803882654708,-5.327744,-0.050299,7e-06,0.094721,5.519413
SLAVE_LEFT_ROT_VEL_Y,1257.0,-0.025693538583929993,0.9221949466485367,-5.702864,-0.272759,7e-06,0.111657,5.012773
SLAVE_LEFT_ROT_VEL_Z,1257.0,0.01575159029435162,0.9905720515858099,-5.349972,-0.14295,-2.2e-05,0.145846,5.368171
SLAVE_LEFT_GRIPPER_ANGLE,1257.0,-0.49814381066030233,0.535612805834498,-1.059064,-0.978235,-0.655899,0.008203,0.523059
SLAVE_RIGHT_POS_X,1257.0,0.08584995783611775,0.014244776327595349,0.07171,0.075479,0.079769,0.089335,0.118893
SLAVE_RIGHT_POS_Y,1257.0,0.03221285282418457,0.012123733851212744,0.012473,0.021072,0.034949,0.039136,0.059088
SLAVE_RIGHT_POS_Z,1257.0,-0.05391994510739857,0.014013143888489133,-0.084324,-0.065478,-0.056586,-0.043303,-0.027714
SLAVE_RIGHT_ROT_R11,1257.0,0.7067395051710421,0.13647290356818012,0.243266,0.626398,0.697598,0.836976,0.909359
SLAVE_RIGHT_ROT_R12,1257.0,0.2539888552108194,0.2505059471769968,-0.490052,0.166726,0.34024,0.435236,0.699909
SLAVE_RIGHT_ROT_R13,1257.0,-0.5588999013524264,0.20581190394487736,-0.821529,-0.721402,-0.636024,-0.372353,-0.076115
SLAVE_RIGHT_ROT_R21,1257.0,-0.08857263802704853,0.297551261202935,-0.525313,-0.362104,-0.190176,0.111653,0.599191
SLAVE_RIGHT_ROT_R22,1257.0,0.9032034049323788,0.04916736605235413,0.638484,0.886693,0.905187,0.937958,0.98941
SLAVE_RIGHT_ROT_R23,1257.0,0.24463520843277647,0.16021605763616217,-0.030417,0.09678,0.24615,0.351195,0.766312
SLAVE_RIGHT_ROT_R31,1257.0,0.5843028170246618,0.21028952254291688,0.088798,0.407042,0.645046,0.769903,0.895071
SLAVE_RIGHT_ROT_R32,1257.0,-0.1474461169451074,0.1813249827907482,-0.593235,-0.314004,-0.118496,-0.005804,0.233934
SLAVE_RIGHT_ROT_R33,1257.0,0.7285518750994431,0.17042393216702814,0.396826,0.58164,0.707252,0.898996,0.99603
SLAVE_RIGHT_LIN_VEL_X,1257.0,7.35894988066823e-05,0.012436028463413051,-0.071154,-7.8e-05,5e-06,0.001452,0.04376
SLAVE_RIGHT_LIN_VEL_Y,1257.0,0.0008126229116945106,0.006749627040018378,-0.018495,-0.000807,1e-06,0.001806,0.052177
SLAVE_RIGHT_LIN_VEL_Z,1257.0,0.000759650755767701,0.00981824030220855,-0.053963,-0.00115,1e-06,0.002531,0.051647
SLAVE_RIGHT_ROT_VEL_X,1257.0,-0.0025149371519490858,0.5207011395535751,-4.365647,-0.006985,2.6e-05,0.033678,4.284583
SLAVE_RIGHT_ROT_VEL_Y,1257.0,0.019123214797136044,0.4587766598957774,-2.568729,-0.028711,-1.6e-05,0.026247,4.121552
SLAVE_RIGHT_ROT_VEL_Z,1257.0,-0.02363290692124105,0.6467867528387993,-5.362092,-0.005279,0.000121,0.06251,4.571441
SLAVE_RIGHT_GRIPPER_ANGLE,1257.0,-0.5482230103420843,0.6031611440924816,-1.120356,-1.024667,-0.800633,0.081463,0.522837
