Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,1635.0,0.13599587278287462,0.028432020129271447,0.092772,0.115252,0.12934,0.14575749999999998,0.211926
MASTER_LEFT_POS_Y,1635.0,0.02129268256880734,0.018528362720349852,-0.013088,0.005222,0.021613,0.0325135,0.059346
MASTER_LEFT_POS_Z,1635.0,0.36706303669724777,0.028129084880277117,0.322341,0.33878949999999997,0.372956,0.383962,0.437088
MASTER_LEFT_ROT_R11,1635.0,-0.48911283180428133,0.3621868073256021,-0.977655,-0.8107,-0.540339,-0.2345415,0.533255
MASTER_LEFT_ROT_R12,1635.0,0.002009924770642226,0.3521816645888075,-0.578246,-0.1901565,-0.078347,0.2887195,0.735626
MASTER_LEFT_ROT_R13,1635.0,-0.6834769351681957,0.19656472898914795,-0.999154,-0.811366,-0.700648,-0.554853,-0.196475
MASTER_LEFT_ROT_R21,1635.0,-0.1279016948012232,0.5870991436800933,-0.992944,-0.8250505,0.147507,0.374529,0.627049
MASTER_LEFT_ROT_R22,1635.0,-0.6647220556574923,0.3777666752911106,-0.99961,-0.908069,-0.786253,-0.5280795,0.777683
MASTER_LEFT_ROT_R23,1635.0,0.006763872171253832,0.23377379334295553,-0.388327,-0.2218925,-0.03629,0.224972,0.440964
MASTER_LEFT_ROT_R31,1635.0,-0.42518407522935786,0.2958087296499316,-0.933632,-0.608753,-0.462179,-0.31696100000000005,0.605906
MASTER_LEFT_ROT_R32,1635.0,0.11663165015290519,0.5270523457591152,-0.710851,-0.3810675,-0.099479,0.6351575,0.936837
MASTER_LEFT_ROT_R33,1635.0,0.6267193510703364,0.2187031966322577,0.01831,0.5089535000000001,0.652418,0.7969655,0.95516
MASTER_LEFT_LIN_VEL_X,1635.0,-0.00010655045871559658,0.02123601203587034,-0.115577,-0.000402,3.1e-05,0.0036620000000000003,0.071012
MASTER_LEFT_LIN_VEL_Y,1635.0,0.0008765608562691132,0.01335806781777105,-0.052043,-0.0026675,1.6e-05,0.004498,0.083467
MASTER_LEFT_LIN_VEL_Z,1635.0,0.0019656960244648315,0.01368899551265937,-0.059698,-0.0012014999999999999,0.000104,0.0051625,0.068345
MASTER_LEFT_ROT_VEL_X,1635.0,0.023293971865443408,0.6922324809322559,-4.744056,-0.0036495,0.0,0.0139225,5.554368
MASTER_LEFT_ROT_VEL_Y,1635.0,0.009180422629969416,0.4339847930357859,-2.683345,-0.015689,0.0,0.048383499999999996,2.793483
MASTER_LEFT_ROT_VEL_Z,1635.0,-0.014352012232415898,0.6543278548628496,-5.215843,-0.028916999999999998,0.0,0.040105,5.036041
MASTER_LEFT_GRIPPER_ANGLE,1635.0,-1.347059160856269,0.717892441636992,-1.9217,-1.9135024999999999,-1.724662,-0.8327694999999999,0.408342
MASTER_RIGHT_POS_X,1635.0,-0.14911343058103974,0.024924619966568983,-0.20367,-0.1705075,-0.148059,-0.12799300000000002,-0.099275
MASTER_RIGHT_POS_Y,1635.0,0.040555876452599386,0.021549897847537854,-0.004586,0.026591999999999998,0.030999,0.06340950000000001,0.076924
MASTER_RIGHT_POS_Z,1635.0,0.33813991376146785,0.02249481603606107,0.281987,0.320777,0.33878,0.351167,0.381969
MASTER_RIGHT_ROT_R11,1635.0,0.34038823425076453,0.20528704544376433,-0.09597,0.17651650000000002,0.340789,0.5179145,0.660518
MASTER_RIGHT_ROT_R12,1635.0,0.371577528440367,0.3033477566935403,-0.210678,0.136146,0.369897,0.612682,0.944534
MASTER_RIGHT_ROT_R13,1635.0,0.7518981149847094,0.2159966153955529,0.328381,0.5853010000000001,0.835739,0.9421765,0.999839
MASTER_RIGHT_ROT_R21,1635.0,-0.6793887773700306,0.2540894511462808,-0.999514,-0.854523,-0.76107,-0.52252,-0.134674
MASTER_RIGHT_ROT_R22,1635.0,0.6242048495412843,0.25074413851970373,0.014997,0.460916,0.634607,0.8434105000000001,0.989685
MASTER_RIGHT_ROT_R23,1635.0,0.07883206177370031,0.12317348914900479,-0.213509,-0.014485,0.08383,0.157072,0.43448
MASTER_RIGHT_ROT_R31,1635.0,-0.46566786299694196,0.3152039249317888,-0.990812,-0.7152035,-0.457937,-0.16559000000000001,0.051868
MASTER_RIGHT_ROT_R32,1635.0,-0.5201364892966361,0.21782799496395935,-0.906852,-0.672263,-0.487674,-0.383235,-0.134344
MASTER_RIGHT_ROT_R33,1635.0,0.5212678018348624,0.3067559452092018,-0.162071,0.30401449999999997,0.519633,0.795976,0.943541
MASTER_RIGHT_LIN_VEL_X,1635.0,0.0005811431192660553,0.020610368991446817,-0.09566,-0.0049429999999999995,-3e-06,0.009912,0.101899
MASTER_RIGHT_LIN_VEL_Y,1635.0,0.001105514373088685,0.017702375070657472,-0.076114,-0.0052534999999999995,4.4e-05,0.0056365,0.128268
MASTER_RIGHT_LIN_VEL_Z,1635.0,0.001351633639143731,0.019481957667803917,-0.103526,-0.004056000000000001,0.001303,0.010736,0.076454
MASTER_RIGHT_ROT_VEL_X,1635.0,-0.017842006116207947,0.708793934890941,-5.507611,-0.034336000000000005,0.0,0.038703,5.453831
MASTER_RIGHT_ROT_VEL_Y,1635.0,-0.024179483180428132,0.5053684268744919,-2.954148,-0.123941,-0.003626,0.0552955,2.79315
MASTER_RIGHT_ROT_VEL_Z,1635.0,0.019702616513761463,0.5802714600719305,-4.365523,-0.0824285,0.0,0.0539785,5.330703
MASTER_RIGHT_GRIPPER_ANGLE,1635.0,-0.41789633211009175,0.6515672346226328,-1.405685,-1.0177895000000001,-0.287204,0.184222,0.535351
SLAVE_LEFT_POS_X,1635.0,0.0443813749235474,0.012462511817838917,0.017103,0.033681,0.044922,0.054937,0.069298
SLAVE_LEFT_POS_Y,1635.0,0.042722728440366974,0.010776227826780586,0.020148,0.035739999999999994,0.037938,0.0541555,0.060902
