Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,3802.0,0.14562979668595477,0.035615071432140995,0.087737,0.112736,0.1455395,0.17765675,0.227165
MASTER_LEFT_POS_Y,3802.0,-0.01519446422935297,0.01591995013076913,-0.04965,-0.02066525,-0.01259,-0.005182,0.020104
MASTER_LEFT_POS_Z,3802.0,0.3020251173066807,0.021318197074140482,0.254298,0.287992,0.29518849999999996,0.31960974999999997,0.34519
MASTER_LEFT_ROT_R11,3802.0,-0.4161921407154129,0.3340406167331618,-0.958566,-0.64573775,-0.5268865,-0.27262325,0.364936
MASTER_LEFT_ROT_R12,3802.0,-0.3622340633876907,0.42734208842658844,-0.999062,-0.6863485,-0.4722135,-0.074825,0.530688
MASTER_LEFT_ROT_R13,3802.0,-0.5727386770120989,0.2710693249772579,-0.997498,-0.79765625,-0.5741985000000001,-0.46548975,0.164342
MASTER_LEFT_ROT_R21,3802.0,0.134297881378222,0.3763908749449118,-0.868856,-0.07381525,0.246207,0.3671965,0.790537
MASTER_LEFT_ROT_R22,3802.0,-0.6964843364018937,0.25297252835760703,-0.99902,-0.8556695,-0.7794665000000001,-0.6585162499999999,0.204875
MASTER_LEFT_ROT_R23,3802.0,0.42818935928458707,0.32850674506462785,-0.336626,0.21887574999999998,0.46296099999999996,0.68923575,0.98432
MASTER_LEFT_ROT_R31,3802.0,-0.7219888469226723,0.18349191278211008,-0.997891,-0.8702529999999999,-0.7734445000000001,-0.610823,-0.21331
MASTER_LEFT_ROT_R32,3802.0,0.10238038216728039,0.3560335336607143,-0.587911,-0.181387,0.125891,0.34155625,0.938711
MASTER_LEFT_ROT_R33,3802.0,0.47727063150973176,0.2830623014551426,-0.260555,0.34509625,0.528053,0.67916175,0.955319
MASTER_LEFT_LIN_VEL_X,3802.0,0.0005017101525512885,0.016432357612616504,-0.151673,-0.00020975,-0.0,0.0006954999999999999,0.113224
MASTER_LEFT_LIN_VEL_Y,3802.0,0.0001316422935297211,0.009176137723006393,-0.042969,-0.001649,-0.0,0.002768,0.044605
MASTER_LEFT_LIN_VEL_Z,3802.0,0.0005497674907943186,0.012930560916201324,-0.075976,-0.00131375,0.0,0.004030000000000001,0.066265
MASTER_LEFT_ROT_VEL_X,3802.0,0.003898214360862705,0.5862984243911445,-5.315815,-0.00388275,-0.0,0.00719525,5.521244
MASTER_LEFT_ROT_VEL_Y,3802.0,0.004290168595476068,0.6274626625629584,-5.702088,-0.018242,0.0,0.018431999999999997,5.513341
MASTER_LEFT_ROT_VEL_Z,3802.0,-0.00593701341399263,0.5969459525348916,-5.215664,-0.020882500000000002,0.0,0.032499,5.313577
MASTER_LEFT_GRIPPER_ANGLE,3802.0,-0.5400136722777485,1.060041601934304,-1.926035,-1.908404,0.068453,0.46562475,0.522713
MASTER_RIGHT_POS_X,3802.0,-0.16019222830089427,0.04120555805074168,-0.259974,-0.18750725,-0.1539665,-0.124694,-0.076029
MASTER_RIGHT_POS_Y,3802.0,0.01803993897948448,0.01616155910399387,-0.026546,0.00986225,0.021636500000000003,0.029457999999999998,0.056422
MASTER_RIGHT_POS_Z,3802.0,0.3008117598632299,0.02432828257261182,0.243928,0.28593275,0.3046225,0.31470825,0.348251
MASTER_RIGHT_ROT_R11,3802.0,-0.6388189471330878,0.33232586046576257,-0.999815,-0.93187525,-0.7345360000000001,-0.47065075,0.402853
MASTER_RIGHT_ROT_R12,3802.0,-0.16396633166754343,0.3395655738808306,-0.994433,-0.38448499999999997,-0.171939,0.101032,0.454442
MASTER_RIGHT_ROT_R13,3802.0,0.5083587201472909,0.2844707220475616,-0.06622,0.26234,0.572582,0.7083385,0.989083
MASTER_RIGHT_ROT_R21,3802.0,-0.13671090084166226,0.43698141374465604,-0.789776,-0.43711374999999997,-0.24515599999999999,0.097826,0.925508
MASTER_RIGHT_ROT_R22,3802.0,-0.6252703779589689,0.2486416837187673,-0.996386,-0.83047125,-0.641844,-0.4810175,0.258683
MASTER_RIGHT_ROT_R23,3802.0,-0.5061966457127828,0.2852338598262128,-0.931136,-0.75311075,-0.523162,-0.29130025,0.425054
MASTER_RIGHT_ROT_R31,3802.0,0.39229674881641247,0.34425274431415837,-0.430777,0.14379950000000002,0.4482915,0.676026,0.994538
MASTER_RIGHT_ROT_R32,3802.0,-0.48522949552866906,0.41184383944470154,-0.956222,-0.8263235,-0.6403730000000001,-0.2572525,0.716149
MASTER_RIGHT_ROT_R33,3802.0,0.4890941320357707,0.2885791054099955,-0.37124,0.3164705,0.525812,0.7048945,0.95404
MASTER_RIGHT_LIN_VEL_X,3802.0,0.001094538926880589,0.010874794383753095,-0.052325,-0.000277,5.6e-05,0.0013455000000000001,0.05615
MASTER_RIGHT_LIN_VEL_Y,3802.0,0.0004942724881641242,0.011700529698383649,-0.05722,-0.00308225,0.0,0.00382775,0.062678
MASTER_RIGHT_LIN_VEL_Z,3802.0,-0.0005351862177801157,0.013522922981019335,-0.110453,-0.00354075,0.0,0.00377275,0.072696
MASTER_RIGHT_ROT_VEL_X,3802.0,0.01831410678590215,0.726780827446299,-5.573998,-0.02142825,-0.0,0.004017,6.279435
MASTER_RIGHT_ROT_VEL_Y,3802.0,0.00595374934245134,0.5423392094820985,-5.065641,-0.025798250000000002,0.0,0.015988,5.086728
MASTER_RIGHT_ROT_VEL_Z,3802.0,-0.025142010783797998,0.5220020340742334,-4.708277,-0.02919,0.0,0.029245,5.235614
MASTER_RIGHT_GRIPPER_ANGLE,3802.0,-0.6291693826933193,0.7319121567074972,-1.411776,-1.40110775,-0.9301405,0.17658174999999998,0.446601
SLAVE_LEFT_POS_X,3802.0,0.044191640452393474,0.02060301897746843,-0.005698,0.03053025,0.047305,0.061946749999999995,0.086274
SLAVE_LEFT_POS_Y,3802.0,0.06139973961073119,0.00808101147843869,0.039107,0.05731075,0.063199,0.067116,0.080593
SLAVE_LEFT_POS_Z,3802.0,-0.011828953708574433,0.012164392393997386,-0.040281,-0.0192615,-0.009923999999999999,-0.00487925,0.011892
SLAVE_LEFT_ROT_R11,3802.0,0.6242310110468176,0.3363477070370703,-0.419295,0.4510435,0.7233805,0.91746525,0.996851
SLAVE_LEFT_ROT_R12,3802.0,0.14423553892688062,0.33809114686909875,-0.477526,-0.12118825,0.1546545,0.34299375,0.988866
SLAVE_LEFT_ROT_R13,3802.0,0.5363546896370331,0.2729426136178076,0.026291,0.283639,0.595715,0.72748475,0.994757
SLAVE_LEFT_ROT_R21,3802.0,0.14819649105733823,0.4417852590369455,-0.929787,-0.09578249999999999,0.2783575,0.447602,0.795028
SLAVE_LEFT_ROT_R22,3802.0,0.6570606930562861,0.2395950077027289,-0.280551,0.522036,0.6733724999999999,0.8525225,0.998902
SLAVE_LEFT_ROT_R23,3802.0,-0.4670616067859022,0.2750772467646992,-0.84203,-0.7231875000000001,-0.48404,-0.245601,0.400352
SLAVE_LEFT_ROT_R31,3802.0,-0.41128926696475543,0.3331956457415779,-0.992047,-0.6848085,-0.4642275,-0.17620850000000002,0.412372
SLAVE_LEFT_ROT_R32,3802.0,0.4541213869016307,0.41184716969222823,-0.742704,0.22141375000000002,0.615073,0.77408475,0.929577
SLAVE_LEFT_ROT_R33,3802.0,0.5117500334034719,0.2866765414576949,-0.353804,0.34470475,0.5694895,0.711855,0.960492
SLAVE_LEFT_LIN_VEL_X,3802.0,0.0005664597580220936,0.005367114284687278,-0.026017,-0.00012675,2.9e-05,0.00065125,0.028329
SLAVE_LEFT_LIN_VEL_Y,3802.0,0.00021020094687006842,0.005843368884258082,-0.027356,-0.001654,-2e-06,0.0019345,0.03164
SLAVE_LEFT_LIN_VEL_Z,3802.0,-0.00024991136244082053,0.006717447520096335,-0.053446,-0.0017540000000000001,-2e-06,0.0018965,0.033247
SLAVE_LEFT_ROT_VEL_X,3802.0,0.004400319831667543,0.6814842276401288,-5.197016,-0.02141025,-4.5e-06,0.00679875,6.151107
SLAVE_LEFT_ROT_VEL_Y,3802.0,0.019928305365597053,0.5160186411476392,-4.965305,-0.018126,-3.5e-06,0.01766575,4.815718
SLAVE_LEFT_ROT_VEL_Z,3802.0,-0.03374764755391899,0.5435042018482661,-4.58076,-0.02902925,-2e-06,0.0222585,4.86771
SLAVE_LEFT_GRIPPER_ANGLE,3802.0,-0.5272634537085744,0.5217631460826097,-1.109684,-0.9749695,-0.8692385,0.0507405,0.41741
SLAVE_RIGHT_POS_X,3802.0,0.07359054681746448,0.017807263879363634,0.044644,0.05714125,0.07354,0.089601,0.114358
SLAVE_RIGHT_POS_Y,3802.0,0.04043376933193057,0.00796017275143923,0.023206,0.037695,0.041735999999999995,0.04544075,0.058084
SLAVE_RIGHT_POS_Z,3802.0,-0.059328595213045766,0.01065955488353941,-0.083216,-0.066346,-0.06274350000000001,-0.050542000000000004,-0.037737
SLAVE_RIGHT_ROT_R11,3802.0,0.41440602235665436,0.3347031525027355,-0.363199,0.267722,0.5219389999999999,0.6472027499999999,0.956829
SLAVE_RIGHT_ROT_R12,3802.0,0.3615252319831667,0.4276932101434535,-0.529338,0.0655915,0.47253,0.6873635,0.998875
SLAVE_RIGHT_ROT_R13,3802.0,-0.5744409905312993,0.2696883882041065,-0.998028,-0.79622125,-0.5699514999999999,-0.469201,0.160834
SLAVE_RIGHT_ROT_R21,3802.0,-0.14169373066806942,0.3762528247906086,-0.794267,-0.37529025,-0.25390650000000003,0.06484925,0.864502
SLAVE_RIGHT_ROT_R22,3802.0,0.6985128637559179,0.25176500522415945,-0.200986,0.66045975,0.7854605,0.8573040000000001,0.998547
SLAVE_RIGHT_ROT_R23,3802.0,0.42250753734876384,0.32957451567703544,-0.344146,0.21275275,0.45615300000000003,0.68348725,0.983394
SLAVE_RIGHT_ROT_R31,3802.0,0.7221518966333509,0.1821226743485718,0.220454,0.6107175,0.7697575,0.86968475,0.998305
SLAVE_RIGHT_ROT_R32,3802.0,-0.09169738532351394,0.3560343434734004,-0.934019,-0.32987,-0.1144115,0.19295125,0.593095
SLAVE_RIGHT_ROT_R33,3802.0,0.47908524197790636,0.2840741705027443,-0.263979,0.34697374999999997,0.5311975,0.6828415,0.954345
SLAVE_RIGHT_LIN_VEL_X,3802.0,0.00023988637559179383,0.00815654735741269,-0.076433,-0.000104,1e-06,0.00035475000000000003,0.04924
SLAVE_RIGHT_LIN_VEL_Y,3802.0,4.868122041031037e-05,0.004561697101529587,-0.022278,-0.00076475,1e-06,0.0014252499999999999,0.021515
