Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,4704.0,0.0771929919217687,0.038192178573571246,0.02646,0.046427249999999996,0.063941,0.11158325,0.164056
MASTER_LEFT_POS_Y,4704.0,0.03862771194727892,0.010677948318468071,0.012043,0.0300245,0.039555,0.046696749999999995,0.062505
MASTER_LEFT_POS_Z,4704.0,0.3844251303146259,0.0242020253471376,0.333796,0.371029,0.3893275,0.40384325,0.429911
MASTER_LEFT_ROT_R11,4704.0,-0.3128167032312925,0.3344571319039593,-0.816113,-0.5916515,-0.426802,-0.15449775,0.69635
MASTER_LEFT_ROT_R12,4704.0,-0.0005624002976190488,0.4319789647761513,-0.838445,-0.32417675,-0.0060145,0.34515025,0.828544
MASTER_LEFT_ROT_R13,4704.0,-0.7627238320578231,0.14847123629677264,-0.999281,-0.8541124999999999,-0.7739929999999999,-0.690182,-0.267612
MASTER_LEFT_ROT_R21,4704.0,-0.21584707206632653,0.39992385763827104,-0.98807,-0.5096165,-0.256135,0.01380175,0.86417
MASTER_LEFT_ROT_R22,4704.0,-0.7834438218537415,0.2058190232774095,-0.999238,-0.9306234999999999,-0.840147,-0.74018775,-0.076491
MASTER_LEFT_ROT_R23,4704.0,0.18496087223639457,0.3211719834336817,-0.617304,-0.097145,0.212683,0.433878,0.905918
MASTER_LEFT_ROT_R31,4704.0,-0.7247128133503401,0.24100500601785121,-0.998675,-0.94492725,-0.784312,-0.61790275,0.158465
MASTER_LEFT_ROT_R32,4704.0,0.1742046198979592,0.3561740096705512,-0.903865,0.033541,0.205241,0.329414,0.978101
MASTER_LEFT_ROT_R33,4704.0,0.39602562861394563,0.32055045131751186,-0.586579,0.17858125,0.45520950000000004,0.61267825,0.938621
MASTER_LEFT_LIN_VEL_X,4704.0,6.8360119047619e-05,0.013724367786086974,-0.123941,-0.00107625,0.0,0.00110325,0.078697
MASTER_LEFT_LIN_VEL_Y,4704.0,3.2097363945578245e-05,0.008425141166370682,-0.040318,-0.002679,-0.0,0.0027065,0.056738
MASTER_LEFT_LIN_VEL_Z,4704.0,-1.7102465986394256e-06,0.011325256101981821,-0.089527,-0.0011849999999999999,1e-06,0.002303,0.058676
MASTER_LEFT_ROT_VEL_X,4704.0,-0.004993885416666669,0.7674522756474251,-7.216244,-0.007450750000000001,0.0,0.0031687499999999997,6.250517
MASTER_LEFT_ROT_VEL_Y,4704.0,0.005405634991496597,0.49164170688503794,-5.200355,-0.014715,0.0,0.022065,4.618296
MASTER_LEFT_ROT_VEL_Z,4704.0,-0.014173852678571427,0.48462273993261784,-4.35032,-0.026245499999999998,-0.0,0.029246249999999998,4.304195
MASTER_LEFT_GRIPPER_ANGLE,4704.0,-0.36362558056972794,0.8712900740614135,-1.916693,-1.3290445,0.136675,0.4226455,0.52289
MASTER_RIGHT_POS_X,4704.0,-0.09544656866496598,0.0399935330497809,-0.196539,-0.12568725,-0.107648,-0.0701725,-0.022915
MASTER_RIGHT_POS_Y,4704.0,0.07022826828231292,0.010118824277102964,0.040626,0.06557675,0.0717035,0.07645974999999999,0.088559
MASTER_RIGHT_POS_Z,4704.0,0.3439116301020408,0.01992210336859641,0.288639,0.34010700000000005,0.34957499999999997,0.35557974999999997,0.39722
MASTER_RIGHT_ROT_R11,4704.0,0.4387082818877551,0.3532907084949109,-0.427143,0.26736475,0.5380805,0.69461125,0.934374
MASTER_RIGHT_ROT_R12,4704.0,0.43493666347789117,0.327677829712203,-0.325999,0.17931875,0.519676,0.694842,0.926424
MASTER_RIGHT_ROT_R13,4704.0,0.5804083197278911,0.2221608107294522,-0.002606,0.43054375,0.5860875,0.7144364999999999,0.997604
MASTER_RIGHT_ROT_R21,4704.0,-0.6671147427721089,0.2612573002653535,-0.99957,-0.90694425,-0.7270065,-0.48167275,0.052496
MASTER_RIGHT_ROT_R22,4704.0,0.5200079753401361,0.3770943219503654,-0.406568,0.35160075,0.6390935,0.789544,0.991416
MASTER_RIGHT_ROT_R23,4704.0,0.18590183375850342,0.19880054026024918,-0.290019,0.06415799999999999,0.1745165,0.32604575,0.577276
MASTER_RIGHT_ROT_R31,4704.0,-0.25792867665816327,0.3212577668382144,-0.955303,-0.46077125,-0.217809,-0.03766525,0.40153
MASTER_RIGHT_ROT_R32,4704.0,-0.5104800982142857,0.1756694239318096,-0.982571,-0.63087125,-0.49114749999999996,-0.3921305,-0.051966
MASTER_RIGHT_ROT_R33,4704.0,0.7048488263180271,0.20470752797785424,0.046883,0.6229635,0.7703154999999999,0.867357,0.955766
MASTER_RIGHT_LIN_VEL_X,4704.0,0.00010324766156462574,0.01346103909485362,-0.083352,-0.000752,1.3e-05,0.0010945,0.083027
MASTER_RIGHT_LIN_VEL_Y,4704.0,3.1228528911564556e-05,0.008157853710745374,-0.062615,-0.002537,-2.3e-05,0.0022095,0.054372
MASTER_RIGHT_LIN_VEL_Z,4704.0,-0.000171922619047619,0.011895170833938467,-0.102666,-0.001384,-1e-06,0.0017015,0.065924
MASTER_RIGHT_ROT_VEL_X,4704.0,0.00330123830782313,0.5252243248121957,-5.762356,-0.0065375,0.0,0.01175975,5.318113
MASTER_RIGHT_ROT_VEL_Y,4704.0,-0.003826469387755101,0.42463352150993305,-4.861868,-0.01562875,0.0,0.015205,3.252945
MASTER_RIGHT_ROT_VEL_Z,4704.0,0.0034416877125850306,0.557601853818177,-5.418353,-0.024134250000000003,0.0,0.023485,5.471166
