Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,3234.0,0.1546018593073593,0.036538235166235035,0.089105,0.12729249999999998,0.15652300000000002,0.18055925,0.229193
MASTER_LEFT_POS_Y,3234.0,-0.0038279254792826225,0.010393367622273197,-0.027058,-0.01145025,-0.005085,0.004432,0.018376
MASTER_LEFT_POS_Z,3234.0,0.3361636598639456,0.022679724275017063,0.290668,0.3196425,0.3358915,0.3541545,0.388928
MASTER_LEFT_ROT_R11,3234.0,-0.5631932625231911,0.36880677526165395,-0.998148,-0.847471,-0.7072785,-0.38530375,0.299412
MASTER_LEFT_ROT_R12,3234.0,0.15490635837971553,0.27712518344934567,-0.666152,-0.06735375,0.1868225,0.373595,0.763037
MASTER_LEFT_ROT_R13,3234.0,-0.5947932009894867,0.3039098983325042,-0.999423,-0.90965575,-0.5795375,-0.35238925,0.23474
MASTER_LEFT_ROT_R21,3234.0,-0.45318329220779224,0.22071197099050266,-0.836744,-0.6144655,-0.4907085,-0.30823225,0.197108
MASTER_LEFT_ROT_R22,3234.0,-0.7635778358070502,0.13104409577766146,-0.977219,-0.85744425,-0.790095,-0.6791715,-0.268256
MASTER_LEFT_ROT_R23,3234.0,0.28618358441558445,0.2525832808061856,-0.190167,0.058041,0.3061825,0.473297,0.858964
MASTER_LEFT_ROT_R31,3234.0,-0.41555273345701915,0.3460911844768831,-0.952583,-0.76889175,-0.403787,-0.16244975,0.426807
MASTER_LEFT_ROT_R32,3234.0,0.5199406236858379,0.16874597807628502,0.191603,0.3840145,0.5365915,0.62684,0.905918
MASTER_LEFT_ROT_R33,3234.0,0.5312626982065554,0.355802312088479,-0.266165,0.33922925,0.6521165,0.7888925,0.946007
MASTER_LEFT_LIN_VEL_X,3234.0,8.465337043908463e-05,0.017053620683928412,-0.13175,-0.00034649999999999997,0.0,0.00058175,0.087708
MASTER_LEFT_LIN_VEL_Y,3234.0,0.0002272077922077922,0.013709691742016245,-0.100174,-0.00224575,0.0,0.0022322500000000003,0.092684
MASTER_LEFT_LIN_VEL_Z,3234.0,-0.0003799879406307976,0.019324536727927114,-0.119467,-0.0023185000000000002,0.0,0.00273025,0.079376
MASTER_LEFT_ROT_VEL_X,3234.0,-0.007769200371057514,0.5436953335361269,-6.781093,-0.00226025,0.0,0.00463925,5.894639
MASTER_LEFT_ROT_VEL_Y,3234.0,-0.003768781385281385,0.6643846963489111,-5.307163,-0.0158485,0.0,0.014715,5.654517
MASTER_LEFT_ROT_VEL_Z,3234.0,-0.02057279560915275,0.7053974828527115,-5.904542,-0.023883500000000002,0.0,0.03475575,5.098765
MASTER_LEFT_GRIPPER_ANGLE,3234.0,-0.5542108256029684,0.9206690796593736,-1.921126,-1.488664,-0.335447,0.31434675,0.525066
MASTER_RIGHT_POS_X,3234.0,-0.1790426029684601,0.04667516408736221,-0.286217,-0.2103015,-0.1773075,-0.1387795,-0.101255
MASTER_RIGHT_POS_Y,3234.0,0.0021507801484230054,0.015321613986787603,-0.034541,-0.009333000000000001,0.004357,0.0143235,0.029719
