Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,3613.0,0.15217066731248272,0.04085563447286048,0.072282,0.121421,0.156938,0.176225,0.239673
MASTER_LEFT_POS_Y,3613.0,-0.031339756435095484,0.014393897314129985,-0.080031,-0.039877,-0.031664,-0.023078,0.023495
MASTER_LEFT_POS_Z,3613.0,0.317271228342098,0.018658692642521287,0.272177,0.30553,0.322795,0.331121,0.35621
MASTER_LEFT_ROT_R11,3613.0,-0.5497487450871851,0.30856021601041106,-0.992831,-0.763051,-0.595115,-0.372201,0.601059
MASTER_LEFT_ROT_R12,3613.0,-0.005021764461666202,0.3434202851707549,-0.909978,-0.323754,-0.063611,0.402132,0.71932
MASTER_LEFT_ROT_R13,3613.0,-0.5697458829227787,0.40017801657166435,-0.999575,-0.845188,-0.690249,-0.51165,0.443214
MASTER_LEFT_ROT_R21,3613.0,-0.3953146789371713,0.23844105064386445,-0.999956,-0.598674,-0.335843,-0.259681,0.198446
MASTER_LEFT_ROT_R22,3613.0,-0.7416182017713812,0.24761606725411572,-0.996103,-0.885441,-0.828465,-0.669319,0.587948
MASTER_LEFT_ROT_R23,3613.0,0.3656882491004705,0.20457068161595154,-0.725449,0.276073,0.401107,0.467273,0.910102
MASTER_LEFT_ROT_R31,3613.0,-0.4354408712980902,0.446685689769789,-0.993836,-0.818594,-0.582614,-0.174895,0.714049
MASTER_LEFT_ROT_R32,3613.0,0.4729212147799613,0.21717786171409448,0.035749,0.318115,0.474259,0.643446,0.995391
MASTER_LEFT_ROT_R33,3613.0,0.4688079573761417,0.3469729260014084,-0.593068,0.25283,0.466769,0.795063,0.947442
MASTER_LEFT_LIN_VEL_X,3613.0,9.464627733185727e-05,0.021102456842539342,-0.140985,-0.001391,-1e-06,0.000839,0.135614
MASTER_LEFT_LIN_VEL_Y,3613.0,2.114171048989754e-05,0.020973639875857257,-0.309003,-0.003456,-6e-06,0.003607,0.106629
MASTER_LEFT_LIN_VEL_Z,3613.0,-3.879905895377772e-05,0.017883752157253522,-0.1137,-0.004224,-1.1e-05,0.003595,0.099689
MASTER_LEFT_ROT_VEL_X,3613.0,0.009736141433711595,0.8916856310246887,-12.607195,-0.009427,0.0,0.021803,6.785939
MASTER_LEFT_ROT_VEL_Y,3613.0,-0.0014337536673124796,0.726811417310364,-5.178878,-0.051369,0.0,0.015382,8.124962
MASTER_LEFT_ROT_VEL_Z,3613.0,0.0011737647384445125,0.7948550407361024,-7.08472,-0.025393,0.0,0.056375,5.789021
MASTER_LEFT_GRIPPER_ANGLE,3613.0,-0.7134826374204263,1.0069648188084253,-1.922303,-1.908412,-0.567469,0.3011,0.523349
MASTER_RIGHT_POS_X,3613.0,-0.145861467755328,0.04422276714131495,-0.246811,-0.181896,-0.136859,-0.103201,-0.08676
MASTER_RIGHT_POS_Y,3613.0,-0.006637989482424579,0.012207458515422391,-0.038106,-0.013661,-0.003484,0.002232,0.030847
MASTER_RIGHT_POS_Z,3613.0,0.27990973097149185,0.016528848994087682,0.178306,0.270289,0.282926,0.29088,0.322387
MASTER_RIGHT_ROT_R11,3613.0,-0.6382437575422087,0.3424894222172575,-0.998328,-0.946242,-0.727521,-0.434041,0.389542
MASTER_RIGHT_ROT_R12,3613.0,0.37553818156656515,0.39317225696562047,-0.845535,0.157862,0.473422,0.68654,0.898203
MASTER_RIGHT_ROT_R13,3613.0,0.29415962247439803,0.3054423524955527,-0.277329,0.051232,0.309186,0.52038,0.989998
MASTER_RIGHT_ROT_R21,3613.0,-0.24768477470246333,0.3204199337277409,-0.834786,-0.437399,-0.305652,-0.155842,0.872388
MASTER_RIGHT_ROT_R22,3613.0,-0.7351706745087185,0.13196679436547668,-0.97652,-0.831521,-0.738011,-0.659502,-0.300035
MASTER_RIGHT_ROT_R23,3613.0,0.5027815106559645,0.1589875490568153,-0.016382,0.404795,0.526025,0.623019,0.768461
MASTER_RIGHT_ROT_R31,3613.0,0.41909557597564345,0.3690652940205105,-0.323504,0.094671,0.466456,0.778712,0.997435
MASTER_RIGHT_ROT_R32,3613.0,0.2236350575698865,0.31035669136322486,-0.729458,0.018454,0.313771,0.460772,0.946715
MASTER_RIGHT_ROT_R33,3613.0,0.6756217553279821,0.2920652436306206,-0.541457,0.591775,0.766184,0.862133,0.98696
MASTER_RIGHT_LIN_VEL_X,3613.0,8.576501522280639e-05,0.0265243156367027,-0.157622,-0.002119,1e-06,0.004289,0.220217
MASTER_RIGHT_LIN_VEL_Y,3613.0,2.90644893440363e-06,0.0186741004443136,-0.190232,-0.005657,-2.7e-05,0.005236,0.140856
MASTER_RIGHT_LIN_VEL_Z,3613.0,3.459424301134788e-05,0.025593910751455652,-0.197484,-0.005133,7.3e-05,0.007925,0.259319
MASTER_RIGHT_ROT_VEL_X,3613.0,-0.004114634099086627,0.6116729478147135,-6.220771,-0.034466,0.0,0.036399,5.708312
MASTER_RIGHT_ROT_VEL_Y,3613.0,-0.02823528674231941,0.8150339858837895,-6.089357,-0.052566,0.0,0.038123,7.010654
MASTER_RIGHT_ROT_VEL_Z,3613.0,-0.005046278162192087,0.707997536669969,-5.488423,-0.067849,0.0,0.037777,5.482416
MASTER_RIGHT_GRIPPER_ANGLE,3613.0,-0.8887902551895931,0.7620056229248728,-1.40983,-1.406844,-1.404935,-0.213091,0.537035
SLAVE_LEFT_POS_X,3613.0,0.04883279795184058,0.022111426958368038,-0.001639,0.030835,0.053335,0.070164,0.078386
SLAVE_LEFT_POS_Y,3613.0,0.05387540326598395,0.006103993965689899,0.038141,0.050361,0.055458,0.058311,0.072614
SLAVE_LEFT_POS_Z,3613.0,-0.021362252421810134,0.008266033731515455,-0.072288,-0.026164,-0.019856,-0.015878,-0.000117
SLAVE_LEFT_ROT_R11,3613.0,0.5920699119845003,0.3663734206440771,-0.462585,0.348073,0.678778,0.928033,0.997645
SLAVE_LEFT_ROT_R12,3613.0,-0.3859573290893994,0.37793086252956654,-0.882413,-0.66696,-0.488703,-0.205451,0.842133
SLAVE_LEFT_ROT_R13,3613.0,0.3721684370329366,0.2915791316050956,-0.210668,0.152126,0.395208,0.605035,0.994184
SLAVE_LEFT_ROT_R21,3613.0,0.24876846166620536,0.31887539088508493,-0.87496,0.167959,0.310615,0.43764,0.861186
SLAVE_LEFT_ROT_R22,3613.0,0.75758885995018,0.12904756808860374,0.385498,0.68845,0.763693,0.856099,0.981898
SLAVE_LEFT_ROT_R23,3613.0,0.46844818156656515,0.1625846548579314,-0.019699,0.343916,0.492449,0.59021,0.738207
SLAVE_LEFT_ROT_R31,3613.0,-0.48181127428729587,0.34584872181476745,-0.999357,-0.817266,-0.50338,-0.186693,0.236055
SLAVE_LEFT_ROT_R32,3613.0,-0.1502994328812621,0.30836736375605134,-0.916389,-0.3847,-0.241004,0.068078,0.748172
SLAVE_LEFT_ROT_R33,3613.0,0.6559446183227234,0.3168413729375034,-0.535961,0.522969,0.771984,0.882372,0.990603
SLAVE_LEFT_LIN_VEL_X,3613.0,-5.2596734016053135e-05,0.01337551879671367,-0.08656,-0.00117,1e-06,0.001471,0.109657
SLAVE_LEFT_LIN_VEL_Y,3613.0,-7.720786050373647e-05,0.009475457320913204,-0.089542,-0.002848,-3.1e-05,0.002635,0.072742
SLAVE_LEFT_LIN_VEL_Z,3613.0,5.7515637973982854e-05,0.012922998270812018,-0.099789,-0.002704,2.7e-05,0.004145,0.132805
SLAVE_LEFT_ROT_VEL_X,3613.0,-0.009677518959313593,0.5942500065093678,-6.144647,-0.034551,-7e-06,0.037298,5.907975
SLAVE_LEFT_ROT_VEL_Y,3613.0,-0.03444659507334625,0.7959933234503541,-5.71844,-0.041119,7e-06,0.048352,6.58016
SLAVE_LEFT_ROT_VEL_Z,3613.0,-0.013289638250761134,0.7137261204066103,-6.140597,-0.083166,-8.2e-05,0.034476,6.388574
SLAVE_LEFT_GRIPPER_ANGLE,3613.0,-0.6104535590921673,0.5551201199144142,-1.054655,-0.938066,-0.915368,-0.398227,0.523548
