Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,3316.0,0.0828236341978287,0.043961963547110024,0.016326,0.04850425,0.0700855,0.11346375,0.164619
MASTER_LEFT_POS_Y,3316.0,0.02915365048250905,0.011344317805056169,-0.001092,0.0199765,0.032437,0.035986,0.058432
MASTER_LEFT_POS_Z,3316.0,0.38707541797346195,0.026564870515821827,0.316795,0.368459,0.3938505,0.3994765,0.436903
MASTER_LEFT_ROT_R11,3316.0,-0.4447662928226779,0.40364675013253337,-0.995425,-0.811068,-0.43901049999999997,-0.18764725000000002,0.639441
MASTER_LEFT_ROT_R12,3316.0,0.4333368736429433,0.43717950325264343,-0.635939,0.13421175,0.5028429999999999,0.81671125,0.990596
MASTER_LEFT_ROT_R13,3316.0,-0.4517324653196622,0.2375969825894025,-0.964593,-0.64130825,-0.472402,-0.22198025,0.125836
MASTER_LEFT_ROT_R21,3316.0,-0.4860151498793728,0.5015060193829955,-0.994371,-0.91812325,-0.598623,-0.196015,0.873323
MASTER_LEFT_ROT_R22,3316.0,-0.5898064333534379,0.2843330641354906,-0.999364,-0.8807434999999999,-0.553024,-0.31305875,-0.021808
MASTER_LEFT_ROT_R23,3316.0,0.054146082629674304,0.2841278042804027,-0.578769,-0.19140975,0.0300175,0.20968525,0.789084
MASTER_LEFT_ROT_R31,3316.0,-0.3015902213510253,0.24598909330795388,-0.915613,-0.4544055,-0.305673,-0.10063274999999999,0.188806
MASTER_LEFT_ROT_R32,3316.0,0.2189649034981906,0.37946991296636123,-0.871141,0.12691550000000001,0.3316935,0.44156225,0.771368
MASTER_LEFT_ROT_R33,3316.0,0.783057761761158,0.20859532526480976,0.092857,0.7430885,0.8407979999999999,0.921207,0.999772
MASTER_LEFT_LIN_VEL_X,3316.0,-1.121079613992788e-05,0.01841495244355896,-0.135865,-0.0021625,0.0,0.00113825,0.131913
MASTER_LEFT_LIN_VEL_Y,3316.0,2.402593486127882e-06,0.013456521642803504,-0.075943,-0.003675,0.0,0.00261225,0.083188
MASTER_LEFT_LIN_VEL_Z,3316.0,0.00019005036188178535,0.01793465837709332,-0.107156,-0.00210675,0.0,0.003421,0.133715
MASTER_LEFT_ROT_VEL_X,3316.0,0.028559990349819056,0.6236040575306595,-4.406904,-0.0278725,0.0,0.02164675,5.077882
MASTER_LEFT_ROT_VEL_Y,3316.0,0.018221128166465622,0.5209660830712528,-3.940077,-0.014715,0.0,0.0276985,4.070654
MASTER_LEFT_ROT_VEL_Z,3316.0,-0.024762666164053076,0.929695520004173,-6.140711,-0.029553,0.0,0.02951375,5.924218
MASTER_LEFT_GRIPPER_ANGLE,3316.0,-0.7925968878166467,1.1039425552937157,-1.919023,-1.91229025,-0.9681535,0.37329475,0.523647
MASTER_RIGHT_POS_X,3316.0,-0.11446414143546442,0.047928216360216186,-0.209495,-0.14332275,-0.112543,-0.078544,-0.039339
MASTER_RIGHT_POS_Y,3316.0,0.0676501513872135,0.014082561010640156,0.037542,0.060077,0.0701375,0.076666,0.089717
MASTER_RIGHT_POS_Z,3316.0,0.35092317852834737,0.024198637937276554,0.297349,0.33624975,0.349034,0.36408075,0.397781
MASTER_RIGHT_ROT_R11,3316.0,0.6738527566344993,0.3051771741179082,-0.135062,0.472506,0.7309155,0.92847825,0.993411
MASTER_RIGHT_ROT_R12,3316.0,0.5189512886007238,0.2869153626849958,-0.142697,0.26639325,0.5231455,0.733417,0.997051
