Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,2888.0,0.06444679778393352,0.04750696202767946,-0.022004,0.029319249999999998,0.060856,0.099506,0.13151
MASTER_LEFT_POS_Y,2888.0,0.014352464681440445,0.016052452772282885,-0.020886,0.01105275,0.019117500000000003,0.025463,0.039144
MASTER_LEFT_POS_Z,2888.0,0.3840866471606648,0.016100612566163446,0.346065,0.372425,0.384457,0.39493825,0.412956
MASTER_LEFT_ROT_R11,2888.0,0.3292054085872576,0.29949670090076325,-0.478694,0.13248825,0.310556,0.6318670000000001,0.847938
MASTER_LEFT_ROT_R12,2888.0,0.1339735429362881,0.43266261682729457,-0.69689,-0.149031,0.271913,0.49063225,0.667715
MASTER_LEFT_ROT_R13,2888.0,-0.7530928244459835,0.17257537915085686,-1.00001,-0.869405,-0.8133794999999999,-0.702781,-0.352023
MASTER_LEFT_ROT_R21,2888.0,0.3582578895429363,0.34724942018633975,-0.336808,0.0084075,0.436417,0.654059,0.998337
MASTER_LEFT_ROT_R22,2888.0,0.7476178611495845,0.14389732736207853,-0.023098,0.7009715,0.7620184999999999,0.85213425,0.96344
MASTER_LEFT_ROT_R23,2888.0,0.36124226904432133,0.20240833116258028,-0.025352,0.22075225,0.4214985,0.51553425,0.67083
MASTER_LEFT_ROT_R31,2888.0,0.6862218147506925,0.2860044712339201,-0.069251,0.4112195,0.792537,0.9498759999999999,0.99808
MASTER_LEFT_ROT_R32,2888.0,-0.3564088521468144,0.29710722347704766,-0.950363,-0.56251525,-0.339367,-0.16025099999999998,0.367704
MASTER_LEFT_ROT_R33,2888.0,0.3122889726454294,0.3668913431401494,-0.530668,0.13457750000000002,0.257649,0.5596034999999999,0.935713
MASTER_LEFT_LIN_VEL_X,2888.0,-0.0001440280470914129,0.01273707360420229,-0.11765,-0.00065925,0.0,0.001459,0.044689
MASTER_LEFT_LIN_VEL_Y,2888.0,0.0002120235457063711,0.007983576947185458,-0.041314,-0.0023195,0.0,0.00296175,0.042788
MASTER_LEFT_LIN_VEL_Z,2888.0,-7.09092797783934e-05,0.01037058001731211,-0.080593,-0.00235325,0.0,0.00223075,0.04835
