Variable,count,mean,std,min,25%,50%,75%,max
MASTER_LEFT_POS_X,3317.0,0.09387025143201688,0.035408859989309927,0.033478,0.058207,0.088751,0.126958,0.180721
MASTER_LEFT_POS_Y,3317.0,0.04226260596924933,0.009975706287036102,0.01663,0.035481,0.044692,0.050619,0.059556
MASTER_LEFT_POS_Z,3317.0,0.3858774054868857,0.020505428886623482,0.338303,0.371411,0.392139,0.399022,0.418741
MASTER_LEFT_ROT_R11,3317.0,-0.3599841543563461,0.3022066584723135,-0.940858,-0.55388,-0.424677,-0.132716,0.500495
MASTER_LEFT_ROT_R12,3317.0,-0.11846713747362075,0.43512182906451585,-0.808908,-0.46886,-0.212997,0.336014,0.737815
MASTER_LEFT_ROT_R13,3317.0,-0.743317541151643,0.15275138995958015,-1.000001,-0.856582,-0.773484,-0.642075,-0.324901
MASTER_LEFT_ROT_R21,3317.0,-0.17190265179378958,0.2921145199995381,-0.761294,-0.420032,-0.148104,0.040024,0.521276
MASTER_LEFT_ROT_R22,3317.0,-0.8216734103105215,0.09604948181301355,-0.994515,-0.891741,-0.840688,-0.763286,-0.56146
MASTER_LEFT_ROT_R23,3317.0,0.21604344950256257,0.39257856974881084,-0.754545,-0.077268,0.319945,0.556208,0.805892
MASTER_LEFT_ROT_R31,3317.0,-0.7974108534820621,0.16676492602556287,-0.998607,-0.951042,-0.819655,-0.720161,-0.26269
MASTER_LEFT_ROT_R32,3317.0,0.16094122580645165,0.29402574812395116,-0.73113,0.013985,0.228138,0.314724,0.732465
MASTER_LEFT_ROT_R33,3317.0,0.36690490021103406,0.2990675596341975,-0.559329,0.179258,0.45154,0.585423,0.881677
MASTER_LEFT_LIN_VEL_X,3317.0,0.0008425327102803739,0.01604591256703954,-0.094146,-0.000622,0.0,0.001761,0.097681
MASTER_LEFT_LIN_VEL_Y,3317.0,-1.564817606270726e-05,0.009002664803258955,-0.057682,-0.00229,0.0,0.00281,0.04825
MASTER_LEFT_LIN_VEL_Z,3317.0,0.0006210069339764849,0.011992288262984728,-0.078983,-0.001008,2e-06,0.003092,0.04527
MASTER_LEFT_ROT_VEL_X,3317.0,-0.014958955079891464,0.6439094019940349,-6.215891,-0.018987,0.0,0.007626,5.214851
MASTER_LEFT_ROT_VEL_Y,3317.0,0.025249639131745553,0.5591129520170375,-5.371227,-0.012659,0.0,0.036558,4.517685
MASTER_LEFT_ROT_VEL_Z,3317.0,0.013398894181489296,0.5253445586857163,-4.044935,-0.024343,0.0,0.029553,6.497629
MASTER_LEFT_GRIPPER_ANGLE,3317.0,-0.392960993668978,1.0022444440987883,-1.90891,-1.896836,0.221718,0.444279,0.523006
MASTER_RIGHT_POS_X,3317.0,-0.08271495116068737,0.03627162679259048,-0.176033,-0.11593,-0.077863,-0.0452,-0.023291
MASTER_RIGHT_POS_Y,3317.0,0.07310922701236057,0.008201899401807133,0.042484,0.069292,0.073065,0.078752,0.090635
MASTER_RIGHT_POS_Z,3317.0,0.34750758697618334,0.016001704382458574,0.284421,0.341918,0.350926,0.356293,0.375601
MASTER_RIGHT_ROT_R11,3317.0,0.31751790081398856,0.4137104989183408,-0.679367,0.144886,0.442898,0.649196,0.895151
MASTER_RIGHT_ROT_R12,3317.0,0.4769479960807959,0.35035203079474175,-0.641121,0.270348,0.552888,0.762587,0.945686
MASTER_RIGHT_ROT_R13,3317.0,0.5725694772384686,0.2237392854208068,0.101259,0.394151,0.558559,0.742497,0.995051
MASTER_RIGHT_ROT_R21,3317.0,-0.7050525492915285,0.24072633523338244,-0.995584,-0.89201,-0.776472,-0.576469,-0.040524
MASTER_RIGHT_ROT_R22,3317.0,0.4007302725354236,0.43351713021618377,-0.600999,0.159624,0.511485,0.74094,0.998644
MASTER_RIGHT_ROT_R23,3317.0,0.1869808182092252,0.24798102721529308,-0.530608,0.099452,0.23353,0.329537,0.685072
MASTER_RIGHT_ROT_R31,3317.0,-0.23739117154054867,0.3418576816034825,-0.997102,-0.363095,-0.158695,0.011593,0.353372
MASTER_RIGHT_ROT_R32,3317.0,-0.51587585589388,0.18924887336338453,-0.881254,-0.653865,-0.521017,-0.401576,0.031116
MASTER_RIGHT_ROT_R33,3317.0,0.6844246267711787,0.23732829385387078,-0.020231,0.554094,0.750696,0.864632,0.973722
MASTER_RIGHT_LIN_VEL_X,3317.0,-0.0006662683147422367,0.016786558870568985,-0.142389,-0.001551,2e-06,0.001953,0.066526
MASTER_RIGHT_LIN_VEL_Y,3317.0,-3.8514923123304235e-05,0.009247762621019529,-0.068608,-0.003398,-1e-06,0.003166,0.057027
MASTER_RIGHT_LIN_VEL_Z,3317.0,0.0005735703949351825,0.011998534030892037,-0.066517,-0.001769,0.0,0.002606,0.070306
MASTER_RIGHT_ROT_VEL_X,3317.0,-0.006117498040397946,0.611068012323203,-5.469609,-0.02564,0.0,0.018164,5.415075
MASTER_RIGHT_ROT_VEL_Y,3317.0,-0.015241607476635515,0.4879311206549051,-3.321076,-0.030411,0.0,0.017389,3.420536
MASTER_RIGHT_ROT_VEL_Z,3317.0,0.024804378353934283,0.5107059888323267,-4.02964,-0.02806,0.0,0.038759,5.175152
MASTER_RIGHT_GRIPPER_ANGLE,3317.0,-0.7111962538438349,0.8080595730700978,-1.40664,-1.402582,-1.211801,0.332806,0.534515
SLAVE_LEFT_POS_X,3317.0,0.04809276364184504,0.018135352228571995,0.001433,0.031483,0.050518,0.066846,0.077805
SLAVE_LEFT_POS_Y,3317.0,0.05363246216460657,0.004101032706612588,0.038315,0.051724,0.053613,0.056452,0.062398
SLAVE_LEFT_POS_Z,3317.0,-0.010084528791076273,0.008001358570456005,-0.041635,-0.012879,-0.008371,-0.00569,0.003963
